TITLE Ascalon
01 70.70270270270271
02 70.78378378378379
04 70.86486486486487
02 70.94594594594595
01 71.02702702702703
04 71.10810810810811
02 71.1891891891892
08 71.27027027027027
04 71.35135135135135
04 71.51351351351352
08 71.83783783783784
01 72.16216216216216
04 72.48648648648648
02 72.8108108108108
08 72.97297297297297
01 73.13513513513513
08 73.45945945945945
08 73.78378378378378
12 73.94594594594595
04 74.10810810810811
06 74.43243243243244
03 74.75675675675676
09 75.08108108108108
01 76.54054054054055
09 76.70270270270271
08 76.86486486486487
12 77.02702702702703
04 77.1891891891892
02 77.35135135135135
01 77.51351351351352
08 77.67567567567568
02 77.83783783783784
04 78.0
02 78.16216216216216
10 78.32432432432432
09 78.64864864864865
03 78.97297297297297
06 79.13513513513514
04 79.2972972972973
08 79.45945945945947
01 79.62162162162163
08 79.78378378378379
02 79.94594594594595
04 80.10810810810811
05 80.27027027027027
01 80.43243243243244
08 80.5945945945946
10 80.75675675675676
04 80.91891891891892
09 81.08108108108108
01 81.24324324324324
08 81.4054054054054
04 81.48648648648648
02 81.56756756756756
01 81.64864864864865
08 81.72972972972974
10 81.8918918918919
02 82.05405405405406
05 82.21621621621622
01 82.37837837837839
08 82.54054054054055
02 82.70270270270271
08 82.86486486486487
04 83.02702702702703
02 83.1891891891892
01 83.35135135135135
09 83.51351351351352
12 83.83783783783784
03 84.16216216216216
01 84.32432432432432
08 84.4054054054054
01 84.48648648648648
08 84.56756756756756
01 84.64864864864865
08 84.72972972972973
02 84.8108108108108
04 84.97297297297297
01 85.13513513513513
08 85.29729729729729
12 85.45945945945945
09 85.78378378378379
04 85.94594594594595
09 86.10810810810811
01 86.27027027027027
08 86.43243243243244
02 86.51351351351352
04 86.5945945945946
01 86.75675675675676
02 86.83783783783784
04 86.91891891891892
08 87.08108108108108
09 87.24324324324324
02 87.4054054054054
04 87.56756756756756
02 87.72972972972973
09 87.89189189189189
08 88.05405405405405
02 88.21621621621622
04 88.37837837837839
10 88.54054054054055
06 88.70270270270271
09 89.02702702702703
12 89.35135135135135
08 89.51351351351352
01 89.67567567567568
05 89.83783783783784
08 90.0
04 90.16216216216216
02 90.32432432432432
12 90.48648648648648
08 90.64864864864865
01 90.81081081081082
02 90.97297297297298
09 91.13513513513514
10 91.2972972972973
03 91.62162162162163
01 91.78378378378379
08 91.86486486486487
04 91.94594594594595
08 92.02702702702703
02 92.10810810810811
04 92.27027027027027
09 92.43243243243244
08 92.5945945945946
01 92.75675675675676
02 92.91891891891892
12 93.08108108108108
01 93.24324324324324
02 93.40540540540542
01 93.56756756756758
10 93.72972972972974
05 93.8918918918919
12 94.21621621621622
10 94.54054054054055
09 94.70270270270271
01 94.86486486486487
08 95.02702702702703
02 95.1891891891892
05 95.35135135135135
08 95.51351351351352
02 95.67567567567568
08 95.83783783783784
01 96.16216216216216
02 96.32432432432432
04 96.48648648648648
09 96.64864864864865
01 96.8108108108108
08 97.13513513513513
02 97.21621621621621
04 97.2972972972973
01 97.45945945945947
04 97.62162162162163
01 97.78378378378379
10 97.94594594594595
08 98.10810810810811
01 98.27027027027027
02 98.43243243243244
04 98.75675675675676
08 98.91891891891892
01 99.08108108108108
12 99.24324324324324
04 99.4054054054054
08 99.72972972972973
04 99.8108108108108
02 99.8918918918919
01 100.05405405405406
08 100.21621621621622
02 100.37837837837839
10 100.54054054054055
08 100.70270270270271
01 101.02702702702703
04 101.10810810810811
01 101.1891891891892
02 101.35135135135135
04 101.51351351351352
08 101.67567567567568
06 101.83783783783784
02 102.0
01 102.32432432432432
08 102.4054054054054
04 102.4864864864865
02 102.64864864864866
04 102.81081081081082
08 102.97297297297298
10 103.13513513513514
02 103.2972972972973
04 103.45945945945947
01 103.62162162162163
04 103.70270270270271
01 103.78378378378379
08 103.94594594594595
02 104.10810810810811
04 104.27027027027027
10 104.43243243243244
08 104.5945945945946
01 104.75675675675676
02 104.91891891891892
04 105.0
08 105.08108108108108
01 105.24324324324324
04 105.4054054054054
02 105.56756756756756
10 105.72972972972973
01 105.89189189189189
04 106.05405405405405
01 106.21621621621621
08 106.29729729729729
02 106.37837837837839
04 106.54054054054055
01 106.70270270270271
02 106.86486486486487
12 107.02702702702703
08 107.1891891891892
01 107.35135135135135
04 107.51351351351352
02 107.5945945945946
08 107.67567567567568
01 107.75675675675676
02 107.83783783783784
04 107.91891891891892
08 108.0
04 108.08108108108108
02 108.16216216216216
01 108.24324324324324
08 108.32432432432432
02 108.4054054054054
04 108.48648648648648
01 108.56756756756756
04 108.64864864864865
02 108.72972972972973
04 108.8108108108108
01 108.89189189189189
08 108.97297297297298
01 109.05405405405406
02 109.13513513513514
04 109.21621621621622
02 109.2972972972973
01 109.37837837837839
08 109.45945945945947
04 109.54054054054055
02 109.62162162162163
04 109.70270270270271
08 109.78378378378379
02 109.86486486486487
04 109.94594594594595
02 110.02702702702703
08 110.10810810810811
04 110.1891891891892
08 110.27027027027027
01 110.32432432432432
01 110.91891891891892
04 110.97297297297298
04 111.56756756756758
01 111.62162162162163
08 112.16216216216218
04 112.21621621621622
05 112.86486486486487
