TITLE Carmelia
1000 27.428571428571427
0010 27.57142857142857
1000 27.71428571428571
0001 27.857142857142854
0010 28.0
0100 28.142857142857142
1000 28.285714285714285
0001 28.357142857142854
0100 28.428571428571427
0001 28.5
1000 28.57142857142857
0100 28.642857142857142
1000 28.71428571428571
0001 28.785714285714285
0010 28.857142857142854
0001 28.928571428571427
1000 28.999999999999996
0010 29.07142857142857
1000 29.142857142857142
0001 29.21428571428571
0100 29.285714285714285
0001 29.357142857142854
1000 29.428571428571427
0100 29.499999999999996
0010 29.57142857142857
0001 29.64285714285714
0010 29.71428571428571
0001 29.857142857142854
1000 29.999999999999996
0010 30.14285714285714
0100 30.285714285714285
0001 30.428571428571427
1000 30.57142857142857
0100 30.64285714285714
0010 30.71428571428571
0001 30.785714285714285
1000 30.857142857142854
0100 30.928571428571427
0010 30.999999999999996
0100 31.07142857142857
1000 31.14285714285714
0001 31.21428571428571
0100 31.28571428571428
0010 31.357142857142854
1000 31.428571428571427
0001 31.499999999999996
0100 31.57142857142857
0010 31.64285714285714
0100 31.71428571428571
0001 31.78571428571428
1000 31.857142857142854
0001 31.928571428571423
1000 32.0
0001 32.142857142857146
0010 32.285714285714285
0100 32.42857142857143
0010 32.57142857142857
0001 32.714285714285715
1000 32.857142857142854
0001 32.92857142857143
0100 33.0
0010 33.07142857142857
0100 33.14285714285714
0010 33.21428571428571
1000 33.285714285714285
0001 33.357142857142854
1000 33.42857142857142
0100 33.49999999999999
0010 33.57142857142857
0100 33.64285714285714
1000 33.71428571428571
0001 33.785714285714285
0100 33.857142857142854
0010 33.92857142857142
1000 33.99999999999999
0001 34.07142857142857
0010 34.14285714285714
0100 34.21428571428571
1000 34.285714285714285
0001 34.42857142857143
1000 34.57142857142857
0100 34.714285714285715
1000 34.857142857142854
0001 35.0
0100 35.14285714285714
0001 35.214285714285715
1000 35.285714285714285
0001 35.357142857142854
1000 35.42857142857142
0100 35.49999999999999
1000 35.57142857142857
0001 35.64285714285714
0100 35.71428571428571
0001 35.78571428571428
0100 35.857142857142854
0001 35.92857142857142
1000 35.99999999999999
0100 36.07142857142857
1000 36.14285714285714
0100 36.21428571428571
1000 36.28571428571428
0001 36.357142857142854
0100 36.42857142857142
0001 36.49999999999999
1000 36.57142857142857
0100 36.857142857142854
0010 37.0
0100 37.285714285714285
1000 37.357142857142854
0001 37.42857142857142
0100 37.57142857142857
0001 37.87755102040816
1000 38.04081632653061
0100 38.53061224489796
0010 38.69387755102041
0001 38.857142857142854
1000 39.14285714285714
0010 39.285714285714285
0100 39.57142857142857
0001 39.64285714285714
1000 39.71428571428571
0001 39.857142857142854
1000 40.142857142857146
0010 40.285714285714285
1000 40.42857142857143
0001 40.857142857142854
0010 41.0
0001 41.14285714285714
1000 41.42857142857142
0010 41.57142857142857
1000 41.857142857142854
0100 41.92857142857142
0010 41.99999999999999
0100 42.14285714285714
0010 42.42857142857143
0001 42.57142857142857
1000 42.714285714285715
0010 43.14285714285714
1000 43.285714285714285
0001 43.42857142857142
0010 43.71428571428571
0100 43.857142857142854
1000 44.14285714285714
0001 44.21428571428571
1000 44.28571428571428
0010 44.42857142857142
0100 44.714285714285715
0001 44.857142857142854
1000 45.0
0010 45.42857142857142
1000 45.57142857142857
0001 45.71428571428571
0100 45.99999999999999
0010 46.14285714285714
0100 46.42857142857142
0001 46.49999999999999
1000 46.57142857142856
0100 46.71428571428571
1100 46.857142857142854
1000 47.14285714285714
0001 47.285714285714285
0010 47.71428571428571
0100 47.857142857142854
1000 48.0
0001 48.285714285714285
0100 48.42857142857143
0010 48.714285714285715
1000 48.785714285714285
0010 48.857142857142854
0100 49.0
0001 49.285714285714285
1000 49.42857142857142
0010 49.57142857142857
1000 49.99999999999999
0100 50.14285714285714
0010 50.285714285714285
0001 50.57142857142857
1000 50.714285714285715
0100 51.0
0010 51.07142857142857
0001 51.14285714285714
1000 51.285714285714285
0010 51.57142857142857
0100 51.71428571428571
0001 51.857142857142854
0010 52.28571428571428
0100 52.42857142857142
1000 52.57142857142857
0001 52.857142857142854
1000 53.0
0001 53.285714285714285
0100 53.357142857142854
0001 53.42857142857142
1000 53.57142857142857
0001 53.857142857142854
1000 53.99999999999999
0100 54.14285714285714
1000 54.57142857142856
0001 54.71428571428571
0301 55.08571428571428
2000 55.238095238095234
3010 55.54285714285714
0100 55.69523809523809
0001 55.771428571428565
0100 55.84761904761905
0010 55.923809523809524
1000 56.0
0001 56.142857142857146
0100 56.285714285714285
0010 56.357142857142854
1000 56.42857142857143
0001 56.5
1000 56.57142857142857
0100 56.714285714285715
0010 56.785714285714285
0001 56.857142857142854
1000 56.92857142857143
0001 57.0
1000 57.07142857142857
0002 57.14285714285714
0103 57.42857142857142
0020 57.57142857142857
0130 57.857142857142854
0001 57.99999999999999
0010 58.07142857142857
0100 58.14285714285714
1000 58.21428571428571
0001 58.285714285714285
0100 58.42857142857143
0010 58.57142857142857
1000 58.64285714285714
0001 58.714285714285715
1000 58.785714285714285
0100 58.857142857142854
0010 59.0
0001 59.07142857142857
0010 59.14285714285714
0001 59.214285714285715
1000 59.285714285714285
0010 59.357142857142854
2000 59.42857142857142
3001 59.71428571428571
0020 59.857142857142854
0130 60.14285714285714
1000 60.28571428571428
0001 60.357142857142854
0100 60.42857142857142
0001 60.49999999999999
1000 60.57142857142857
0010 60.714285714285715
0100 60.857142857142854
0001 60.92857142857142
1000 61.0
0001 61.07142857142857
1000 61.14285714285714
0100 61.285714285714285
0010 61.357142857142854
0001 61.42857142857142
0010 61.5
0100 61.57142857142857
1000 61.64285714285714
0002 61.71428571428571
0013 61.99999999999999
0200 62.14285714285714
1300 62.42857142857142
0001 62.57142857142856
0100 62.64285714285714
0010 62.71428571428571
0100 62.78571428571428
0001 62.857142857142854
1000 63.0
0001 63.14285714285714
0010 63.21428571428571
0100 63.285714285714285
1000 63.357142857142854
0100 63.42857142857142
1000 63.57142857142857
0001 63.64285714285714
0100 63.71428571428571
0001 63.785714285714285
1000 63.857142857142854
0100 63.92857142857142
2000 64.0
3001 64.28571428571429
0200 64.42857142857143
0301 64.71428571428571
0010 64.85714285714286
0100 64.92857142857143
1000 65.0
0001 65.07142857142857
1000 65.14285714285714
0001 65.28571428571428
0010 65.42857142857143
0100 65.5
1000 65.57142857142857
0001 65.64285714285714
1000 65.71428571428571
0010 65.85714285714285
0100 65.92857142857143
0001 66.0
0100 66.07142857142857
0010 66.14285714285714
1000 66.21428571428571
0002 66.28571428571428
1003 66.57142857142857
0020 66.71428571428571
0130 66.99999999999999
0001 67.14285714285714
1000 67.21428571428571
0100 67.28571428571428
1000 67.35714285714285
0001 67.42857142857143
0100 67.57142857142857
0010 67.71428571428572
1000 67.78571428571429
0001 67.85714285714286
1000 67.92857142857143
0001 68.0
1000 68.14285714285714
0100 68.21428571428572
0010 68.28571428571429
0001 68.35714285714286
0100 68.42857142857143
0010 68.5
2000 68.57142857142857
3001 68.85714285714286
0020 69.0
0031 69.28571428571428
1000 69.42857142857143
0100 69.5
0010 69.57142857142857
0001 69.64285714285714
1000 69.71428571428571
0001 69.85714285714285
0010 70.0
0001 70.07142857142857
1000 70.14285714285714
0001 70.21428571428571
0010 70.28571428571428
0001 70.42857142857142
1000 70.5
0010 70.57142857142857
1000 70.64285714285714
0001 70.71428571428571
1000 70.78571428571428
0010 70.85714285714285
1000 70.99999999999999
0001 71.14285714285714
0010 71.28571428571428
0001 71.42857142857142
1000 71.57142857142856
0001 71.71428571428571
1000 71.78571428571428
0001 71.85714285714285
1000 71.92857142857142
0001 72.0
1000 72.21428571428571
0100 72.28571428571429
0010 72.42857142857143
0001 72.5
1000 72.71428571428571
0010 72.78571428571429
1000 72.85714285714286
0100 73.0
1000 73.14285714285714
0001 73.28571428571428
0100 73.42857142857143
0001 73.57142857142857
1000 73.71428571428571
0100 73.85714285714285
0010 74.0
0001 74.07142857142857
1000 74.14285714285714
0001 74.21428571428571
0100 74.28571428571428
0010 74.42857142857142
1000 74.49999999999999
0001 74.57142857142857
0010 74.71428571428571
0100 74.85714285714285
1000 74.99999999999999
0001 75.14285714285714
0200 75.21428571428571
0301 75.42857142857143
1000 75.57142857142857
0001 75.71428571428572
0010 75.85714285714286
0100 76.0
1000 76.14285714285714
0001 76.28571428571429
0100 76.35714285714286
0001 76.42857142857143
0100 76.5
0010 76.57142857142857
1000 76.71428571428571
0001 76.78571428571428
1000 76.85714285714286
0010 77.0
0100 77.14285714285714
0001 77.28571428571428
1000 77.42857142857143
0200 77.5
1300 77.71428571428571
0001 77.85714285714285
0010 78.0
0100 78.14285714285714
0010 78.28571428571428
0001 78.42857142857142
1000 78.57142857142857
0010 78.64285714285714
0100 78.71428571428571
0010 78.78571428571428
1000 78.85714285714285
0001 78.99999999999999
0010 79.07142857142856
0100 79.14285714285714
0010 79.28571428571428
0001 79.42857142857142
1000 79.57142857142856
0010 79.71428571428571
0200 79.78571428571428
0301 80.0
1000 80.14285714285714
0100 80.28571428571429
1000 80.42857142857143
0001 80.57142857142857
0010 80.71428571428571
0100 80.85714285714286
1000 80.92857142857143
0100 81.0
0010 81.07142857142857
0001 81.14285714285714
1000 81.28571428571428
0010 81.35714285714285
0100 81.42857142857143
0001 81.57142857142857
1000 81.71428571428571
0100 81.85714285714285
1000 82.0
0001 82.07142857142857
1000 82.14285714285714
1001 82.28571428571428
0001 82.42857142857142
0010 82.57142857142857
0001 82.71428571428571
1000 82.85714285714285
0010 82.99999999999999
0100 83.14285714285714
0001 83.21428571428571
0100 83.28571428571428
0001 83.35714285714285
1000 83.42857142857143
0010 83.5
1000 83.57142857142857
0010 83.64285714285714
0100 83.71428571428572
0001 83.85714285714286
1000 84.0
0100 84.14285714285714
0010 84.28571428571429
0002 84.35714285714286
1003 84.57142857142857
0100 84.71428571428571
1000 84.85714285714286
0001 85.0
0100 85.14285714285714
0001 85.28571428571428
1000 85.42857142857143
0001 85.5
0010 85.57142857142857
0100 85.64285714285714
1000 85.71428571428571
0100 85.78571428571428
0010 85.85714285714285
0001 85.92857142857142
1000 86.0
0010 86.14285714285714
1000 86.28571428571428
0001 86.42857142857142
1000 86.57142857142857
0020 86.64285714285714
1030 86.85714285714285
0100 86.99999999999999
1000 87.14285714285714
0001 87.28571428571428
0100 87.42857142857142
0010 87.57142857142856
1000 87.71428571428571
0001 87.78571428571428
1000 87.85714285714285
0001 87.92857142857142
0100 88.0
0010 88.07142857142857
1000 88.14285714285714
0010 88.21428571428571
0100 88.28571428571429
0001 88.42857142857143
0010 88.57142857142857
0100 88.71428571428571
0010 88.85714285714286
0002 88.92857142857143
0103 89.14285714285714
0010 90.0
0100 90.08163265306122
0010 90.14285714285714
0100 90.22448979591836
0020 90.28571428571428
0200 90.72527472527472
0310 91.01098901098901
0001 91.50476190476189
1000 91.65714285714284
0001 91.8095238095238
0010 91.96190476190475
0100 92.1142857142857
1000 92.26666666666665
0001 92.34285714285713
1000 92.4190476190476
0001 92.49523809523808
1000 92.57142857142857
0010 92.64285714285714
0100 92.71428571428571
0001 92.78571428571428
0100 92.85714285714286
0001 92.92857142857143
1000 93.0
0001 93.07142857142857
0010 93.14285714285714
0100 93.21428571428571
1000 93.28571428571428
0100 93.35714285714286
1000 93.42857142857143
0001 93.5
0100 93.57142857142857
0001 93.64285714285714
1000 93.71428571428571
0100 93.85714285714285
1000 94.0
0010 94.14285714285714
1000 94.28571428571428
0100 94.42857142857142
0010 94.57142857142857
0100 94.64285714285714
1000 94.71428571428571
0100 94.78571428571428
0010 94.85714285714285
0100 94.92857142857142
1000 94.99999999999999
0010 95.07142857142856
1000 95.14285714285714
0010 95.21428571428571
1000 95.28571428571428
0001 95.35714285714285
0010 95.42857142857142
0001 95.49999999999999
1000 95.57142857142856
0010 95.64285714285714
1000 95.71428571428571
0010 95.78571428571428
1000 95.85714285714285
0001 95.92857142857142
1000 96.0
0001 96.14285714285714
0100 96.28571428571429
0001 96.42857142857143
1000 96.57142857142857
0100 96.71428571428571
1000 96.85714285714286
0100 96.92857142857143
1000 97.0
0001 97.07142857142857
1000 97.14285714285714
0001 97.22448979591836
0100 97.3061224489796
0010 97.38775510204081
1000 97.46938775510203
0010 97.55102040816327
0100 97.63265306122449
0010 97.71428571428571
1000 97.79591836734693
0001 97.87755102040816
0010 97.95918367346938
0001 98.0408163265306
0100 98.12244897959184
0001 98.20408163265306
0010 99.14285714285714
0100 99.28571428571428
1000 99.42857142857142
0001 99.49999999999999
0100 99.57142857142856
0010 99.64285714285712
0100 99.71428571428571
0001 99.78571428571428
1000 99.85714285714285
0100 99.92857142857142
0010 99.99999999999999
0001 100.07142857142856
1000 100.14285714285712
0100 100.21428571428571
0010 100.28571428571428
0001 100.35714285714285
1000 100.42857142857142
0001 100.49999999999999
1000 100.57142857142857
0010 100.71428571428571
0100 100.85714285714286
0001 101.0
1000 101.14285714285714
0100 101.28571428571428
0010 101.42857142857143
0001 101.5
0010 101.57142857142857
0100 101.64285714285714
1000 101.71428571428571
0010 101.78571428571428
0100 101.85714285714285
0010 101.92857142857142
1000 102.0
0010 102.07142857142857
1000 102.14285714285714
0100 102.21428571428571
0010 102.28571428571428
0100 102.35714285714285
1000 102.42857142857142
0100 102.5
0010 102.57142857142857
0100 102.64285714285714
0010 102.71428571428571
0100 102.78571428571428
1000 102.85714285714285
0001 102.99999999999999
0100 103.14285714285714
0010 103.28571428571428
0100 103.42857142857142
0001 103.57142857142856
1000 103.71428571428571
0010 103.78571428571428
0100 103.85714285714285
0010 103.92857142857142
0001 104.16724738675958
0010 104.25087108013938
0001 104.80836236933798
0010 104.89198606271778
0010 105.14285714285714
1000 105.3061224489796
0001 105.46938775510203
0100 105.63265306122449
0001 105.79591836734693
1000 105.95918367346938
0001 106.0408163265306
1000 106.12244897959184
0001 106.20408163265306
1000 106.28571428571428
0001 106.35714285714285
0100 106.42857142857142
0001 106.49999999999999
0100 106.57142857142857
0001 106.64285714285714
1000 106.71428571428571
0100 106.78571428571428
1000 106.85714285714285
0001 106.92857142857142
0100 106.99999999999999
0001 107.07142857142857
1000 107.14285714285714
0001 107.21428571428571
0100 107.28571428571428
0001 107.35714285714285
1000 107.42857142857142
0001 107.57142857142856
0010 107.71428571428571
0001 107.85714285714285
1000 107.99999999999999
0001 108.14285714285712
0010 108.28571428571428
0001 108.35714285714285
0010 108.42857142857142
0001 108.49999999999999
1000 108.57142857142857
0100 108.78571428571428
0010 108.85714285714286
0001 109.0
1000 109.07142857142857
0010 109.28571428571428
1000 109.35714285714286
0010 109.42857142857143
0100 109.57142857142857
0001 109.71428571428571
1000 109.85714285714285
0010 110.0
0100 110.14285714285714
0001 110.28571428571428
1000 110.35714285714285
0010 110.42857142857142
0100 110.57142857142857
0001 110.64285714285714
1000 110.71428571428571
0100 110.78571428571428
0010 110.85714285714285
0010 111.27329192546583
0001 111.70186335403726
0200 111.77639751552795
0301 112.0
1000 112.14285714285714
0100 112.28571428571429
1000 112.42857142857143
0001 112.57142857142857
1000 112.64285714285714
0001 112.71428571428571
0100 112.85714285714286
0001 112.92857142857143
1000 113.0
0100 113.07142857142857
1000 113.14285714285714
0100 113.2927400468384
1000 113.44262295081967
0100 113.59250585480093
0020 114.06088992974239
0100 114.85714285714285
0001 115.14285714285714
0001 115.28571428571428
0001 115.52795031055899
1000 115.67701863354036
0001 115.82608695652172
1000 115.9751552795031
0010 116.27329192546583
2000 116.34782608695652
3001 116.57142857142857
0010 116.71428571428571
0001 116.85714285714286
1000 117.0
0010 117.14285714285714
1000 117.21428571428571
0001 117.28571428571428
1000 117.42857142857143
0010 117.5
1000 117.57142857142857
0010 117.64285714285714
1000 117.71428571428571
0100 117.85714285714285
0010 118.0
0100 118.14285714285714
1000 118.28571428571428
0010 118.57142857142857
0200 118.64285714285714
0301 118.85714285714285
0010 118.99999999999999
0100 119.14285714285714
0010 119.28571428571428
0001 119.42857142857142
1000 119.49999999999999
0010 119.57142857142856
0100 119.71428571428571
0001 119.78571428571428
0100 119.85714285714285
0001 119.92857142857142
0010 121.54037267080744
0100 121.68944099378882
1000 121.7639751552795
0100 121.83850931677019
1000 121.98757763975155
0010 122.06211180124224
1000 122.13664596273291
0010 122.2111801242236
1000 122.28571428571428
0100 122.42857142857142
0010 122.57142857142857
0100 122.71428571428571
1000 122.85714285714285
0010 123.14285714285714
2000 123.21428571428571
3001 123.42857142857142
0010 123.57142857142856
0001 123.71428571428571
0010 123.85714285714285
0001 123.99999999999999
1000 124.07142857142856
0001 124.14285714285712
1000 124.28571428571428
0010 124.35714285714285
1000 124.42857142857142
0010 124.49999999999999
1000 124.57142857142857
0001 124.71428571428571
0010 124.85714285714286
0001 125.0
0010 125.14285714285714
0001 125.42857142857143
2000 125.5
3001 125.71428571428571
0010 125.85714285714285
0001 126.0
1000 126.14285714285714
0001 126.28571428571428
0010 126.35714285714285
0001 126.42857142857142
1000 126.57142857142857
0010 126.64285714285714
1000 126.71428571428571
0001 126.78571428571428
1000 126.85714285714285
0001 126.99999999999999
1000 127.07142857142856
0001 127.14285714285714
1000 127.28571428571428
0010 127.42857142857142
1000 127.71428571428571
0001 127.78571428571428
1000 127.85714285714285
1001 128.0
0001 128.14285714285714
0100 128.28571428571428
0010 128.42857142857142
1000 128.57142857142858
0100 128.71428571428572
0010 128.85714285714286
0001 129.0
1000 129.14285714285714
0010 129.28571428571428
1000 129.42857142857142
0001 129.57142857142856
0010 129.71428571428572
0100 129.85714285714286
0010 130.0
0001 130.14285714285714
0100 130.28571428571428
0010 130.42857142857142
0100 130.57142857142856
0001 130.7142857142857
0010 130.85714285714286
0100 131.0
1000 131.14285714285714
0010 131.28571428571428
0100 131.42857142857142
0010 131.57142857142856
1000 131.7142857142857
0010 131.85714285714283
0100 132.0
0001 132.14285714285714
0010 132.28571428571428
0100 132.42857142857142
0010 132.57142857142856
0001 132.7142857142857
1000 132.85714285714283
0010 132.99999999999997
0100 133.14285714285714
0001 133.28571428571428
1000 133.42857142857142
0100 133.57142857142856
0010 133.7142857142857
0100 133.85714285714283
1000 133.99999999999997
0010 134.1428571428571
0100 134.28571428571428
0010 134.42857142857142
0100 134.57142857142856
0001 134.7142857142857
0010 134.85714285714286
0100 135.0
1000 135.14285714285714
0001 135.28571428571428
0010 135.42857142857144
0100 135.57142857142858
0010 135.71428571428572
0001 135.85714285714286
1000 136.0
0010 136.14285714285714
0100 136.21428571428572
0010 136.28571428571428
1000 136.42857142857142
0001 136.57142857142858
0100 136.71428571428572
0010 136.85714285714286
0100 137.0
0001 137.14285714285714
1000 137.28571428571428
0001 137.42857142857142
1000 137.57142857142856
0100 137.71428571428572
0010 137.85714285714286
0001 138.0
1000 138.07142857142856
0001 138.14285714285714
0100 138.21428571428572
0010 138.28571428571428
1000 138.35714285714286
0001 138.42857142857142
0010 138.5
0100 138.57142857142856
1000 138.64285714285714
0001 138.7142857142857
0100 138.78571428571428
0001 138.85714285714286
1000 138.92857142857142
0100 139.0
1000 139.07142857142856
0001 139.14285714285714
0010 139.2142857142857
0100 139.28571428571428
1000 139.35714285714286
0001 139.42857142857142
0100 139.57142857142856
0001 139.7142857142857
1000 139.85714285714283
0100 140.0
0010 140.14285714285714
0001 140.28571428571428
1000 140.35714285714283
0001 140.42857142857142
1000 140.5
0001 140.57142857142856
0100 140.64285714285714
0010 140.7142857142857
1000 140.78571428571428
0001 140.85714285714283
1000 140.92857142857142
0001 140.99999999999997
0010 141.07142857142856
0100 141.14285714285714
1000 141.2142857142857
0001 141.28571428571428
1000 141.35714285714283
0001 141.42857142857142
0100 141.49999999999997
0010 141.57142857142856
1000 141.64285714285714
0001 141.7142857142857
0010 141.85714285714283
0001 141.99999999999997
1000 142.1428571428571
0010 142.28571428571428
1000 142.42857142857142
0001 142.57142857142856
0100 142.6428571428571
0010 142.7142857142857
0100 142.78571428571428
0001 142.85714285714286
1000 142.92857142857144
0100 143.0
0010 143.07142857142858
0100 143.14285714285714
1000 143.21428571428572
0001 143.28571428571428
0100 143.35714285714286
0010 143.42857142857144
1000 143.5
0001 143.57142857142858
1000 143.64285714285714
0100 143.71428571428572
0010 143.78571428571428
0100 143.85714285714286
0010 143.92857142857144
0001 144.0
0001 144.85714285714286
0010 144.9387755102041
0100 145.0
0010 145.08163265306123
0001 145.14285714285714
0100 145.36263736263737
0100 145.58241758241758
0010 145.86813186813185
0100 145.93406593406593
0001 146.28571428571428
0100 146.36190476190475
0001 146.43809523809523
0100 146.5142857142857
0001 146.59047619047618
0100 146.66666666666666
0001 146.74285714285713
0100 146.8190476190476
0001 146.89523809523808
0100 146.97142857142856
0001 147.04761904761904
0100 147.1238095238095
0300 147.42857142857142
