TITLE Luck-Ga-Kist
0010 31.206030150753765
0011 31.356783919597987
0011 31.50753768844221
0001 31.65829145728643
1000 31.80904522613065
0010 31.884422110552762
0100 32.03517587939698
0001 32.11055276381909
1000 32.26130653266331
0100 32.41206030150754
0110 32.562814070351756
0010 32.713567839195974
0001 32.8643216080402
1001 33.01507537688442
1000 33.16582914572864
0010 33.31658291457286
0110 33.46733668341708
0100 33.618090452261306
0101 33.768844221105525
0101 33.91959798994974
0001 34.07035175879397
1000 34.22110552763819
0010 34.2964824120603
0100 34.44723618090452
0001 34.52261306532663
0010 34.67336683417085
0100 34.824120603015075
1100 34.97487437185929
1100 35.12562814070351
1000 35.27638190954774
0001 35.427135678391956
0100 35.50251256281407
0010 35.65326633165829
1000 35.7286432160804
0001 35.80402010050251
1000 35.87939698492462
0100 36.030150753768844
0110 36.18090452261306
0110 36.33165829145728
0010 36.482412060301506
0001 36.633165829145725
1000 36.78391959798995
0001 36.859296482412056
0100 36.93467336683417
0010 37.01005025125628
1000 37.08542713567839
0001 37.23618090452261
0100 37.38693467336683
0001 37.462311557788944
1000 37.53768844221105
0100 37.61306532663316
0010 37.688442211055275
0100 37.76381909547738
1000 37.83919597989949
0001 37.914572864321606
0100 37.98994974874371
0010 38.14070351758794
1000 38.291457286432156
0001 38.44221105527638
1001 38.5929648241206
1000 38.89447236180904
0010 39.04522613065326
0100 39.19597989949749
0001 39.64824120603015
0010 39.94974874371859
0100 40.10050251256281
1000 40.25125628140703
0001 40.40201005025125
1000 40.70351758793969
0010 40.85427135678392
0100 41.00502512562814
0001 41.4572864321608
1000 41.608040201005025
0100 42.06030150753769
0010 42.211055276381906
0001 42.361809045226124
1000 42.51256281407035
0001 42.66331658291457
0100 42.81407035175879
0010 43.11557788944723
1000 43.266331658291456
1001 43.417085427135675
0001 43.86934673366834
1000 44.02010050251256
0010 44.472361809045225
0100 44.62311557788944
0010 44.92462311557789
1000 45.075376884422106
0001 45.52763819095477
0010 45.678391959798994
0100 45.82914572864321
1000 45.97989949748743
0100 46.130653266331656
0010 46.4321608040201
0001 46.73366834170854
1000 47.03517587939698
0010 47.336683417085425
0100 47.48743718592964
0001 47.78894472361809
1000 47.8643216080402
0010 47.939698492462306
0100 48.01507537688442
0001 48.09045226130653
1000 48.16582914572864
0100 48.24120603015075
0010 48.54271356783919
0001 48.69346733668341
0010 48.84422110552764
0100 48.994974874371856
1000 49.2964824120603
0001 49.59798994974874
0100 49.74874371859296
0010 49.89949748743718
1000 50.0502512562814
0100 50.35175879396984
0010 50.50251256281407
0001 50.65326633165829
1000 51.10552763819095
0001 51.256281407035175
1000 51.70854271356784
0100 51.859296482412056
0010 52.010050251256274
0100 52.1608040201005
1000 52.31155778894472
0001 52.46231155778894
0100 52.76381909547738
0110 53.065326633165824
0010 53.36683417085427
1000 53.51758793969849
0001 53.96984924623115
0010 54.120603015075375
0100 54.27135678391959
0010 54.57286432160804
0001 54.723618090452256
1000 55.0251256281407
0001 55.47738693467336
0010 55.778894472361806
0001 55.929648241206024
1000 56.38190954773869
0010 56.53266331658291
0100 56.68341708542713
0001 56.984924623115575
1000 57.13567839195979
0001 57.43718592964824
0100 57.587939698492455
0010 57.66331658291457
1000 57.73869346733668
0001 57.81407035175879
0010 57.8894472361809
0100 58.19095477386934
1000 58.34170854271356
0001 58.49246231155779
0100 58.643216080402006
0010 58.94472361809045
1000 59.24623115577889
0100 59.39698492462311
0010 59.54773869346733
0001 59.69849246231155
0010 59.99999999999999
0100 60.15075376884422
1000 60.30150753768844
0001 60.7537688442211
1000 60.904522613065325
0010 61.35678391959799
0100 61.507537688442206
0010 61.658291457286424
1000 61.80904522613065
0001 61.95979899497487
0010 62.110552763819086
0100 62.41206030150753
1000 62.562814070351756
1010 62.713567839195974
0010 63.16582914572864
1000 63.31658291457286
0001 63.768844221105525
0010 63.91959798994974
0100 64.22110552763819
1000 64.37185929648241
0001 64.82412060301507
1000 64.97487437185929
0001 65.12562814070351
0100 65.27638190954774
0010 65.42713567839195
1000 65.7286432160804
0100 66.03015075376884
0010 66.33165829145727
0001 66.63316582914571
1000 66.78391959798994
0100 67.2361809045226
1000 67.31155778894471
0001 67.38693467336682
0100 67.46231155778894
0010 67.53768844221105
1000 67.83919597989949
0100 68.14070351758794
0010 68.29145728643215
0001 68.5929648241206
1000 68.89447236180905
0010 69.04522613065326
0100 69.19597989949749
0001 69.34673366834171
2000 69.64824120603015
3200 69.94974874371859
0302 70.25125628140702
0023 70.55276381909547
2030 70.85427135678391
3100 71.45728643216079
1000 72.06030150753767
0001 72.2110552763819
0101 72.36180904522612
0100 72.66331658291456
0001 72.81407035175879
1000 73.11557788944722
0100 73.26633165829145
0010 73.5678391959799
0001 73.86934673366834
1000 74.02010050251256
0010 74.321608040201
0100 74.47236180904522
0001 74.54773869346734
1000 74.62311557788945
1010 74.77386934673366
0010 75.0753768844221
0101 75.22613065326632
0001 75.52763819095476
1000 75.67839195979899
0010 75.82914572864321
1010 75.97989949748742
1010 76.13065326633165
1000 76.58291457286431
0001 76.65829145728642
0100 76.73366834170852
0010 76.80904522613064
1000 76.88442211055275
0001 76.95979899497486
0010 77.03517587939697
0001 77.11055276381909
1000 77.1859296482412
0010 77.33668341708542
0100 77.48743718592964
0001 77.63819095477386
0010 77.71356783919597
0100 77.78894472361809
1000 77.9396984924623
0001 78.09045226130652
0100 78.24120603015075
0010 78.39195979899498
1000 78.5427135678392
0001 78.69346733668341
0010 78.84422110552764
0100 78.99497487437186
0010 79.14572864321607
0001 79.2964824120603
1000 79.44723618090453
0001 79.59798994974874
0100 79.74874371859296
0010 79.89949748743717
1000 80.0502512562814
0001 80.12562814070351
0010 80.20100502512562
0100 80.35175879396984
1000 80.50251256281406
0001 80.65326633165829
0100 80.8040201005025
0010 80.95477386934672
1000 81.10552763819094
0100 81.25628140703516
0010 81.40703517587939
0001 81.4824120603015
1000 81.5577889447236
0001 81.63316582914571
0100 81.70854271356782
0101 82.01005025125627
0001 82.1608040201005
0010 82.31155778894471
0100 82.46231155778894
1000 82.53768844221105
0001 82.61306532663316
0100 82.76381909547737
0010 82.9145728643216
1000 83.06532663316582
0100 83.21608040201005
0010 83.36683417085428
0100 83.51758793969849
1000 83.66834170854271
0001 83.74371859296483
0100 83.81909547738694
0010 83.96984924623115
1000 84.12060301507537
0100 84.2713567839196
0010 84.42211055276381
0001 84.57286432160804
1000 84.72361809045225
0010 84.87437185929647
0100 84.94974874371859
0001 85.0251256281407
1000 85.17587939698491
0100 85.32663316582914
0010 85.47738693467336
0100 85.62814070351757
1000 85.7788944723618
0001 85.92964824120601
0100 86.08040201005024
0101 86.23115577889446
1001 86.5326633165829
1010 86.83417085427135
0010 87.13567839195979
1000 87.28643216080401
0001 87.43718592964824
0100 87.58793969849245
0010 87.8894472361809
1000 88.19095477386935
0100 88.34170854271356
0010 88.49246231155779
0001 88.64321608040201
2000 88.94472361809045
3020 89.24623115577889
0032 89.54773869346732
0203 89.84924623115577
2300 90.15075376884421
3010 90.75376884422109
0101 91.05527638190954
0101 91.20603015075375
1001 91.65829145728642
1000 91.95979899497486
0100 92.1608040201005
0010 92.26130653266331
0001 92.56281407035175
1000 92.8643216080402
0010 93.16582914572864
0100 93.36683417085428
0001 93.46733668341709
1000 93.76884422110552
0100 94.07035175879396
0010 94.22110552763819
0001 94.3718592964824
1000 94.52261306532662
0010 94.67336683417085
0100 94.82412060301506
0001 94.97487437185929
1000 95.12562814070351
0100 95.27638190954772
0010 95.42713567839195
0100 95.57788944723616
0010 95.72864321608039
0001 95.87939698492461
1000 95.95477386934672
0010 96.03015075376882
0100 96.10552763819094
0010 96.18090452261305
1000 96.25628140703516
0001 96.33165829145727
0010 96.40703517587939
0100 96.4824120603015
1000 96.55778894472361
0001 96.63316582914572
0100 96.70854271356784
0010 96.78391959798994
1000 96.85929648241205
0001 96.93467336683416
1000 97.01005025125627
0100 97.08542713567839
0010 97.1608040201005
0001 97.2361809045226
1000 97.31155778894471
0001 97.38693467336682
0100 97.46231155778894
0010 97.53768844221105
1000 97.61306532663316
0010 97.68844221105527
0100 97.8391959798995
0001 97.91457286432161
1000 97.98994974874371
0100 98.14070351758794
0010 98.21608040201005
0001 98.29145728643216
1000 98.36683417085428
0010 98.44221105527637
1000 98.51758793969849
0001 98.5929648241206
0010 98.66834170854271
0100 98.74371859296483
1000 98.81909547738694
0001 98.89447236180904
0100 98.96984924623115
0010 99.04522613065326
0100 99.12060301507537
0001 99.19597989949747
1000 99.3467336683417
0100 99.42211055276381
0010 99.49748743718592
0001 99.57286432160804
1000 99.64824120603014
0001 99.72361809045225
0100 99.79899497487436
0010 99.87437185929647
1000 99.94974874371859
0001 100.0251256281407
0010 100.1005025125628
0100 100.25125628140702
1000 100.32663316582914
0001 100.40201005025123
0100 100.47738693467335
0010 100.55276381909546
1000 100.62814070351757
0001 100.70351758793969
1000 100.7788944723618
0100 100.8542713567839
0010 101.00502512562812
0001 101.30653266331657
1000 101.38190954773869
0010 101.4572864321608
1000 101.53266331658291
0001 101.60804020100501
0010 101.68341708542712
0100 101.75879396984924
0010 101.83417085427135
0001 101.90954773869346
1000 101.98492462311557
0010 102.06030150753767
0100 102.13567839195979
0010 102.2110552763819
1000 102.28643216080401
0001 102.36180904522612
0010 102.43718592964824
0100 102.51256281407035
1000 102.58793969849246
0001 102.66331658291458
1000 102.73869346733669
0010 102.81407035175879
0100 102.8894472361809
0001 102.96482412060301
0100 103.04020100502512
0001 103.11557788944724
1000 103.19095477386935
0100 103.26633165829145
0010 103.34170854271356
0001 103.41708542713567
1000 103.49246231155779
0001 103.64321608040201
1000 103.71859296482411
0010 103.86934673366834
0100 103.94472361809045
0001 104.02010050251255
1000 104.09547738693466
0100 104.17085427135677
0010 104.24623115577889
0001 104.321608040201
1000 104.47236180904521
0010 104.62311557788944
0100 104.69849246231155
0010 104.77386934673366
1000 104.84924623115577
0001 104.92462311557787
0010 104.99999999999999
0100 105.0753768844221
0010 105.15075376884421
0001 105.22613065326631
1000 105.30150753768842
0010 105.37688442211054
0100 105.45226130653265
0001 105.52763819095476
1000 105.62814070351757
0100 105.72864321608039
0010 105.8291457286432
0001 106.13065326633165
1000 106.20603015075376
0001 106.28140703517587
0100 106.43216080402009
0010 106.5075376884422
1000 106.65829145728642
0001 106.73366834170854
0010 106.88442211055275
0100 107.03517587939697
1000 107.11055276381909
0100 107.1859296482412
0010 107.26130653266331
0001 107.33668341708542
1000 107.41206030150754
0010 107.48743718592965
0100 107.56281407035176
0001 107.63819095477386
1000 107.71356783919597
0001 107.78894472361809
0010 107.8643216080402
0100 107.93969849246231
1000 108.09045226130652
0001 108.16582914572864
0100 108.24120603015075
0001 108.31658291457286
1000 108.39195979899498
0010 108.54271356783919
0100 108.6180904522613
0001 108.69346733668341
1000 108.76884422110552
0100 108.84422110552762
0010 108.91959798994974
0001 108.99497487437185
1000 109.07035175879396
0001 109.14572864321607
0100 109.22110552763819
0010 109.29648241206029
1000 109.3718592964824
0001 109.44723618090451
0010 109.52261306532662
0100 109.59798994974874
1000 109.67336683417085
0100 109.74874371859295
1000 109.82412060301506
0001 109.89949748743717
0100 110.05025125628138
0010 110.1256281407035
1000 110.20100502512561
0010 110.27638190954772
0100 110.35175879396984
0001 110.42713567839195
0100 110.50251256281405
0001 110.57788944723616
1000 110.65326633165827
0100 110.72864321608039
0010 110.8040201005025
0001 110.95477386934672
1000 111.10552763819095
0010 111.18090452261306
0100 111.25628140703516
0001 111.33165829145727
1000 111.40703517587939
0100 111.4824120603015
0010 111.55778894472361
0100 111.63316582914572
1000 111.70854271356782
0001 111.78391959798994
1000 111.85929648241205
0100 111.93467336683416
0010 112.01005025125627
0001 112.1608040201005
1000 112.23618090452261
0001 112.31155778894473
0100 112.38693467336684
0010 112.46231155778894
1000 112.53768844221105
0001 112.61306532663316
0010 112.68844221105527
0100 112.76381909547739
1000 112.8391959798995
0001 112.9145728643216
1000 112.98994974874371
0010 113.06532663316582
0100 113.14070351758794
0001 113.21608040201005
1000 113.29145728643216
0001 113.36683417085426
0100 113.51758793969849
0010 113.5929648241206
1000 113.6683417085427
0001 113.74371859296481
1000 113.81909547738692
0100 113.89447236180904
0010 113.96984924623115
0001 114.04522613065326
1000 114.12060301507536
0001 114.19597989949747
0100 114.27135678391959
0010 114.42211055276381
1000 114.57286432160802
0100 114.72361809045225
0010 114.87437185929646
0001 115.02512562814069
1000 115.17587939698491
0001 115.27638190954772
2000 115.37688442211054
3001 115.7788944723618
0010 115.85427135678391
0100 115.92964824120602
0010 116.00502512562814
0001 116.08040201005024
1000 116.15577889447235
0010 116.23115577889446
0100 116.30653266331657
0010 116.38190954773869
1000 116.4572864321608
0001 116.5326633165829
0010 116.60804020100501
0100 116.68341708542712
1000 116.83417085427135
0001 116.90954773869346
0100 116.98492462311557
0010 117.06030150753769
1000 117.1356783919598
0001 117.21105527638191
1000 117.28643216080401
0100 117.58793969849246
0010 117.66331658291458
0001 117.73869346733667
0010 117.81407035175879
0100 117.8894472361809
0010 117.96482412060301
0001 118.04020100502512
1000 118.11557788944724
0010 118.19095477386934
0100 118.26633165829145
0001 118.34170854271356
1000 118.41708542713567
0001 118.49246231155777
0010 118.56783919597989
0100 118.643216080402
1000 118.71859296482411
0001 118.79396984924622
0100 118.86934673366834
0010 118.94472361809044
1000 119.02010050251255
0001 119.09547738693466
1000 119.24623115577889
0100 119.3969849246231
0010 119.47236180904521
0001 119.54773869346732
1000 119.62311557788944
0010 119.69849246231153
0100 119.77386934673365
0001 119.84924623115576
1000 119.92462311557787
0100 119.99999999999999
0010 120.0753768844221
0100 120.1507537688442
1000 120.22613065326631
0001 120.30150753768842
0100 120.37688442211054
0001 120.45226130653265
1000 120.60301507537687
0100 120.67839195979899
0010 120.7537688442211
0001 120.82914572864321
1000 120.90452261306531
0010 120.97989949748742
0100 121.05527638190954
0001 121.13065326633165
0100 121.20603015075376
0010 121.28140703517587
1000 121.35678391959797
0001 121.43216080402009
0010 121.5075376884422
0100 121.58291457286431
1000 121.73366834170854
0001 121.80904522613065
0100 121.88442211055276
0001 121.95979899497488
1000 122.03517587939699
0001 122.11055276381909
0010 122.1859296482412
0100 122.26130653266331
1000 122.33668341708542
0100 122.41206030150754
0010 122.48743718592965
0001 122.56281407035175
1000 122.63819095477386
0001 122.71356783919597
0100 122.78894472361809
0010 122.93969849246231
1000 123.01507537688441
0001 123.09045226130652
0010 123.16582914572864
0100 123.24120603015075
0010 123.31658291457285
0001 123.39195979899496
1000 123.46733668341707
0010 123.54271356783919
0100 123.6180904522613
0001 123.69346733668341
1000 123.76884422110551
0100 123.84422110552762
0010 123.91959798994974
0001 123.99497487437185
1000 124.07035175879396
0010 124.14572864321607
1000 124.22110552763817
0001 124.29648241206029
0010 124.3718592964824
0100 124.44723618090451
1000 124.52261306532661
0001 124.59798994974872
0010 124.67336683417084
0001 124.74874371859295
1000 124.82412060301506
0010 124.89949748743717
0100 124.97487437185927
0001 125.05025125628138
0100 125.1256281407035
0001 125.20100502512561
1000 125.27638190954772
0010 125.42713567839195
0100 125.50251256281406
0001 125.57788944723617
1000 125.72864321608039
0100 125.87939698492461
0010 125.95477386934672
0001 126.03015075376884
1000 126.18090452261305
0010 126.25628140703516
0100 126.33165829145727
0001 126.4824120603015
1000 126.63316582914572
0100 126.93467336683416
0010 127.01005025125627
0001 127.08542713567839
1000 127.1608040201005
0010 127.23618090452261
0100 127.31155778894473
0001 127.38693467336682
1000 127.46231155778894
0001 127.53768844221105
1000 127.83919597989949
0100 127.9145728643216
1000 127.98994974874371
0001 128.06532663316582
0100 128.14070351758792
0010 128.21608040201005
1000 128.29145728643215
0001 128.36683417085425
1000 128.44221105527637
0100 128.51758793969847
0010 128.5929648241206
0001 128.6683417085427
1000 128.74371859296483
0010 128.81909547738692
0100 128.89447236180902
0001 128.96984924623115
1000 129.04522613065325
0100 129.12060301507535
1000 129.19597989949747
0001 129.27135678391957
0010 129.3467336683417
0100 129.4221105527638
1000 129.49748743718592
0001 129.57286432160802
0100 129.64824120603012
0010 129.72361809045225
1000 129.79899497487435
0010 129.87437185929647
0100 129.94974874371857
0001 130.25125628140702
0010 130.32663316582912
0100 130.40201005025125
1000 130.47738693467335
0001 130.55276381909547
0100 130.62814070351757
0010 130.7035175879397
1000 130.8542713567839
0001 131.00502512562812
0010 131.08040201005025
0100 131.15577889447235
1000 131.23115577889445
0001 131.30653266331657
0100 131.4572864321608
0010 131.5326633165829
1000 131.60804020100502
0010 131.68341708542712
0100 131.75879396984925
0001 131.83417085427135
1000 131.90954773869348
0100 131.98492462311557
0010 132.06030150753767
0001 132.1356783919598
1000 132.2110552763819
0010 132.36180904522612
0100 132.43718592964822
0001 132.51256281407035
0100 132.58793969849245
0001 132.66331658291455
1000 132.73869346733665
0100 132.81407035175877
0010 132.88944723618087
0001 132.964824120603
1000 133.0402010050251
0001 133.11557788944722
0100 133.19095477386932
0010 133.26633165829142
1000 133.34170854271355
0001 133.41708542713565
0010 133.56783919597987
0100 133.64321608040197
1000 133.7185929648241
0001 133.86934673366832
0100 133.94472361809042
0010 134.02010050251255
1000 134.09547738693465
0010 134.17085427135677
0100 134.321608040201
0001 134.4723618090452
1000 134.54773869346732
0100 134.69849246231155
1000 134.77386934673365
1001 135.0753768844221
1001 135.22613065326632
0001 135.37688442211055
0100 135.52763819095478
0010 135.60301507537687
1000 135.7537688442211
0100 135.8291457286432
0010 135.97989949748742
0001 136.13065326633165
1001 136.28140703517587
1000 136.4321608040201
0010 136.58291457286433
0100 136.73366834170855
0001 136.80904522613065
1000 136.95979899497488
0100 137.03517587939697
0010 137.1105527638191
0001 137.1859296482412
0100 137.33668341708542
0101 137.48743718592965
0101 137.63819095477388
0001 137.7889447236181
1000 137.93969849246233
0010 138.01507537688443
0100 138.16582914572865
0010 138.24120603015075
1000 138.39195979899498
0001 138.5427135678392
0010 138.6934673366834
0100 138.7688442211055
1000 138.84422110552762
0100 138.91959798994972
0010 138.99497487437185
0001 139.07035175879395
1000 139.14572864321607
0001 139.22110552763817
0100 139.29648241206027
0010 139.3718592964824
1000 139.4472361809045
0001 139.59798994974872
0010 139.67336683417082
0100 139.74874371859295
1000 139.82412060301505
0001 139.89949748743717
0100 139.97487437185927
0010 140.0502512562814
1000 140.1256281407035
0010 140.20100502512562
0100 140.27638190954772
0001 140.35175879396985
1000 140.42713567839195
0100 140.50251256281405
0010 140.60301507537687
0001 140.7035175879397
1000 140.8040201005025
0010 140.90452261306532
0100 141.00502512562812
2002 141.4070351758794
3003 145.47738693467335
