TITLE VISION
01 110.63583815028902
02 110.8092485549133
08 110.98265895953757
01 111.0693641618497
04 111.15606936416185
01 111.24277456647398
08 111.32947976878613
01 111.41618497109826
02 111.5028901734104
01 111.58959537572254
08 111.67630057803468
04 111.76300578034682
02 111.84971098265896
01 111.9364161849711
08 112.02312138728324
02 112.10982658959537
04 112.19653179190752
01 112.28323699421965
08 112.3699421965318
04 112.45664739884393
08 112.54335260115607
02 112.6300578034682
04 112.71676300578035
01 112.80346820809248
08 112.89017341040463
02 112.97687861271676
08 113.0635838150289
01 113.15028901734104
02 113.23699421965318
04 113.32369942196532
08 113.41040462427746
09 113.757225433526
09 116.53179190751445
