TITLE Squeaksystem
08 48.62985007744537
02 48.78571498153975
04 48.94157988563412
01 49.0974447897285
02 49.24667714471248
04 49.39590949969645
02 49.54514185468043
01 49.69437420966441
08 49.84360656464838
01 49.99283891963236
04 50.14207127461634
04 50.3907918662563
02 50.54002422124028
01 50.83848893120823
04 50.93797716786422
02 51.037465404520205
08 51.136953641176184
02 51.286185996160164
04 51.435418351144136
02 51.591283255238515
08 51.74714815933289
01 51.90301306342727
08 52.05887796752164
02 52.21474287161602
04 52.3706077757104
02 52.52647267980477
02 52.68233758389915
01 52.83820248799352
08 52.9940673920879
01 53.14993229618227
02 53.30579720027665
04 53.46166210437103
02 53.6175270084654
01 53.77339191255978
04 53.92262426754376
01 54.07185662252773
02 54.22108897751171
01 54.37032133249569
08 54.519553687479664
04 54.668786042463644
02 54.818018397447624
02 55.06673898908758
04 55.21597134407156
01 55.514436054039514
04 55.6139242906955
02 55.71341252735149
08 55.812900764007466
01 55.962133118991446
09 56.111365473975425
08 56.267230378069804
02 56.42309528216418
08 56.578960186258556
01 56.73482509035293
01 56.89068999444731
02 57.046554898541686
04 57.20241980263606
04 57.35828470673044
01 57.51414961082481
02 57.67001451491919
01 57.82587941901356
01 57.98174432310794
08 58.13760922720232
08 58.29347413129669
02 58.44933903539107
04 58.59546238297955
01 58.741585730568026
02 58.887709078156504
04 59.03383242574498
12 59.17995577333346
09 59.47220246851041
03 59.76444916368737
03 60.05669585886432
05 60.2028192064528
12 60.34894255404128
12 60.641189249218236
05 60.787312596806714
01 60.94317750090109
08 61.099042404995465
01 61.254907309089845
08 61.41077221318422
08 61.566637117278596
01 61.722502021372975
02 61.87836692546735
02 62.034231829561726
08 62.1900967336561
01 62.34596163775048
08 62.50182654184485
08 62.65769144593923
01 62.81355635003361
01 62.96942125412798
08 63.12528615822235
02 63.27140950581083
04 63.41753285339931
02 63.563656200987786
04 63.709779548576265
05 63.85590289616474
05 64.14814959134169
06 64.44039628651865
10 64.7326429816956
12 64.87876632928409
05 65.02488967687256
05 65.31713637204952
12 65.46325971963799
08 65.61912462373236
04 65.77498952782675
02 65.93085443192112
01 66.08671933601549
01 66.24258424010986
08 66.39844914420425
02 66.55431404829862
02 66.710178952393
01 66.86604385648738
04 67.02190876058175
01 67.17777366467612
01 67.33363856877051
08 67.48950347286488
08 67.64536837695925
02 67.80123328105364
04 67.94735662864211
01 68.0934799762306
04 68.23960332381907
02 68.38572667140755
10 68.53185001899602
12 68.82409671417298
06 69.11634340934994
03 69.4085901045269
05 69.55471345211538
12 69.70083679970385
12 69.9930834948808
06 70.13920684246928
02 70.29507174656365
08 70.45093665065804
01 70.60680155475241
08 70.76266645884678
08 70.91853136294115
01 71.07439626703554
04 71.23026117112991
04 71.38612607522428
02 71.54199097931867
04 71.69785588341304
08 71.85372078750741
08 72.00958569160179
01 72.16545059569617
01 72.32131549979054
08 72.47718040388493
01 72.6233037514734
02 73.06167379423884
03 73.20779714182731
09 73.50004383700427
09 73.79229053218123
03 74.08453722735818
06 74.23066057494667
12 74.37678392253514
01 74.44984559632938
08 74.52290727012361
04 74.6690306177121
02 74.81515396530057
01 74.97101886939494
08 75.12688377348933
04 75.2827486775837
08 75.43861358167807
01 75.59447848577244
08 75.75034338986683
04 75.9062082939612
12 76.06207319805557
09 76.37380300624433
01 76.68553281443309
04 76.84139771852746
02 76.99726262262183
01 77.1531275267162
08 77.29925087430468
04 77.44537422189316
02 77.59149756948163
01 77.73762091707012
04 77.88374426465859
01 78.02986761224707
04 78.17599095983554
05 78.32211430742403
10 78.61436100260099
08 78.90660769777794
02 79.05273104536641
08 79.19885439295489
01 79.34497774054337
08 79.49110108813186
02 79.63722443572033
04 79.78334778330881
01 79.92947113089728
02 80.07559447848577
04 80.22171782607424
02 80.36784117366273
01 80.5139645212512
03 80.66008786883968
12 80.95233456401664
08 81.2445812591936
04 81.39070460678207
08 81.53682795437054
01 81.68295130195902
08 81.8290746495475
02 81.99607276107719
04 82.16307087260687
01 82.33006898413656
08 82.49706709566625
02 82.66406520719593
04 82.83106331872563
01 82.99806143025532
10 83.33205765331469
08 83.66605387637406
01 83.83305198790376
02 84.00005009943345
04 84.16704821096315
01 84.32291311505752
08 84.4787780191519
04 84.63464292324628
02 84.79050782734065
03 84.94637273143502
05 85.1022376355294
05 85.25810253962378
05 85.41396744371815
02 85.88156215600128
10 86.03742706009567
09 86.19329196419004
09 86.34915686828441
09 86.50502177237878
04 86.66088667647315
02 86.81675158056754
04 86.97261648466191
01 87.12848138875628
04 87.28434629285066
02 87.44021119694504
08 87.59607610103942
10 87.75194100513379
01 88.21953571741692
04 88.37540062151129
02 88.53126552560568
08 88.68713042970005
02 88.84299533379442
04 88.99886023788879
01 89.15472514198318
02 89.31059004607755
01 89.46645495017192
05 89.6223198542663
05 89.77818475836068
09 89.93404966245505
10 90.08991456654942
05 90.40164437473818
04 90.71337418292694
05 90.86923908702131
03 91.02510399111569
09 91.18096889521007
04 91.32709224279854
02 91.47321559038703
01 91.6193389379755
04 91.76546228556398
01 92.05770898074094
09 92.3499556759179
10 92.64220237109485
01 92.93444906627181
08 93.22669576144875
01 93.37281910903724
09 93.51894245662571
08 93.66506580421418
08 93.81118915180267
02 93.95731249939114
04 94.10343584697962
01 94.24955919456809
04 94.39568254215658
02 94.54180588974505
04 94.834052584922
01 95.12629928009896
02 95.27242262768745
04 95.41854597527592
08 95.56466932286439
01 95.71079267045288
08 95.85691601804135
04 96.00303936562982
08 96.1491627132183
01 96.44140940839526
08 96.73365610357222
04 96.87977945116069
01 97.17202614633764
04 97.31814949392613
08 97.61039618910308
02 97.75651953669156
04 97.90264288428003
01 98.04876623186851
02 98.194889579457
04 98.34101292704547
04 98.48713627463395
08 98.63325962222243
02 98.77938296981091
04 98.92550631739938
01 99.07162966498787
02 99.21775301257634
04 99.5099997077533
02 99.80224640293025
01 99.94836975051874
08 100.09449309810721
04 100.24061644569568
08 100.38673979328416
02 100.53286314087264
04 100.6789864884611
01 100.82510983604959
02 101.11735653122655
04 101.4096032264035
02 101.55572657399198
08 101.84797326916893
02 101.99409661675742
04 102.28634331193437
08 102.43246665952285
02 102.57859000711132
04 102.7247133546998
01 102.87083670228827
02 103.01696004987674
02 103.16308339746523
01 103.3092067450537
04 103.45533009264219
01 103.60145344023066
08 103.74757678781914
04 103.89370013540761
08 104.18594683058457
01 104.47819352576153
02 104.62431687335001
04 104.77044022093848
02 104.91656356852695
01 105.06268691611544
08 105.20881026370392
04 105.3549336112924
02 105.50105695888088
04 105.79330365405784
08 106.0855503492348
02 106.23167369682326
01 106.52392039200022
02 106.6700437395887
04 106.96229043476566
01 107.10841378235413
02 107.2545371299426
01 107.40066047753109
08 107.54678382511956
04 107.69290717270803
04 107.83903052029652
08 107.98515386788499
01 108.13127721547347
02 108.27740056306195
04 108.42352391065043
08 108.5696472582389
04 108.86189395341586
08 109.15414064859281
04 109.3002639961813
02 109.44638734376977
04 109.59251069135824
02 109.73863403894673
01 109.88475738653521
02 110.03088073412368
04 110.17700408171217
08 110.32312742930064
04 110.46925077688913
08 110.6153741244776
01 110.90762081965455
08 111.34599086242
09 113.97621111901259
