TITLE Kurukurukiikii
0100 49.8
0001 49.87499999999999
0100 49.949999999999996
0001 50.025
1000 50.099999999999994
0100 50.175
0010 50.24999999999999
0001 50.324999999999996
1000 50.4
0001 50.475
0100 50.55
0010 50.625
1000 50.699999999999996
0010 50.775
1000 50.85
0001 50.925
0010 51.0
0100 51.074999999999996
1000 51.15
0001 51.225
1000 51.3
0010 51.375
1000 51.449999999999996
0001 51.525
0010 51.6
0001 51.675000000000004
0010 51.75
0100 51.825
1000 51.9
0001 51.975
0100 52.050000000000004
0010 52.125
1000 52.2
0010 52.275
0100 52.35
0001 52.425000000000004
1000 52.5
0010 52.575
0100 52.65
0001 52.725
1000 52.8
0001 52.875
0010 52.949999999999996
0100 53.025
1000 53.099999999999994
0001 53.175
0100 53.25
0010 53.324999999999996
0100 53.4
0001 53.474999999999994
1000 53.55
0100 53.625
0010 53.699999999999996
0001 53.775
1000 53.849999999999994
0010 53.925
1000 54.0
0001 54.075
0010 54.15
0100 54.225
1000 54.3
0001 54.375
0100 54.45
0001 54.525
1000 54.6
0100 54.675
0010 54.75
0001 54.825
1000 54.9
0100 54.975
0010 55.05
0001 55.125
1000 55.199999999999996
0010 55.275
0100 55.349999999999994
0001 55.425
1000 55.49999999999999
0100 55.574999999999996
0010 55.65
0001 55.724999999999994
1000 55.8
0010 55.87499999999999
0100 55.949999999999996
0001 56.025
0100 56.099999999999994
0001 56.175
1000 56.24999999999999
0100 56.324999999999996
0010 56.4
0001 56.475
1000 56.55
0001 56.625
0100 56.699999999999996
0010 56.775
1000 56.85
0010 56.925
1000 57.0
0001 57.074999999999996
0010 57.15
0100 57.225
0010 57.3
0001 57.375
1000 57.449999999999996
0001 57.525
0100 57.599999999999994
0001 57.675
1000 57.74999999999999
0100 57.824999999999996
0010 57.89999999999999
0001 57.974999999999994
1000 58.05
0001 58.12499999999999
0100 58.199999999999996
0010 58.27499999999999
0100 58.349999999999994
0001 58.425
1000 58.49999999999999
0100 58.574999999999996
0010 58.64999999999999
0100 58.724999999999994
1000 58.8
0001 58.875
1000 58.949999999999996
0010 59.025
1000 59.099999999999994
0001 59.175
0010 59.25
0100 59.324999999999996
1000 59.4
0001 59.474999999999994
1000 59.55
0010 59.625
0100 59.699999999999996
0001 59.775
1000 59.849999999999994
0001 59.925
0010 60.0
0100 60.075
1000 60.15
0001 60.225
0100 60.3
0010 60.375
1000 60.45
0010 60.525
1000 60.6
0001 60.675
0010 60.75
0100 60.825
1000 60.9
0001 60.975
1000 61.05
0010 61.125
0100 61.199999999999996
0001 61.275
1000 61.349999999999994
0001 61.425
0010 61.49999999999999
0100 61.574999999999996
1000 61.65
0001 61.724999999999994
0100 61.8
0010 61.87499999999999
1000 61.949999999999996
0010 62.025
1000 62.099999999999994
0001 62.175
0010 62.24999999999999
0100 62.324999999999996
1000 62.4
0001 62.475
1000 62.55
0010 62.625
0100 62.699999999999996
0001 62.775
1000 62.85
0001 62.925
0010 63.0
0100 63.074999999999996
1000 63.15
0001 63.225
0100 63.3
0010 63.375
1000 63.449999999999996
0001 63.525
1000 63.599999999999994
0100 63.675
0010 63.824999999999996
0001 63.89999999999999
1000 64.05
0001 64.19999999999999
0100 64.27499999999999
0010 64.425
0100 64.5
0001 64.64999999999999
1001 64.8
0001 72.3
0010 72.375
0100 72.45
1000 72.525
0001 72.6
0100 72.675
0010 72.75
1000 72.825
0001 72.9
0010 72.975
0100 73.05
0010 73.125
0001 73.2
1000 73.275
0100 73.35000000000001
0010 73.425
0001 73.5
1000 73.575
0001 73.65
0100 73.72500000000001
0010 73.8
1000 73.875
0001 73.95
0010 74.025
0100 74.10000000000001
1000 74.175
0001 74.25
1000 74.325
0001 74.39999999999999
0100 74.55
0010 74.69999999999999
1000 74.85
0100 74.99999999999999
0010 75.14999999999999
0001 75.3
1000 75.44999999999999
0001 75.6
0100 75.75
0010 75.89999999999999
1000 76.05
0001 76.19999999999999
0010 76.35
0100 76.5
0010 76.64999999999999
0001 76.8
0100 76.95
0010 77.1
1000 77.25
0001 77.39999999999999
0010 77.55
0100 77.7
1000 77.85
0100 78.0
1000 78.15
0001 78.3
0100 78.45
0010 78.6
1000 78.75
0100 78.9
0010 79.05
0001 79.2
1000 79.35000000000001
0010 79.5
0100 79.65
0010 79.8
1000 79.95
0100 80.10000000000001
0010 80.25
0001 80.39999999999999
0010 80.55
0001 80.69999999999999
1000 80.85
0010 80.99999999999999
0100 81.14999999999999
0001 81.3
1000 81.44999999999999
0001 81.6
0010 81.75
0100 81.89999999999999
1000 82.05
0100 82.19999999999999
1000 82.35
0001 82.5
0100 82.64999999999999
0010 82.8
0100 82.95
0001 83.1
1000 83.25
0100 83.39999999999999
0010 83.55
0001 83.7
0100 83.85
0010 84.0
1000 84.15
0010 84.3
0100 84.45
0001 84.6
0010 84.75
0100 84.9
1000 85.05
0100 85.2
0010 85.35000000000001
0001 85.5
1000 85.65
0010 85.8
0100 85.95
0001 86.10000000000001
1000 86.25
0100 86.39999999999999
0010 86.55
0100 86.69999999999999
1000 86.85
0001 86.99999999999999
1000 87.14999999999999
0010 87.3
0100 87.44999999999999
0001 87.6
1000 87.75
0100 87.89999999999999
0010 88.05
0001 88.19999999999999
0010 88.35
0001 88.5
0100 88.64999999999999
0010 88.8
0100 88.95
0001 89.1
1000 89.25
0001 89.39999999999999
0010 89.55
0100 89.7
1000 89.85
0100 90.0
1000 90.15
0001 90.3
0100 90.45
0010 90.6
1000 90.75
0010 90.9
0100 91.05
0001 91.2
1000 91.35000000000001
0100 91.5
0010 91.65
0001 91.8
0010 91.95
0001 92.10000000000001
1000 92.25
0010 92.39999999999999
1000 92.55
0010 92.69999999999999
0100 92.85
0001 92.99999999999999
1000 93.14999999999999
0100 93.3
0010 93.44999999999999
0001 93.6
1000 93.75
0010 93.89999999999999
0100 94.05
0001 94.19999999999999
0010 94.35
0100 94.5
1000 94.64999999999999
0100 94.8
0010 94.95
0001 95.1
1000 95.25
0001 95.39999999999999
0100 95.55
0010 95.7
1000 95.85
0001 96.0
1000 96.15
0100 96.3
0010 96.45
0001 96.6
0010 96.75
0001 96.9
1000 97.05
0010 97.2
0100 97.35000000000001
0001 97.5
1000 97.65
0100 97.8
0010 97.95
0001 98.10000000000001
1000 98.25
0001 98.39999999999999
0010 98.55
0100 98.69999999999999
1000 98.85
0010 98.99999999999999
0100 99.14999999999999
0001 99.3
0100 99.44999999999999
0001 99.6
1000 99.75
0100 99.89999999999999
1000 100.05
0001 100.19999999999999
0100 100.35
0010 100.5
1000 100.64999999999999
0100 100.8
1000 100.95
0001 101.1
0010 101.25
0100 101.39999999999999
0010 101.55
0001 101.7
1000 101.85
0010 102.0
0100 102.15
0001 102.3
1000 102.45
0100 102.6
0010 102.75
0100 102.9
0010 103.05
0001 103.2
1000 103.35000000000001
0001 103.5
0100 103.65
0010 103.8
1000 103.95
0001 104.10000000000001
0010 104.25
0100 104.39999999999999
1000 104.55
0100 104.69999999999999
1000 104.85
0001 104.99999999999999
0100 105.14999999999999
0010 105.3
1000 105.44999999999999
0100 105.6
0010 105.75
0001 105.89999999999999
1000 106.05
0001 106.19999999999999
0100 106.35
0010 106.5
1000 106.64999999999999
0100 106.8
0010 106.95
0100 107.1
1000 107.25
0001 107.39999999999999
0100 107.55
0001 107.7
0100 107.85
0010 108.0
1000 108.15
0001 108.3
0010 108.45
0001 108.6
1000 108.75
0010 108.9
0100 109.05
0001 109.2
0010 109.35000000000001
0001 109.5
1000 109.65
0100 109.8
0010 109.95
0001 110.10000000000001
1000 110.175
0010 110.25
0100 110.325
0010 110.39999999999999
0110 110.85
1001 111.3
0001 111.6
1000 111.675
0100 111.75
0010 111.82499999999999
0001 111.89999999999999
1000 111.975
0010 112.05
0100 112.125
0001 112.19999999999999
1000 112.27499999999999
0010 112.35
0100 112.425
0010 112.5
1000 112.57499999999999
0001 112.64999999999999
0010 112.725
0001 112.8
1000 112.875
0010 112.95
0100 113.02499999999999
0001 113.1
1000 113.175
0001 113.25
0010 113.325
0100 113.39999999999999
1000 113.475
0001 113.55
1000 113.625
0010 113.7
0100 113.77499999999999
0001 113.85
1000 113.925
0001 114.0
0010 114.075
0001 114.15
1000 114.225
0010 114.3
0100 114.375
0001 114.45
1000 114.525
0001 114.6
0010 114.675
0100 114.75
1000 114.825
0100 114.9
0010 114.975
0001 115.05
1000 115.125
0010 115.19999999999999
0100 115.27499999999999
0010 115.35
1000 115.42499999999998
0001 115.49999999999999
0010 115.57499999999999
0001 115.64999999999999
1000 115.725
0010 115.79999999999998
0100 115.87499999999999
0001 115.94999999999999
1000 116.02499999999999
0100 116.1
0010 116.17499999999998
0001 116.24999999999999
0010 116.32499999999999
0001 116.39999999999999
1000 116.475
0010 116.55
0100 116.62499999999999
0010 116.69999999999999
1000 116.77499999999999
0001 116.85
0010 116.925
0100 116.99999999999999
1000 117.07499999999999
0100 117.14999999999999
1000 117.225
0001 117.3
0100 117.37499999999999
0010 117.44999999999999
1000 117.52499999999999
0001 117.6
1000 117.675
0100 117.75
0010 117.82499999999999
0001 117.89999999999999
0010 117.975
0001 118.05
1000 118.125
0010 118.19999999999999
0100 118.27499999999999
0001 118.35
1000 118.425
0001 118.5
0010 118.57499999999999
0001 118.64999999999999
1000 118.725
0010 118.8
1000 118.875
0010 118.95
0100 119.02499999999999
0001 119.1
1000 119.175
0100 119.25
0010 119.325
0001 119.39999999999999
0010 119.475
0100 119.55
1000 119.625
0001 119.7
0010 119.77499999999999
0100 119.85
1000 119.925
0001 120.0
1000 120.075
0010 120.15
0100 120.225
0001 120.3
1000 120.375
0100 120.45
0010 120.525
0100 120.6
1000 120.675
0001 120.75
0100 120.825
0010 120.9
1000 120.975
0001 121.05
0010 121.125
0001 121.19999999999999
1000 121.27499999999999
0010 121.35
0100 121.42499999999998
0001 121.49999999999999
1000 121.57499999999999
0100 121.64999999999999
1000 121.725
0001 121.79999999999998
0100 121.87499999999999
0010 121.94999999999999
1000 122.02499999999999
0001 122.1
0100 122.17499999999998
0010 122.24999999999999
1000 122.32499999999999
0001 122.39999999999999
0010 122.475
0100 122.55
1000 122.62499999999999
0001 122.69999999999999
0100 122.77499999999999
0010 122.85
1000 122.925
0001 122.99999999999999
0010 123.07499999999999
0100 123.14999999999999
1000 123.225
0100 123.3
1000 123.37499999999999
0001 123.44999999999999
0100 123.52499999999999
0010 123.6
1000 123.675
0001 123.75
1000 123.82499999999999
0100 123.89999999999999
0010 123.975
0001 124.05
0010 124.125
0001 124.19999999999999
1000 124.27499999999999
0010 124.35
0100 124.425
0010 124.5
1000 124.57499999999999
0001 124.64999999999999
1000 124.725
0100 124.8
1000 124.875
0001 124.95
0100 125.02499999999999
0010 125.1
1000 125.175
0001 125.25
1000 125.325
0100 125.39999999999999
0010 125.475
0100 125.55
1000 125.625
0001 125.7
0100 125.77499999999999
0010 125.85
0100 125.925
0001 126.0
1000 126.075
0001 126.15
0010 126.225
0001 126.3
1000 126.375
0010 126.45
0100 126.525
0001 126.6
1000 126.675
0001 126.75
0010 126.825
0100 126.9
1000 126.975
0001 127.05
1000 127.125
0010 127.19999999999999
0100 127.27499999999999
0001 127.35
1000 127.42499999999998
0100 127.49999999999999
0010 127.57499999999999
0001 127.64999999999999
0010 127.725
0001 127.79999999999998
1000 127.87499999999999
0010 127.94999999999999
0100 128.02499999999998
0001 128.1
1000 128.17499999999998
0001 128.25
0010 128.325
0100 128.4
1000 128.475
0001 128.55
1000 128.625
0010 128.70000000000002
0100 128.775
0001 128.85
1000 128.925
0100 129.0
0010 129.07500000000002
0001 129.15
0010 129.225
0001 129.3
1000 129.375
0010 129.45000000000002
0100 129.525
0001 129.6
1000 129.67499999999998
0001 129.75
0010 129.825
0100 129.9
1000 129.975
0001 130.04999999999998
1000 130.125
0010 130.2
0100 130.275
0001 130.35
1000 130.42499999999998
0100 130.5
0010 130.575
0001 130.65
1000 130.725
0001 130.79999999999998
0010 130.87499999999997
0001 130.95
1000 131.02499999999998
0010 131.1
0100 131.17499999999998
0001 131.24999999999997
1000 131.325
0100 131.39999999999998
0010 131.475
0001 131.54999999999998
0010 131.62499999999997
0100 131.7
1000 131.77499999999998
0001 131.85
1000 131.92499999999998
0002 132.0
0003 133.79999999999998
