TITLE Megitsune
1000 36.443661971830984
0100 36.654929577464785
0010 36.76056338028169
0001 36.97183098591549
0010 37.183098591549296
0001 37.29577464788733
0010 37.40845070422535
0001 37.521126760563384
1000 37.63380281690141
1000 37.859154929577464
0001 38.08450704225352
0010 38.19718309859155
0001 38.309859154929576
1000 38.42253521126761
1000 38.647887323943664
0010 38.87323943661972
0100 39.08450704225352
0001 39.190140845070424
0100 39.29577464788733
0010 39.50704225352113
1000 39.61267605633803
0001 39.82394366197183
1000 40.03521126760563
0100 40.140845070422536
0010 40.352112676056336
0001 40.563380281690144
0001 40.774647887323944
0001 40.98591549295775
0001 41.19718309859155
1000 41.302816901408455
1000 41.514084507042256
1000 41.725352112676056
0001 41.83098591549296
1000 42.25352112676056
0100 42.37424547283702
0010 42.494969818913475
0001 42.61569416498994
0100 42.857142857142854
0010 43.09859154929577
1000 43.21931589537223
0001 43.46076458752515
0010 43.70221327967806
0010 43.943661971830984
1000 44.04929577464789
0001 44.154929577464785
0010 44.26056338028169
0100 44.47183098591549
0010 44.683098591549296
0001 44.78873239436619
1000 45.0
0100 45.2112676056338
1000 45.316901408450704
0001 45.4225352112676
1000 45.63380281690141
0100 45.73943661971831
0010 45.84507042253521
0100 45.95070422535211
1000 46.16197183098591
0001 46.37323943661972
0100 46.478873239436616
0010 46.690140845070424
1000 46.901408450704224
0001 47.00704225352113
0010 47.112676056338024
0100 47.32394366197183
1000 47.44466800804829
0100 47.56539235412475
1000 47.68611670020121
0001 47.927565392354126
1000 48.16901408450704
0001 48.289738430583505
0010 48.53118712273642
0100 48.772635814889334
0100 49.014084507042256
0001 49.11971830985916
1000 49.225352112676056
0100 49.33098591549296
0010 49.54225352112676
0001 49.75352112676057
1000 49.859154929577464
0010 50.07042253521127
1000 50.28169014084507
0001 50.387323943661976
1000 50.49295774647887
0010 50.70422535211267
0100 50.809859154929576
0001 50.91549295774647
0100 51.02112676056338
0010 51.23239436619718
1000 51.443661971830984
0001 51.54929577464788
1000 51.76056338028169
0100 51.97183098591549
0010 52.07746478873239
0100 52.18309859154929
1000 52.394366197183096
0010 52.515090543259554
0100 52.63581488933601
0001 52.756539235412475
0010 52.99798792756539
0001 53.239436619718305
1000 53.36016096579477
0001 53.601609657947684
0001 53.8430583501006
0010 54.08450704225352
1000 54.20523138832998
0010 54.325955734406435
1000 54.4466800804829
0001 54.688128772635814
1000 54.92957746478873
0001 55.05030181086519
0100 55.29175050301811
0010 55.53319919517102
0010 55.774647887323944
0001 56.09154929577465
1000 56.40845070422535
0010 56.514084507042256
0100 56.61971830985915
0101 57.04225352112676
0001 57.25352112676056
1000 57.359154929577464
0100 57.46478873239437
1000 57.78169014084507
0001 58.098591549295776
1000 58.16901408450705
0001 58.23943661971831
1000 58.309859154929576
0100 58.521126760563384
0010 58.732394366197184
0100 59.154929577464785
1000 59.47183098591549
0001 59.78873239436619
0100 59.894366197183096
0010 59.99999999999999
1000 60.3169014084507
0100 60.6338028169014
0010 60.739436619718305
0001 60.84507042253521
1000 61.16197183098591
0001 61.478873239436616
0100 61.54929577464789
0001 61.61971830985915
0100 61.69014084507042
0010 61.79577464788732
1000 61.901408450704224
0010 62.00704225352112
0100 62.112676056338024
0001 62.21830985915493
0100 62.323943661971825
0010 62.42957746478873
1000 62.53521126760563
0100 62.852112676056336
0010 63.16901408450704
0001 63.274647887323944
1000 63.38028169014084
1010 63.80281690140845
0010 64.01408450704226
0100 64.11971830985915
0001 64.22535211267605
1000 64.54225352112675
0001 64.85915492957746
1000 64.92957746478872
0001 64.99999999999999
1000 65.07042253521126
0100 65.28169014084506
0010 65.49295774647887
0001 65.59859154929576
0010 65.70422535211267
0001 65.80985915492957
1000 65.91549295774648
0010 66.12676056338029
0100 66.33802816901408
0001 66.54929577464789
1000 66.65492957746478
0001 66.7605633802817
1000 66.97183098591549
0100 67.0774647887324
0010 67.1830985915493
0001 67.3943661971831
1000 67.5
0001 67.6056338028169
0100 67.7112676056338
0010 67.8169014084507
1000 67.9225352112676
0001 68.0281690140845
0010 68.09859154929578
0001 68.16901408450704
0010 68.2394366197183
0100 68.3450704225352
1000 68.45070422535211
0001 68.55633802816901
1000 68.6619718309859
0001 68.76760563380282
0100 68.87323943661971
0010 68.97887323943661
1000 69.08450704225352
0001 69.19014084507042
1000 69.29577464788733
0100 69.50704225352113
0010 69.71830985915493
0001 69.82394366197184
1000 69.92957746478874
0001 70.03521126760563
0100 70.14084507042254
0001 70.24647887323944
1000 70.35211267605634
0001 70.45774647887325
0020 70.56338028169014
0031 70.98591549295774
1000 71.19718309859155
0010 71.30281690140845
0100 71.51408450704226
0001 71.61971830985915
1000 71.83098591549296
0100 71.93661971830986
1000 72.04225352112675
0001 72.25352112676056
0100 72.35915492957746
0010 72.46478873239437
1000 72.67605633802816
0100 72.88732394366197
0010 72.99295774647887
0001 73.20422535211267
1000 73.30985915492957
0010 73.52112676056338
0100 73.62676056338027
0001 73.73239436619717
0100 73.94366197183098
0001 74.04929577464787
1000 74.15492957746478
0100 74.36619718309859
0010 74.5774647887324
0001 74.6830985915493
1000 74.8943661971831
0010 75.0
0100 75.21126760563381
0001 75.3169014084507
1000 75.4225352112676
0100 75.63380281690141
0010 75.7394366197183
0001 75.84507042253522
1000 76.05633802816901
0010 76.26760563380282
0100 76.47887323943661
0001 76.58450704225352
1000 76.69014084507042
0100 76.90140845070422
0010 77.00704225352112
0001 77.11267605633802
0010 77.21830985915493
0100 77.32394366197182
1000 77.42957746478872
0001 77.53521126760563
1000 77.64084507042253
0001 77.74647887323944
0100 77.95774647887325
0010 78.06338028169014
1000 78.27464788732395
0001 78.38028169014085
0010 78.59154929577466
0100 78.69718309859155
0010 78.80281690140845
0001 79.01408450704226
1000 79.11971830985915
0010 79.22535211267606
1000 79.43661971830986
0001 79.64788732394366
0010 79.75352112676056
0100 79.96478873239437
0010 80.07042253521126
0001 80.28169014084507
1000 80.38732394366197
0010 80.49295774647887
1000 80.70422535211267
0001 80.80985915492957
1000 80.91549295774648
0001 81.12676056338029
0010 81.3380281690141
0100 81.44366197183099
0010 81.6549295774648
0001 81.7605633802817
1000 81.9718309859155
0010 82.0774647887324
0100 82.1830985915493
0001 82.2887323943662
1000 82.5
0001 82.60563380281691
0010 82.8169014084507
0100 82.9225352112676
1000 83.02816901408451
0100 83.13380281690141
1000 83.2394366197183
0001 83.34507042253522
0100 83.45070422535211
0010 83.55633802816901
1000 83.66197183098592
1001 83.97887323943662
0001 84.29577464788733
1000 84.40140845070422
0100 84.50704225352112
1000 84.61267605633802
0100 84.71830985915493
1000 84.82394366197182
0001 84.92957746478872
1000 85.03521126760563
0001 85.14084507042253
1000 85.24647887323943
0001 85.35211267605634
0100 85.45774647887323
0001 85.56338028169013
0100 85.66901408450704
0010 85.77464788732394
1000 85.88028169014083
0010 85.98591549295774
1000 86.09154929577464
0001 86.19718309859155
0010 86.30281690140845
0001 86.40845070422536
0010 86.51408450704226
0100 86.61971830985915
1000 86.72535211267606
0100 86.83098591549296
1000 86.93661971830986
0001 87.04225352112677
0100 87.14788732394366
0001 87.25352112676056
0100 87.35915492957747
0010 87.46478873239437
1000 87.57042253521126
0010 87.67605633802818
1000 87.78169014084507
0001 87.88732394366197
1000 87.99295774647887
0001 88.09859154929578
1000 88.20422535211267
0100 88.30985915492957
0010 88.41549295774648
0100 88.52112676056338
0010 88.62676056338027
0001 88.73239436619718
0010 88.83802816901408
0001 88.94366197183098
0010 89.04929577464789
0001 89.15492957746478
1000 89.26056338028168
0001 89.36619718309859
1000 89.47183098591549
0010 89.5774647887324
1000 89.6830985915493
0010 89.7887323943662
1000 89.8943661971831
0001 90.0
0100 90.10563380281691
0001 90.21126760563381
0100 90.3169014084507
0010 90.42253521126761
1000 90.52816901408451
0010 90.63380281690141
1000 90.73943661971832
0001 90.84507042253522
0010 90.95070422535211
0001 91.05633802816902
0010 91.16197183098592
0100 91.26760563380282
1000 91.37323943661971
0001 91.47887323943662
1000 91.58450704225352
0010 91.69014084507042
0100 91.79577464788733
0001 91.90140845070422
1000 92.00704225352112
0001 92.11267605633803
0010 92.21830985915493
0100 92.32394366197182
0010 92.42957746478874
0001 92.53521126760563
1000 92.64084507042253
0010 92.74647887323944
0100 92.85211267605634
0001 92.95774647887323
0100 93.06338028169013
0010 93.16901408450704
0100 93.27464788732394
0001 93.38028169014083
1000 93.48591549295774
0001 93.59154929577464
0010 93.69718309859154
0100 93.80281690140845
1000 93.90845070422534
0100 94.01408450704224
1000 94.11971830985915
0001 94.22535211267605
0100 94.33098591549295
0010 94.43661971830986
1000 94.54225352112675
0001 94.64788732394366
0010 94.75352112676056
0100 94.85915492957747
0010 94.96478873239437
0001 95.07042253521126
0010 95.17605633802818
0100 95.28169014084507
1000 95.38732394366197
0001 95.49295774647888
0100 95.59859154929578
0010 95.70422535211267
1000 95.80985915492958
0001 95.91549295774648
0010 96.02112676056338
0001 96.12676056338029
1000 96.23239436619718
0010 96.33802816901408
0110 96.65492957746478
0100 96.97183098591549
0001 97.07746478873239
1000 97.1830985915493
0100 97.25352112676056
0010 97.32394366197182
0001 97.39436619718309
1000 97.46478873239437
0001 97.53521126760563
1000 97.6056338028169
0010 97.7112676056338
0100 97.8169014084507
0001 97.9225352112676
1000 98.02816901408451
0001 98.13380281690141
1000 98.23943661971832
0001 98.34507042253522
0100 98.55633802816902
0010 98.76760563380282
1000 98.87323943661973
0001 99.08450704225352
0010 99.29577464788733
0100 99.40140845070422
1000 99.50704225352113
0001 99.71830985915493
0100 99.82394366197182
0001 99.92957746478874
0100 100.03521126760563
0010 100.24647887323944
1000 100.45774647887323
0001 100.56338028169014
0010 100.77464788732394
0100 100.98591549295774
1000 101.09154929577464
0100 101.19718309859155
1000 101.40845070422534
0001 101.51408450704224
0100 101.61971830985915
0010 101.72535211267605
1000 101.93661971830986
0001 102.14788732394365
1000 102.25352112676056
0100 102.46478873239435
0010 102.67605633802816
0001 102.78169014084506
0010 102.88732394366197
0100 103.09859154929578
1000 103.20422535211267
0001 103.30985915492958
0010 103.41549295774648
0001 103.62676056338029
0100 103.83802816901408
0010 103.94366197183099
1000 104.15492957746478
0001 104.36619718309859
0100 104.47183098591549
0010 104.5774647887324
1000 104.78873239436619
0100 104.89436619718309
1000 105.0
0100 105.1056338028169
0010 105.3169014084507
0100 105.5281690140845
1000 105.63380281690141
0010 105.8450704225352
0100 106.05633802816901
0010 106.1619718309859
1000 106.26760563380282
0010 106.47887323943662
0100 106.58450704225352
0010 106.69014084507043
1000 106.79577464788733
0010 107.00704225352113
0100 107.21830985915493
0010 107.32394366197184
1000 107.53521126760563
0100 107.74647887323944
0010 107.85211267605634
0100 107.95774647887325
1000 108.16901408450704
0100 108.27464788732394
0010 108.38028169014085
0001 108.48591549295774
1000 108.69718309859155
0010 108.90845070422534
0100 109.01408450704226
0001 109.22535211267605
0100 109.43661971830986
0010 109.54225352112675
1000 109.64788732394366
0001 109.85915492957746
0010 109.96478873239435
0100 110.07042253521126
1000 110.17605633802816
0100 110.38732394366197
1000 110.59859154929576
0001 110.70422535211267
0100 110.80985915492957
0010 110.91549295774647
1000 111.02112676056338
0010 111.12676056338027
0100 111.23239436619717
0001 111.33802816901408
0010 111.44366197183098
0100 111.54929577464789
1000 111.65492957746478
0001 111.7605633802817
0100 111.86619718309859
0010 112.0774647887324
1000 112.28873239436619
0001 112.3943661971831
0010 112.5
0100 112.6056338028169
1000 112.71126760563381
0001 112.9225352112676
0100 113.13380281690141
0010 113.2394366197183
0100 113.3450704225352
0001 113.45070422535211
1000 113.55633802816901
0001 113.76760563380282
0010 113.97887323943661
0001 114.08450704225352
1000 114.29577464788731
0010 114.36619718309859
1000 114.43661971830986
0010 114.50704225352112
0100 114.61267605633802
0001 114.71830985915493
1000 114.82394366197182
0100 114.92957746478874
0010 115.03521126760563
0001 115.14084507042254
1000 115.24647887323944
0001 115.45774647887325
0100 115.66901408450704
0010 115.77464788732395
1000 115.88028169014085
0001 115.98591549295774
1000 116.09154929577466
0100 116.30281690140845
0010 116.51408450704226
0001 116.61971830985915
0010 116.72535211267605
0100 116.83098591549296
1000 116.93661971830986
0001 117.14788732394366
0100 117.35915492957746
0010 117.46478873239437
1000 117.67605633802816
0001 117.74647887323944
1000 117.8169014084507
0001 117.88732394366197
0010 117.99295774647887
0100 118.09859154929578
1000 118.20422535211267
