TITLE Luminism
0010 59.30232558139535
0100 59.47674418604652
0010 59.65116279069768
1000 59.82558139534884
0001 60.0
0010 60.174418604651166
0100 60.348837209302324
1000 60.52325581395349
0100 60.69767441860465
0010 60.872093023255815
0001 61.04651162790698
1000 61.22093023255814
0010 61.395348837209305
1000 61.56976744186047
0001 61.74418604651163
1000 61.918604651162795
0010 62.093023255813954
0100 62.3546511627907
0001 62.616279069767444
1000 62.79069767441861
0100 62.965116279069775
0010 63.139534883720934
0100 63.3139534883721
1000 63.48837209302326
0001 63.75000000000001
0100 64.01162790697676
0001 64.18604651162791
0100 64.44767441860465
0010 64.70930232558139
1000 64.88372093023256
0100 65.05813953488372
0010 65.23255813953489
0001 65.40697674418605
1000 65.5813953488372
0010 65.75581395348837
1000 65.93023255813954
0001 66.10465116279069
0010 66.27906976744185
0100 66.45348837209302
1000 66.62790697674419
0001 66.80232558139535
1000 66.97674418604652
1100 67.32558139534885
0100 67.67441860465117
0110 68.0232558139535
0010 68.37209302325581
0011 68.72093023255815
0001 69.06976744186046
1001 69.4186046511628
1000 69.76744186046511
1010 70.11627906976744
0010 70.46511627906976
1010 70.81395348837209
1000 71.16279069767442
1001 71.51162790697676
0001 71.86046511627907
0101 72.2093023255814
1001 72.55813953488372
0100 72.90697674418605
0100 73.25581395348837
0100 73.6046511627907
1001 73.95348837209302
0010 74.30232558139535
0010 74.65116279069767
0010 75.0
2002 75.34883720930233
3003 76.74418604651163
0101 77.44186046511628
0001 78.13953488372093
1000 78.2267441860465
0001 78.40116279069767
0100 78.48837209302326
0010 78.66279069767441
1000 78.83720930232558
0001 79.09883720930232
0100 79.36046511627907
0001 79.62209302325581
1000 79.88372093023257
0001 80.23255813953489
0100 80.40697674418605
0010 80.75581395348838
1000 80.93023255813954
0001 81.01744186046511
1000 81.19186046511628
0100 81.27906976744187
0010 81.45348837209302
0001 81.62790697674419
1000 81.88953488372093
0100 82.15116279069768
1000 82.41279069767441
0001 82.67441860465117
1000 83.02325581395348
0001 83.19767441860465
0100 83.54651162790698
0010 83.72093023255815
1000 83.80813953488372
0001 83.98255813953489
1000 84.06976744186048
0100 84.24418604651163
0010 84.4186046511628
0100 84.68023255813954
1000 84.94186046511629
0001 85.20348837209302
0100 85.46511627906978
0010 85.81395348837209
1000 85.98837209302326
0100 86.33720930232559
0010 86.51162790697674
0001 86.59883720930232
1000 86.77325581395348
0001 86.86046511627907
0100 87.03488372093022
0010 87.20930232558139
1000 87.47093023255813
0100 87.73255813953489
0010 87.99418604651163
0001 88.25581395348838
1000 88.6046511627907
0010 88.77906976744187
0100 89.1279069767442
0010 89.30232558139535
1000 89.38953488372093
0001 89.56395348837209
1000 89.65116279069768
0010 89.82558139534883
1000 90.0
0100 90.17441860465117
0010 90.26162790697674
0100 90.43604651162791
1000 90.5232558139535
0001 90.69767441860465
0100 90.78488372093022
0010 90.95930232558139
1000 91.04651162790698
0001 91.22093023255813
0010 91.3953488372093
0100 91.56976744186046
1000 91.74418604651163
0001 91.9186046511628
0100 92.09302325581396
0010 92.18023255813954
0100 92.3546511627907
0001 92.44186046511629
1000 92.61627906976744
0010 92.79069767441861
0100 92.96511627906978
0001 93.05232558139535
1000 93.22674418604652
0100 93.3139534883721
0010 93.48837209302326
0001 93.57558139534883
0010 93.75
0100 93.83720930232559
0010 94.01162790697674
0001 94.18604651162791
1000 94.36046511627907
0010 94.53488372093024
1000 94.7093023255814
0001 94.88372093023256
0100 94.97093023255813
0010 95.1453488372093
1000 95.23255813953489
0001 95.40697674418604
0010 95.5813953488372
0100 95.75581395348837
1000 95.84302325581395
0100 96.01744186046511
0010 96.1046511627907
0100 96.27906976744187
1000 96.36627906976744
0001 96.54069767441861
0100 96.6279069767442
0010 96.80232558139535
1000 96.97674418604652
0001 97.15116279069768
0010 97.32558139534885
0001 97.50000000000001
1000 97.67441860465117
0010 97.76162790697674
0100 97.93604651162791
0010 98.0232558139535
1000 98.19767441860465
0100 98.37209302325581
1000 98.54651162790698
0001 98.63372093023256
1000 98.80813953488372
0100 98.89534883720931
1000 99.06976744186046
0001 99.15697674418604
1000 99.3313953488372
0010 99.4186046511628
0100 99.59302325581395
0001 99.76744186046511
0010 99.94186046511628
0100 100.11627906976744
0010 100.29069767441861
0001 100.46511627906978
1000 100.55232558139535
0001 100.72674418604652
1000 100.8139534883721
0010 100.98837209302326
0100 101.16279069767442
0010 101.33720930232559
1000 101.42441860465117
0001 101.59883720930233
1000 101.68604651162792
0200 101.86046511627907
1300 103.25581395348837
0010 103.43023255813954
1000 103.6046511627907
0001 103.77906976744185
0100 103.86627906976744
0010 104.04069767441861
1000 104.21511627906976
0001 104.30232558139535
0010 104.47674418604652
0100 104.65116279069768
1000 104.82558139534885
0001 105.00000000000001
0100 105.17441860465117
0010 105.26162790697676
0100 105.43604651162792
0001 105.61046511627907
1000 105.69767441860466
0100 105.87209302325583
0010 106.04651162790698
0100 106.22093023255815
1000 106.39534883720931
0001 106.56976744186046
1000 106.65697674418605
0100 106.83139534883722
1000 107.00581395348837
0001 107.09302325581396
0100 107.26744186046513
0010 107.44186046511628
1000 107.61627906976744
0001 107.79069767441861
1000 107.96511627906976
0010 108.05232558139535
0100 108.22674418604652
0010 108.40116279069767
0100 108.48837209302326
0001 108.66279069767442
1000 108.83720930232559
0100 109.01162790697676
1000 109.18604651162792
0001 109.36046511627907
0010 109.44767441860466
0001 109.62209302325583
1000 109.79651162790698
0010 109.88372093023257
0100 110.05813953488374
0010 110.23255813953489
1000 110.40697674418605
0100 110.58139534883722
0010 110.75581395348837
0001 110.84302325581396
0010 111.01744186046513
0100 111.19186046511628
1000 111.27906976744187
0001 111.45348837209303
0100 111.62790697674419
0010 111.80232558139535
0100 111.97674418604652
0001 112.15116279069767
1000 112.23837209302326
0001 112.41279069767442
0010 112.58720930232558
0100 112.67441860465117
0010 112.84883720930233
0001 113.0232558139535
1000 113.19767441860466
0010 113.37209302325583
0100 113.54651162790698
0010 113.63372093023257
1000 113.80813953488374
0001 113.98255813953489
0100 114.06976744186048
0010 114.24418604651164
1000 114.4186046511628
0100 114.76744186046513
0010 114.94186046511628
0001 115.02906976744187
1000 115.20348837209303
0010 115.37790697674419
0100 115.46511627906978
0001 115.81395348837209
1000 116.16279069767442
0001 116.33720930232558
0100 116.42441860465117
0010 116.59883720930233
0100 116.77325581395348
0001 116.86046511627907
1000 117.2093023255814
0100 117.55813953488374
1000 117.73255813953489
0010 117.81976744186048
1000 117.99418604651164
0001 118.1686046511628
0100 118.25581395348838
0001 118.6046511627907
0010 118.95348837209303
0100 119.12790697674419
1000 119.21511627906978
0001 119.38953488372094
0100 119.56395348837209
0001 119.65116279069768
1000 120.0
0100 120.34883720930233
0010 120.69767441860465
0001 121.04651162790698
1000 121.22093023255815
1000 121.39534883720931
0010 121.74418604651164
0100 122.09302325581396
0001 122.44186046511629
1000 122.61627906976746
1000 122.79069767441861
0100 122.96511627906978
0010 123.13953488372094
0100 123.31395348837209
1000 123.48837209302326
0001 123.66279069767442
0100 123.83720930232559
0010 124.01162790697676
2000 124.18604651162791
3000 125.58139534883722
