TITLE Stardust
01 82.59259259259258
02 82.66666666666666
04 82.74074074074073
08 82.81481481481481
01 82.88888888888889
08 82.96296296296296
02 83.03703703703702
04 83.1111111111111
02 83.18518518518518
08 83.25925925925925
01 83.33333333333333
04 83.4074074074074
01 83.48148148148148
08 83.55555555555556
04 83.77777777777779
02 84.0
01 84.11111111111111
08 84.22222222222223
01 84.33333333333333
04 84.55555555555556
02 84.77777777777779
08 84.88888888888889
09 85.33333333333333
04 85.44444444444444
02 85.66666666666666
08 85.88888888888889
01 86.1111111111111
02 86.33333333333333
04 86.44444444444444
08 86.55555555555556
04 86.66666666666666
02 86.77777777777777
01 86.88888888888889
08 87.0
01 87.1111111111111
04 87.22222222222221
02 87.33333333333333
08 87.44444444444443
02 87.55555555555554
04 87.66666666666666
01 87.88888888888887
02 87.99999999999999
04 88.1111111111111
08 88.33333333333333
09 88.66666666666666
05 88.88888888888889
04 89.11111111111111
02 89.33333333333333
08 89.44444444444444
01 89.55555555555556
02 89.66666666666666
04 89.88888888888889
08 90.0
01 90.11111111111111
08 90.33333333333333
02 90.44444444444444
04 90.66666666666666
01 90.77777777777777
08 90.88888888888889
04 90.99999999999999
02 91.1111111111111
01 91.22222222222221
08 91.33333333333333
02 91.55555555555554
04 91.77777777777777
01 91.99999999999999
09 92.44444444444444
04 92.55555555555556
02 92.77777777777777
01 93.0
08 93.11111111111111
02 93.33333333333333
04 93.44444444444444
01 93.55555555555556
08 93.66666666666667
02 93.88888888888889
08 94.11111111111111
04 94.22222222222221
02 94.33333333333333
01 94.44444444444444
04 94.55555555555554
02 94.66666666666666
08 94.77777777777777
01 94.88888888888889
08 95.1111111111111
04 95.22222222222221
02 95.44444444444444
03 96.0
09 96.33333333333333
10 96.66666666666667
04 96.88888888888889
01 97.0
04 97.11111111111111
01 97.22222222222223
08 97.44444444444444
04 97.55555555555556
02 97.66666666666667
01 97.77777777777777
04 98.1111111111111
02 98.44444444444444
10 99.1111111111111
09 99.55555555555554
04 99.77777777777777
02 99.88888888888887
08 100.1111111111111
01 100.22222222222221
02 100.44444444444443
04 100.55555555555554
08 100.66666666666666
04 100.77777777777777
02 100.88888888888887
03 101.33333333333333
08 101.44444444444444
01 101.55555555555556
04 101.66666666666666
02 101.88888888888889
08 102.1111111111111
01 102.33333333333333
02 102.55555555555556
04 102.66666666666666
08 102.88888888888889
01 103.0
08 103.1111111111111
02 103.22222222222221
08 103.33333333333333
01 103.44444444444443
02 103.55555555555554
04 103.66666666666666
02 103.77777777777777
01 103.88888888888887
08 103.99999999999999
02 104.1111111111111
08 104.22222222222221
02 104.33333333333333
04 104.55555555555554
01 104.66666666666666
08 104.88888888888889
04 105.22222222222221
06 105.55555555555556
01 105.66666666666666
08 105.77777777777777
01 105.88888888888889
04 106.0
10 106.22222222222221
02 106.55555555555556
09 106.66666666666666
03 106.99999999999999
04 107.1111111111111
08 107.22222222222221
01 107.33333333333333
04 107.44444444444443
02 107.66666666666666
08 107.88888888888889
01 107.99999999999999
03 108.22222222222221
06 108.44444444444444
08 108.55555555555556
01 108.66666666666667
08 108.88888888888889
02 109.0
04 109.11111111111111
01 109.22222222222221
02 109.33333333333333
01 109.44444444444444
08 109.55555555555556
01 109.66666666666667
03 110.0
04 110.11111111111111
08 110.22222222222221
02 110.33333333333333
08 110.44444444444444
01 110.55555555555554
02 110.66666666666666
04 110.77777777777777
02 110.88888888888889
01 110.99999999999999
08 111.1111111111111
02 111.22222222222221
08 111.33333333333333
02 111.44444444444444
10 112.0
04 112.33333333333333
02 112.66666666666667
01 113.0
08 113.33333333333333
02 113.55555555555556
04 113.77777777777777
04 113.88888888888889
04 114.1111111111111
04 114.22222222222221
01 114.44444444444444
01 114.55555555555554
01 114.88888888888889
01 115.0
01 115.22222222222221
01 115.33333333333333
02 115.55555555555554
02 115.66666666666666
02 115.88888888888887
02 115.99999999999999
04 116.22222222222221
04 116.33333333333331
04 116.66666666666666
04 116.77777777777777
04 116.99999999999999
04 117.1111111111111
08 117.33333333333333
08 117.44444444444444
08 117.66666666666666
08 117.77777777777777
01 118.0
01 118.1111111111111
01 118.44444444444444
01 118.55555555555556
01 118.77777777777777
01 118.88888888888889
04 119.1111111111111
04 119.22222222222221
04 119.44444444444443
04 119.55555555555554
01 119.77777777777777
01 119.88888888888887
01 120.22222222222221
01 120.33333333333333
01 120.55555555555554
01 120.66666666666666
08 120.88888888888889
08 121.0
08 121.22222222222221
08 121.33333333333333
02 121.55555555555556
02 121.66666666666666
02 122.0
02 122.11111111111111
02 122.33333333333333
02 122.44444444444444
04 122.66666666666666
04 122.77777777777777
04 122.99999999999999
04 123.1111111111111
01 123.33333333333333
01 123.44444444444443
01 123.77777777777777
01 123.88888888888889
01 124.1111111111111
01 124.22222222222221
02 124.44444444444444
02 124.55555555555556
02 124.77777777777777
02 124.88888888888889
04 125.11111111111111
04 125.22222222222221
04 125.55555555555556
04 125.66666666666667
04 125.88888888888889
04 126.0
08 126.22222222222221
01 126.44444444444444
08 126.55555555555554
01 126.77777777777777
04 126.88888888888889
02 127.1111111111111
08 127.33333333333333
01 127.55555555555554
02 127.62962962962962
04 127.7037037037037
08 127.77777777777777
01 127.85185185185185
02 127.92592592592592
04 128.0
04 129.52777777777777
