TITLE Re-BIRTH
04 45.954887218045116
02 46.07518796992481
08 46.19548872180451
01 46.43609022556391
02 46.55639097744361
04 46.67669172932331
08 46.796992481203006
02 46.9172932330827
04 47.1578947368421
04 47.2781954887218
08 47.5187969924812
02 47.639097744360896
08 47.7593984962406
01 47.879699248120296
02 47.99999999999999
04 48.24060150375939
08 48.48120300751879
02 48.721804511278194
08 48.83458646616541
01 48.94736842105263
04 49.17293233082707
02 49.285714285714285
02 49.51127819548872
08 49.62406015037594
02 49.73684210526316
04 49.849624060150376
01 49.962406015037594
02 50.07518796992481
04 50.18796992481203
08 50.30075187969925
01 50.41353383458647
08 50.526315789473685
02 50.766917293233085
02 50.88721804511278
01 51.12781954887218
02 51.24812030075188
04 51.36842105263158
02 51.48872180451128
01 51.609022556390975
04 51.849624060150376
02 52.090225563909776
08 52.33082706766917
02 52.57142857142857
02 52.691729323308266
04 52.932330827067666
08 53.05263157894736
04 53.17293233082707
02 53.29323308270676
01 53.41353383458646
04 53.65413533834586
02 53.774436090225564
04 53.89473684210526
01 54.01503759398496
08 54.13533834586466
02 54.37593984962406
02 54.49624060150376
01 54.73684210526316
02 54.857142857142854
01 54.97744360902256
04 55.097744360902254
02 55.21804511278195
08 55.45864661654135
01 55.69924812030075
08 55.939849624060145
04 56.05263157894736
02 56.16541353383458
01 56.39097744360902
04 56.503759398496236
04 56.72932330827067
02 56.84210526315789
08 56.95488721804511
02 57.06766917293233
04 57.180451127819545
01 57.29323308270676
02 57.40601503759398
04 57.5187969924812
08 57.63157894736842
01 57.744360902255636
04 57.96992481203007
02 58.19548872180451
08 58.421052631578945
01 58.64661654135338
02 58.7593984962406
01 58.984962406015036
09 59.32330827067669
02 59.54887218045113
04 59.774436090225564
01 60.0
02 60.225563909774436
04 60.45112781954887
08 60.56390977443609
04 60.78947368421053
02 60.902255639097746
02 61.12781954887218
12 61.35338345864661
01 61.57894736842105
04 61.804511278195484
02 62.03007518796992
08 62.25563909774436
01 62.368421052631575
08 62.59398496240601
10 62.932330827067666
04 63.1578947368421
01 63.38345864661654
02 63.609022556390975
04 63.83458646616541
02 64.06015037593984
01 64.17293233082707
08 64.28571428571428
01 64.3984962406015
04 64.51127819548871
04 64.73684210526315
03 64.96240601503759
01 65.18796992481202
08 65.41353383458646
02 65.6390977443609
04 65.86466165413533
01 65.97744360902254
04 66.20300751879698
06 66.54135338345864
10 66.76691729323308
08 66.99248120300751
01 67.21804511278195
02 67.44360902255639
04 67.66917293233082
08 67.78195488721803
04 68.00751879699247
02 68.1203007518797
06 68.34586466165413
03 68.57142857142857
01 68.796992481203
08 69.02255639097744
02 69.24812030075188
04 69.47368421052632
01 69.58646616541353
04 69.81203007518796
06 70.15037593984962
10 70.37593984962406
08 70.6015037593985
01 70.82706766917293
01 71.05263157894737
08 71.2781954887218
01 71.39097744360902
09 71.61654135338345
09 71.95488721804512
08 72.18045112781954
04 72.29323308270675
02 72.40601503759397
01 72.51879699248119
02 72.63157894736841
04 72.74436090225562
08 72.85714285714285
01 72.96992481203006
08 73.08270676691728
02 73.1954887218045
04 73.30827067669172
01 73.42105263157893
04 73.53383458646616
02 73.64661654135337
08 73.75939849624059
01 73.8721804511278
08 73.98496240601503
04 74.24274973147153
04 74.37164339419978
01 74.62943071965627
04 74.75832438238453
02 74.88721804511277
08 75.01611170784102
01 75.14500537056927
02 75.40279269602577
02 75.53168635875402
08 75.78947368421052
04 76.03007518796991
04 76.15037593984962
02 76.39097744360902
08 76.51127819548871
01 76.63157894736841
02 76.75187969924812
01 76.87218045112782
04 77.11278195488721
02 77.23308270676691
08 77.3533834586466
04 77.47368421052632
02 77.59398496240601
04 77.8345864661654
04 77.95488721804512
02 78.19548872180451
08 78.3157894736842
02 78.4360902255639
04 78.55639097744361
01 78.67669172932331
02 78.9172932330827
02 79.1578947368421
04 79.3984962406015
02 79.51127819548871
04 79.62406015037594
01 79.73684210526315
08 79.84962406015038
04 79.96240601503759
04 80.18796992481202
08 80.30075187969925
01 80.41353383458646
04 80.52631578947368
02 80.6390977443609
08 80.75187969924812
04 80.86466165413533
02 80.97744360902256
01 81.09022556390977
08 81.203007518797
02 81.4607948442535
02 81.58968850698174
04 81.84747583243823
08 81.9763694951665
02 82.10526315789474
04 82.23415682062299
01 82.36305048335123
04 82.62083780880774
04 82.74973147153598
08 83.00751879699247
02 83.24812030075186
02 83.36842105263158
01 83.60902255639097
04 83.72932330827066
01 83.84962406015036
08 83.96992481203006
04 84.09022556390977
02 84.33082706766916
04 84.45112781954886
08 84.57142857142856
02 84.69172932330827
04 84.81203007518796
02 85.0375939849624
02 85.26315789473684
01 85.48872180451127
08 85.60150375939848
04 85.71428571428571
08 85.82706766917292
01 85.93984962406014
04 86.16541353383458
04 86.39097744360902
02 86.61654135338345
01 86.72932330827066
02 86.84210526315789
04 86.9548872180451
08 87.06766917293233
01 87.18045112781954
08 87.40601503759397
02 87.5187969924812
04 87.63157894736841
01 87.74436090225564
02 87.85714285714285
04 87.96992481203007
08 88.08270676691728
04 88.19548872180451
02 88.30827067669172
04 88.42105263157895
01 88.64661654135338
01 88.87218045112782
08 88.98496240601503
02 89.09774436090225
04 89.21052631578947
01 89.32330827067669
08 89.4360902255639
04 89.54887218045113
08 89.77443609022556
01 90.0
04 90.22556390977444
08 90.45112781954887
08 90.67669172932331
02 90.90225563909775
04 91.01503759398496
02 91.12781954887218
08 91.2406015037594
01 91.35338345864662
02 91.57894736842105
04 91.69172932330827
02 91.80451127819549
01 91.9172932330827
04 92.03007518796991
08 92.25563909774435
08 92.48120300751879
02 92.70676691729322
08 92.81954887218043
04 92.93233082706766
02 93.04511278195487
01 93.1578947368421
02 93.2706766917293
04 93.38345864661653
08 93.49624060150374
01 93.60902255639097
04 93.8345864661654
02 93.94736842105262
08 94.06015037593984
04 94.17293233082705
02 94.28571428571428
01 94.39849624060149
08 94.62406015037593
02 94.73684210526315
08 94.84962406015036
01 94.96240601503759
02 95.0751879699248
04 95.18796992481202
08 95.30075187969923
02 95.41353383458646
08 95.52631578947367
04 95.6390977443609
01 95.87969924812029
01 96.0
08 96.2406015037594
02 96.36090225563909
08 96.48120300751879
01 96.6015037593985
02 96.7218045112782
04 96.84210526315789
02 96.96240601503759
01 97.08270676691728
08 97.20300751879698
02 97.44360902255639
01 97.68421052631578
01 97.80451127819549
08 98.04511278195488
04 98.16541353383458
08 98.28571428571428
01 98.40601503759399
04 98.52631578947368
02 98.64661654135338
04 98.76691729323308
01 98.88721804511277
08 99.00751879699247
04 99.12781954887218
02 99.24812030075188
08 99.47368421052632
08 99.69924812030075
04 99.92481203007519
02 100.0375939849624
01 100.15037593984962
08 100.26315789473684
02 100.37593984962406
04 100.6015037593985
01 100.82706766917293
04 101.05263157894737
02 101.16541353383458
08 101.2781954887218
04 101.39097744360902
02 101.50375939849624
01 101.61654135338345
08 101.84210526315789
01 101.95488721804512
02 102.06766917293233
04 102.18045112781955
02 102.29323308270676
01 102.40601503759399
04 102.5187969924812
02 102.63157894736842
08 102.74436090225564
01 102.85714285714285
04 103.08270676691728
02 103.30827067669172
08 103.53383458646616
02 103.64661654135337
08 103.75939849624059
04 103.8721804511278
01 103.98496240601503
04 104.21052631578947
02 104.4360902255639
01 104.66165413533834
08 104.88721804511277
02 105.11278195488721
04 105.33834586466165
01 105.45112781954886
02 105.56390977443608
04 105.6766917293233
01 105.78947368421052
04 106.01503759398496
02 106.12781954887217
01 106.2406015037594
04 106.3533834586466
02 106.46616541353383
08 106.69172932330827
02 106.9172932330827
04 107.14285714285714
01 107.25563909774435
02 107.36842105263158
04 107.48120300751879
01 107.59398496240601
04 107.81954887218045
02 108.04511278195488
01 108.27067669172932
02 108.38345864661653
01 108.49624060150376
04 108.7218045112782
02 108.8345864661654
08 109.06015037593984
02 109.17293233082707
04 109.28571428571428
01 109.3984962406015
02 109.51127819548871
04 109.62406015037594
02 109.73684210526315
01 109.84962406015038
04 109.96240601503759
02 110.07518796992481
08 110.30075187969925
01 110.52631578947368
02 110.75187969924812
04 110.86466165413533
08 110.97744360902256
02 111.09022556390977
01 111.203007518797
02 111.42857142857143
08 111.65413533834587
01 111.87969924812029
02 112.10526315789473
01 112.33082706766916
04 112.5563909774436
02 112.66917293233081
08 112.78195488721803
02 112.89473684210525
01 113.00751879699247
02 113.23308270676691
04 113.34586466165412
02 113.45864661654134
08 113.57142857142856
04 113.68421052631578
02 113.90977443609022
04 114.13533834586465
02 114.36090225563909
01 114.4736842105263
04 114.58646616541353
02 114.69924812030074
01 114.81203007518796
02 115.0375939849624
08 115.26315789473684
02 115.48872180451127
04 115.60150375939848
01 115.71428571428571
02 115.93984962406014
04 116.05263157894736
02 116.27819548872179
01 116.39097744360902
04 116.50375939849623
02 116.61654135338345
08 116.72932330827066
04 116.84210526315789
08 116.9548872180451
01 117.06766917293233
04 117.18045112781954
02 117.29323308270676
08 117.5187969924812
01 117.74436090225564
08 117.96992481203007
04 118.08270676691728
02 118.19548872180451
01 118.30827067669172
08 118.42105263157895
02 118.64661654135338
04 118.87218045112782
01 119.09774436090225
08 119.32330827067669
04 119.4360902255639
08 119.66165413533834
02 119.88721804511277
04 120.0
02 120.11278195488721
04 120.22556390977444
01 120.33834586466165
08 120.45112781954887
04 120.56390977443608
02 120.67669172932331
02 120.90225563909773
