TITLE Area184
08 19.972826086956523
04 20.054347826086957
08 20.13586956521739
01 20.217391304347824
02 20.29891304347826
01 20.380434782608695
04 20.46195652173913
01 20.543478260869566
08 20.625
04 20.706521739130434
08 20.78804347826087
01 20.869565217391305
08 20.95108695652174
01 21.032608695652176
04 21.11413043478261
02 21.195652173913043
08 21.27717391304348
01 21.358695652173914
08 21.440217391304348
01 21.52173913043478
02 21.60326086956522
04 21.684782608695652
08 21.766304347826086
02 21.847826086956523
08 21.929347826086957
04 22.01086956521739
02 22.092391304347828
01 22.17391304347826
08 22.255434782608695
01 22.336956521739133
04 22.418478260869566
01 22.5
08 22.581521739130437
02 22.66304347826087
08 22.744565217391305
04 22.82608695652174
02 22.907608695652176
04 22.98913043478261
08 23.070652173913043
01 23.15217391304348
02 23.233695652173914
01 23.315217391304348
08 23.396739130434785
01 23.47826086956522
04 23.559782608695652
02 23.64130434782609
04 23.722826086956523
01 23.804347826086957
02 23.885869565217394
04 23.967391304347828
08 24.04891304347826
04 24.130434782608695
08 24.211956521739133
01 24.293478260869566
04 24.375
02 24.456521739130437
08 24.53804347826087
04 24.619565217391305
02 24.701086956521742
01 24.782608695652176
08 24.86413043478261
04 24.945652173913047
08 25.02717391304348
01 25.108695652173914
04 25.19021739130435
02 25.271739130434785
08 25.35326086956522
01 25.434782608695652
08 25.51630434782609
02 25.597826086956523
08 25.679347826086957
04 25.760869565217394
08 25.842391304347828
01 25.92391304347826
04 26.0054347826087
01 26.086956521739133
04 26.168478260869566
02 26.250000000000004
08 26.331521739130437
01 26.41304347826087
08 26.494565217391308
01 26.576086956521742
02 26.657608695652176
04 26.73913043478261
08 26.820652173913047
02 26.90217391304348
08 26.983695652173914
01 27.06521739130435
04 27.146739130434785
01 27.22826086956522
04 27.309782608695656
02 27.391304347826086
08 27.47282608695652
01 27.554347826086957
08 27.63586956521739
04 27.717391304347824
02 27.79891304347826
01 27.880434782608695
04 27.96195652173913
02 28.043478260869563
08 28.125
02 28.206521739130434
04 28.288043478260867
01 28.369565217391305
08 28.45108695652174
04 28.532608695652172
08 28.61413043478261
04 28.695652173913043
02 28.777173913043477
01 28.858695652173914
04 28.940217391304348
02 29.02173913043478
08 29.10326086956522
01 29.184782608695652
08 29.266304347826086
02 29.34782608695652
08 29.429347826086957
01 29.51086956521739
02 29.592391304347824
04 29.67391304347826
08 29.755434782608695
01 29.83695652173913
04 29.918478260869566
02 30.0
04 30.081521739130434
01 30.16304347826087
02 30.244565217391305
01 30.32608695652174
08 30.407608695652176
01 30.48913043478261
04 30.570652173913043
02 30.652173913043477
08 30.733695652173914
01 30.815217391304348
08 30.89673913043478
02 30.97826086956522
04 31.059782608695652
02 31.141304347826086
08 31.222826086956523
04 31.304347826086957
02 31.38586956521739
01 31.467391304347828
08 31.54891304347826
04 31.630434782608695
08 31.711956521739133
01 31.793478260869566
04 31.875
02 31.956521739130434
04 32.03804347826087
01 32.119565217391305
02 32.20108695652174
04 32.28260869565217
08 32.36413043478261
01 32.44565217391305
08 32.52717391304348
04 32.608695652173914
08 32.69021739130435
02 32.77173913043478
04 32.85326086956522
01 32.934782608695656
08 33.016304347826086
01 33.09782608695652
04 33.17934782608696
02 33.26086956521739
04 33.34239130434783
01 33.423913043478265
02 33.505434782608695
04 33.58695652173913
08 33.66847826086956
01 33.75
02 33.83152173913044
01 33.91304347826087
04 33.994565217391305
02 34.076086956521735
08 34.15760869565217
02 34.23913043478261
04 34.32065217391304
01 34.40217391304348
02 34.483695652173914
04 34.565217391304344
08 34.64673913043478
01 34.72826086956522
08 34.80978260869565
01 34.891304347826086
04 34.972826086956516
02 35.05434782608695
08 35.13586956521739
01 35.21739130434783
02 35.298913043478265
04 35.380434782608695
08 35.46195652173913
04 35.54347826086957
02 35.625
04 35.70652173913044
08 35.788043478260875
01 35.869565217391305
08 35.95108695652174
02 36.03260869565218
08 36.11413043478261
04 36.19565217391305
02 36.277173913043484
01 36.358695652173914
08 36.44021739130435
04 36.52173913043478
08 36.60326086956522
01 36.68478260869565
04 36.766304347826086
02 36.84782608695652
08 36.92934782608695
01 37.01086956521739
08 37.09239130434783
04 37.17391304347826
08 37.255434782608695
02 37.33695652173913
04 37.41847826086956
01 37.5
08 37.58152173913044
01 37.66304347826087
02 37.744565217391305
01 37.82608695652174
08 37.90760869565218
02 37.98913043478261
04 38.07065217391305
01 38.152173913043484
08 38.233695652173914
01 38.31521739130435
04 38.39673913043479
02 38.47826086956522
08 38.559782608695656
04 38.64130434782609
02 38.72282608695652
01 38.80434782608696
08 38.88586956521739
02 38.96739130434783
08 39.048913043478265
01 39.130434782608695
02 39.21195652173913
04 39.29347826086956
08 39.375
02 39.45652173913044
08 39.53804347826087
01 39.619565217391305
08 39.70108695652174
01 39.78260869565217
04 39.86413043478261
02 39.94565217391305
08 40.02717391304348
01 40.108695652173914
08 40.190217391304344
04 40.27173913043478
02 40.35326086956522
01 40.434782608695656
04 40.51630434782609
01 40.59782608695652
08 40.67934782608696
04 40.7608695652174
02 40.84239130434783
04 40.923913043478265
08 41.0054347826087
01 41.08695652173913
04 41.16847826086957
02 41.25000000000001
08 41.33152173913044
02 41.413043478260875
04 41.49456521739131
01 41.57608695652174
08 41.65760869565218
01 41.73913043478261
02 41.82065217391305
04 41.90217391304348
08 41.983695652173914
02 42.06521739130435
08 42.14673913043478
01 42.22826086956522
04 42.309782608695656
02 42.391304347826086
08 42.47282608695652
04 42.55434782608696
08 42.63586956521739
01 42.71739130434783
02 42.798913043478265
04 42.880434782608695
08 42.96195652173913
01 43.04347826086956
08 43.125
04 43.20652173913043
08 43.28804347826087
02 43.369565217391305
04 43.451086956521735
01 43.53260869565217
08 43.61413043478261
04 43.69565217391304
02 43.77717391304348
01 43.858695652173914
02 43.940217391304344
04 44.02173913043478
02 44.10326086956522
01 44.18478260869565
04 44.266304347826086
01 44.34782608695652
08 44.42934782608696
02 44.59239130434783
04 44.673913043478265
01 44.755434782608695
08 44.91847826086957
01 45.0
04 45.163043478260875
01 45.32608695652174
02 45.40760869565217
01 45.57065217391305
08 45.65217391304348
04 45.97826086956522
12 46.141304347826086
08 46.46739130434783
09 46.630434782608695
01 46.95652173913044
05 47.119565217391305
04 47.44565217391305
06 47.608695652173914
10 47.934782608695656
09 48.26086956521739
01 48.58695652173913
05 48.75
04 49.07608695652174
06 49.23913043478261
02 49.56521739130435
10 49.72826086956522
08 50.05434782608696
12 50.21739130434783
12 50.3804347826087
06 50.54347826086957
03 50.869565217391305
01 51.19565217391305
09 51.358695652173914
08 51.684782608695656
10 51.84782608695652
02 52.173913043478265
06 52.33695652173913
04 52.663043478260875
05 52.82608695652174
09 53.152173913043484
12 53.47826086956522
04 53.80434782608696
06 53.96739130434783
02 54.29347826086957
03 54.45652173913044
01 54.78260869565217
02 54.86413043478261
01 54.94565217391304
08 55.02717391304348
02 55.108695652173914
04 55.190217391304344
01 55.27173913043478
08 55.35326086956522
01 55.43478260869565
02 55.516304347826086
04 55.59782608695652
08 55.67934782608695
04 55.76086956521739
08 55.84239130434783
01 55.92391304347826
04 56.005434782608695
01 56.08695652173913
08 56.16847826086957
01 56.33152173913044
04 56.413043478260875
02 56.494565217391305
08 56.65760869565218
01 56.82065217391305
02 56.983695652173914
04 57.06521739130435
08 57.22826086956522
01 57.309782608695656
08 57.47282608695652
04 57.55434782608695
02 57.71739130434783
01 57.79891304347826
08 57.96195652173913
01 58.04347826086956
08 58.20652173913044
02 58.28804347826087
04 58.369565217391305
01 58.53260869565217
08 58.61413043478261
01 58.69565217391305
08 58.777173913043484
04 58.94021739130435
02 59.02173913043479
01 59.10326086956522
08 59.26630434782609
02 59.42934782608696
04 59.59239130434783
01 59.673913043478265
08 59.83695652173913
01 59.91847826086957
02 60.08152173913044
04 60.16304347826087
08 60.32608695652174
01 60.40760869565217
04 60.57065217391305
01 60.65217391304348
02 60.81521739130435
01 60.89673913043478
02 60.97826086956522
04 61.141304347826086
08 61.22282608695652
01 61.30434782608696
04 61.3858695652174
01 61.548913043478265
08 61.6304347826087
04 61.71195652173913
02 61.87500000000001
01 62.038043478260875
04 62.20108695652174
01 62.28260869565218
08 62.44565217391305
01 62.527173913043484
08 62.69021739130435
02 62.77173913043478
04 62.934782608695656
02 63.016304347826086
08 63.17934782608696
01 63.26086956521739
02 63.423913043478265
04 63.505434782608695
08 63.58695652173913
01 63.75
04 63.83152173913044
02 63.91304347826087
08 63.994565217391305
01 64.15760869565217
08 64.23913043478261
04 64.32065217391305
02 64.4836956521739
01 64.64673913043478
08 64.80978260869566
01 64.89130434782608
04 65.05434782608695
01 65.13586956521739
08 65.29891304347827
01 65.3804347826087
08 65.54347826086956
04 65.625
02 65.78804347826087
01 65.86956521739131
08 66.03260869565217
01 66.11413043478261
04 66.19565217391305
02 66.35869565217392
08 66.44021739130434
01 66.52173913043478
04 66.68478260869566
05 66.84782608695652
02 67.01086956521739
08 67.17391304347827
04 67.33695652173913
12 67.5
02 67.66304347826087
01 67.82608695652173
08 67.98913043478261
09 68.15217391304347
04 68.31521739130434
02 68.47826086956522
01 68.64130434782608
03 68.80434782608695
08 68.96739130434783
02 69.1304347826087
04 69.29347826086958
06 69.45652173913044
01 69.61956521739131
08 69.78260869565219
04 69.94565217391305
12 70.10869565217392
02 70.2717391304348
01 70.43478260869566
08 70.59782608695653
09 70.76086956521739
02 70.92391304347827
04 71.08695652173914
01 71.25
05 71.41304347826087
02 71.57608695652175
01 71.73913043478261
08 71.90217391304348
09 72.06521739130434
02 72.22826086956522
04 72.3913043478261
02 72.55434782608695
06 72.71739130434783
08 72.8804347826087
01 73.04347826086956
02 73.20652173913044
03 73.3695652173913
04 73.53260869565217
08 73.69565217391305
01 73.8586956521739
09 74.02173913043478
02 74.18478260869566
04 74.34782608695652
02 74.51086956521739
06 74.67391304347825
01 74.83695652173913
08 75.0
02 75.16304347826086
04 75.32608695652173
01 75.48913043478261
08 75.65217391304348
04 75.81521739130436
12 75.97826086956522
02 76.1413043478261
01 76.30434782608697
08 76.46739130434783
01 76.6304347826087
04 76.79347826086958
05 76.95652173913044
08 77.11956521739131
09 77.28260869565217
04 77.44565217391305
02 77.60869565217392
01 77.77173913043478
03 77.93478260869566
08 78.09782608695653
01 78.26086956521739
04 78.42391304347827
05 78.58695652173913
02 78.75
08 78.91304347826087
04 79.07608695652173
12 79.23913043478261
02 79.40217391304348
04 79.56521739130434
08 79.72826086956522
12 79.89130434782608
01 80.05434782608695
08 80.21739130434783
02 80.38043478260869
04 80.54347826086956
01 80.70652173913044
02 80.86956521739131
04 81.03260869565219
06 81.19565217391305
08 81.35869565217392
01 81.5217391304348
08 81.68478260869566
09 81.84782608695653
02 82.0108695652174
04 82.17391304347827
01 82.33695652173914
05 82.5
02 82.66304347826087
01 82.82608695652175
08 82.98913043478261
01 83.15217391304348
02 83.31521739130436
04 83.47826086956522
08 83.6413043478261
12 83.80434782608695
01 83.96739130434783
08 84.1304347826087
02 84.29347826086956
10 84.45652173913044
04 84.61956521739131
01 84.78260869565217
02 84.94565217391305
03 85.1086956521739
04 85.27173913043478
08 85.43478260869566
01 85.59782608695652
08 85.76086956521739
02 85.92391304347827
04 86.08695652173913
01 86.25
05 86.41304347826086
02 86.57608695652173
04 86.73913043478261
02 86.90217391304347
01 87.06521739130434
08 87.22826086956522
02 87.3913043478261
10 87.55434782608697
09 87.71739130434783
02 87.8804347826087
10 88.04347826086958
12 88.20652173913044
02 88.36956521739131
10 88.53260869565219
09 88.69565217391305
02 88.85869565217392
10 89.02173913043478
12 89.18478260869566
02 89.34782608695653
10 89.51086956521739
09 89.67391304347827
08 90.0
04 90.16304347826087
01 90.32608695652173
04 90.48913043478261
02 90.65217391304348
04 90.81521739130434
08 90.97826086956522
02 91.1413043478261
04 91.30434782608695
02 91.46739130434783
08 91.63043478260869
02 91.79347826086956
01 91.95652173913044
02 92.1195652173913
04 92.28260869565217
01 92.44565217391305
04 92.60869565217392
05 92.79503105590062
09 92.98136645962734
05 93.16770186335404
03 93.35403726708076
04 93.54037267080746
05 93.72670807453417
09 93.91304347826087
05 94.09937888198758
03 94.28571428571429
04 94.472049689441
05 94.65838509316771
09 94.84472049689441
01 95.21739130434783
02 95.3804347826087
04 95.54347826086956
01 95.70652173913044
02 95.86956521739131
04 96.03260869565217
01 96.19565217391305
02 96.35869565217392
04 96.52173913043478
01 96.68478260869566
02 96.84782608695652
04 97.01086956521739
01 97.17391304347827
08 97.33695652173913
02 97.5
10 97.82608695652173
09 97.98913043478261
05 98.15217391304347
08 98.31521739130434
09 98.47826086956522
03 98.64130434782608
08 98.80434782608695
09 98.96739130434783
05 99.1304347826087
08 99.29347826086958
09 99.45652173913044
03 99.61956521739131
08 99.78260869565219
09 99.94565217391305
05 100.10869565217392
02 100.43478260869566
08 100.59782608695653
02 100.76086956521739
01 100.92391304347827
02 101.08695652173914
04 101.25
02 101.41304347826087
08 101.57608695652175
04 101.73913043478261
02 101.90217391304348
01 102.06521739130434
02 102.22826086956522
08 102.3913043478261
02 102.55434782608695
01 102.71739130434783
04 102.8804347826087
01 103.04347826086956
09 103.20652173913044
10 103.3695652173913
01 103.53260869565217
09 103.69565217391305
12 103.8586956521739
01 104.02173913043478
09 104.18478260869566
10 104.34782608695653
01 104.5108695652174
09 104.67391304347827
12 104.83695652173914
01 105.00000000000001
09 105.16304347826087
10 105.32608695652175
04 105.48913043478262
01 105.65217391304348
02 105.81521739130436
08 105.97826086956522
02 106.1413043478261
04 106.30434782608697
02 106.46739130434783
01 106.6304347826087
02 106.79347826086958
04 106.95652173913044
02 107.11956521739131
08 107.28260869565217
02 107.44565217391305
04 107.60869565217392
02 107.77173913043478
01 107.93478260869566
08 108.09782608695653
01 108.26086956521739
08 108.42391304347827
02 108.58695652173913
04 108.75
01 108.91304347826087
02 109.07608695652173
04 109.23913043478261
08 109.40217391304348
01 109.4836956521739
04 109.56521739130434
02 109.64673913043478
08 109.72826086956522
01 109.89130434782608
04 110.05434782608695
02 110.21739130434783
08 110.38043478260869
01 110.54347826086956
08 110.70652173913044
04 110.78804347826086
02 110.86956521739131
01 110.95108695652175
02 111.03260869565219
01 111.19565217391305
04 111.35869565217392
01 111.5217391304348
04 111.68478260869566
02 111.84782608695653
08 112.0108695652174
02 112.09239130434783
08 112.17391304347827
01 112.2554347826087
02 112.33695652173914
04 112.5
08 112.66304347826087
01 112.82608695652175
08 112.98913043478261
02 113.15217391304348
04 113.31521739130436
01 113.39673913043478
08 113.47826086956522
01 113.55978260869566
02 113.6413043478261
01 113.80434782608695
04 113.96739130434783
02 114.1304347826087
08 114.29347826086956
01 114.45652173913044
08 114.61956521739131
04 114.70108695652173
08 114.78260869565217
01 114.86413043478261
02 114.94565217391305
01 115.1086956521739
08 115.27173913043478
01 115.43478260869566
08 115.59782608695652
02 115.76086956521739
04 115.92391304347827
02 116.00543478260869
04 116.08695652173913
01 116.16847826086956
08 116.25
01 116.41304347826086
04 116.57608695652173
02 116.73913043478261
08 116.90217391304347
01 117.06521739130434
08 117.22826086956522
01 117.30978260869564
02 117.3913043478261
04 117.47282608695653
02 117.55434782608697
04 117.71739130434783
08 117.8804347826087
04 118.04347826086958
08 118.20652173913044
01 118.36956521739131
04 118.53260869565219
01 118.61413043478261
08 118.77717391304348
09 122.44565217391305
