TITLE Vanessa
0001 75.45945945945945
0100 75.56756756756756
0100 75.78378378378379
0010 75.89189189189189
0010 76.10810810810811
1000 76.21621621621621
1000 76.43243243243244
0001 76.54054054054055
0101 76.86486486486487
0110 77.1891891891892
1010 77.51351351351352
0101 77.83783783783784
0011 78.16216216216216
0001 78.48648648648648
0010 78.5945945945946
0100 78.70270270270271
1000 78.8108108108108
0100 78.91891891891892
0010 79.02702702702703
0001 79.13513513513514
1001 79.45945945945947
1010 79.78378378378379
0101 80.10810810810811
0110 80.43243243243244
1001 80.75675675675676
1000 81.08108108108108
0010 81.1891891891892
0100 81.2972972972973
0001 81.4054054054054
0100 81.51351351351352
0010 81.62162162162163
1000 81.72972972972974
0001 82.05405405405406
0010 82.16216216216218
0100 82.27027027027029
1000 82.37837837837839
1100 82.70270270270271
1000 82.91891891891893
0010 83.02702702702703
0100 83.35135135135135
0001 83.45945945945947
1000 83.56756756756758
0010 83.67567567567568
0010 83.8918918918919
0100 84.0
0100 84.21621621621622
0001 84.32432432432432
1000 84.43243243243244
0001 84.54054054054053
0100 84.64864864864865
0010 84.75675675675676
0100 84.86486486486487
0001 84.97297297297297
1000 85.08108108108108
0001 85.1891891891892
0010 85.29729729729729
0100 85.4054054054054
0010 85.51351351351352
0001 85.62162162162163
1000 85.72972972972974
0001 85.83783783783784
0100 85.94594594594595
0010 86.05405405405406
0100 86.16216216216218
0001 86.27027027027027
1000 86.37837837837839
0100 86.4864864864865
0010 86.5945945945946
0001 86.70270270270271
0010 86.81081081081082
0200 86.91891891891892
0300 87.89189189189189
1001 88.21621621621622
