TITLE Xepher
0010 38.24999999999999
0100 38.33333333333333
1000 38.416666666666664
0001 38.49999999999999
1000 38.666666666666664
0010 38.75
0100 38.83333333333333
0001 38.916666666666664
0100 39.0
0010 39.08333333333333
1000 39.166666666666664
0010 39.25
0100 39.33333333333333
0001 39.416666666666664
0100 39.5
0010 39.58333333333333
1000 39.666666666666664
1000 39.83333333333333
0001 40.166666666666664
0010 40.333333333333336
0100 40.5
0010 40.583333333333336
0001 40.666666666666664
1000 40.75
0001 40.916666666666664
1000 41.0
3001 41.33333333333333
0010 41.416666666666664
0100 41.49999999999999
1000 41.58333333333333
0010 41.666666666666664
0100 41.74999999999999
0001 41.83333333333333
0010 41.916666666666664
0100 41.99999999999999
1000 42.08333333333333
0010 42.166666666666664
0100 42.24999999999999
0001 42.33333333333333
0001 42.49999999999999
1000 42.83333333333333
0010 43.0
0100 43.166666666666664
0001 43.25
0010 43.33333333333333
0100 43.416666666666664
1000 43.58333333333333
0100 43.666666666666664
0010 43.75
0001 43.83333333333333
1000 44.0
0010 44.083333333333336
0100 44.166666666666664
0001 44.25
0010 44.333333333333336
0100 44.416666666666664
1000 44.5
0010 44.583333333333336
0100 44.666666666666664
0001 44.75
0010 44.833333333333336
0100 44.916666666666664
1000 45.0
0010 45.083333333333336
0100 45.166666666666664
0001 45.49999999999999
0001 45.666666666666664
0001 45.83333333333333
0001 45.99999999999999
1000 46.08333333333333
0001 46.166666666666664
1000 46.24999999999999
0001 46.33333333333333
1000 46.416666666666664
0001 46.49999999999999
1000 46.58333333333333
0001 48.0
1000 48.083333333333336
0010 48.166666666666664
0100 48.25
0001 48.333333333333336
1000 48.416666666666664
0100 48.5
0010 48.583333333333336
0001 48.666666666666664
0010 48.75
0100 48.833333333333336
1000 48.916666666666664
0001 49.0
0100 49.083333333333336
0001 49.166666666666664
0100 49.25
0010 49.33333333333333
1000 49.416666666666664
0001 49.49999999999999
0010 49.58333333333333
0001 49.666666666666664
1000 49.74999999999999
0010 49.83333333333333
0100 49.916666666666664
0010 49.99999999999999
1000 50.08333333333333
0001 50.166666666666664
0010 50.24999999999999
0100 50.33333333333333
1000 50.416666666666664
0100 50.49999999999999
1000 50.58333333333333
0001 50.666666666666664
0100 50.75
0010 50.83333333333333
1000 50.916666666666664
0001 51.0
1000 51.08333333333333
0100 51.166666666666664
0010 51.25
0001 51.33333333333333
1000 51.416666666666664
0001 51.5
0100 51.58333333333333
0010 51.666666666666664
0100 51.75
0001 51.83333333333333
0100 51.916666666666664
0010 52.0
1000 52.083333333333336
0001 52.166666666666664
0010 52.25
0100 52.333333333333336
1000 52.416666666666664
0100 52.5
1000 52.583333333333336
0001 52.666666666666664
0100 52.75
0010 52.833333333333336
1000 52.916666666666664
0001 53.0
1000 53.083333333333336
0100 53.166666666666664
1000 53.25
0010 53.33333333333333
0100 53.416666666666664
0001 53.49999999999999
1000 53.58333333333333
0100 53.666666666666664
0010 53.74999999999999
0001 53.83333333333333
0010 53.916666666666664
0001 53.99999999999999
1000 54.08333333333333
0010 54.166666666666664
0100 54.24999999999999
0001 54.33333333333333
1000 54.416666666666664
0001 54.49999999999999
0010 54.58333333333333
0100 54.666666666666664
1000 54.75
0100 54.83333333333333
0010 54.916666666666664
0001 55.0
1000 55.08333333333333
0010 55.166666666666664
0100 55.25
0001 55.33333333333333
1000 55.416666666666664
0100 55.5
0010 55.58333333333333
0100 55.666666666666664
1000 55.75
0001 55.83333333333333
1000 55.916666666666664
0010 56.0
0100 56.083333333333336
0001 56.166666666666664
1000 56.25
0001 56.333333333333336
0010 56.416666666666664
0100 56.5
1000 56.583333333333336
0010 56.666666666666664
0100 56.75
0001 56.833333333333336
1000 56.916666666666664
0001 57.0
0010 57.083333333333336
0100 57.166666666666664
1000 57.25
0001 57.33333333333333
0010 57.416666666666664
0001 57.49999999999999
0100 57.58333333333333
0010 57.666666666666664
1000 57.74999999999999
0100 57.83333333333333
1000 57.916666666666664
0001 57.99999999999999
0010 58.08333333333333
0001 58.166666666666664
0100 58.24999999999999
0010 58.33333333333333
1000 58.416666666666664
0100 58.49999999999999
1000 58.58333333333333
0001 58.666666666666664
0100 58.75
0010 58.83333333333333
1000 58.916666666666664
0001 59.0
1000 59.08333333333333
0100 59.166666666666664
0010 59.25
0100 59.33333333333333
1000 59.416666666666664
0001 59.5
0100 59.58333333333333
0010 59.666666666666664
1000 59.75
0001 59.83333333333333
1000 59.916666666666664
0100 60.0
0010 60.083333333333336
0001 60.166666666666664
0010 60.25
0001 60.333333333333336
1000 60.416666666666664
0010 60.5
0100 60.583333333333336
0001 60.666666666666664
1000 60.75
0001 60.833333333333336
0010 60.916666666666664
0100 61.0
1000 61.083333333333336
0100 61.166666666666664
1000 61.25
0001 61.33333333333333
0100 61.416666666666664
0010 61.49999999999999
1000 61.58333333333333
0001 61.666666666666664
0010 61.74999999999999
0100 61.83333333333333
1000 61.916666666666664
0100 61.99999999999999
0010 62.08333333333333
0001 62.166666666666664
1000 62.24999999999999
0010 62.33333333333333
0100 62.416666666666664
0010 62.49999999999999
1000 62.58333333333333
0001 62.666666666666664
0010 62.75
0100 62.83333333333333
1000 62.916666666666664
0100 63.0
1000 63.08333333333333
0001 63.166666666666664
0100 63.25
0010 63.33333333333333
1000 63.416666666666664
0001 63.5
1000 63.58333333333333
0100 63.666666666666664
0010 63.75
0100 63.83333333333333
1000 63.916666666666664
0100 64.0
0010 64.08333333333333
0001 64.16666666666667
1000 64.25
0010 64.33333333333333
0100 64.41666666666667
0001 64.5
0100 64.58333333333333
0010 64.66666666666667
0100 64.75
0001 64.83333333333333
1000 64.91666666666667
0100 65.0
0010 65.08333333333333
0100 65.16666666666667
1000 65.25
0001 65.33333333333333
0100 65.41666666666666
0001 65.5
0100 65.58333333333333
0010 65.66666666666666
1000 65.75
0001 65.83333333333333
0010 65.91666666666666
0100 66.0
1000 66.08333333333333
0100 66.16666666666666
0010 66.25
0001 66.33333333333333
1000 66.41666666666666
0010 66.5
0100 66.58333333333333
0001 66.66666666666666
1000 66.74999999999999
0001 66.83333333333333
0010 66.91666666666666
0100 66.99999999999999
1000 67.08333333333333
0100 67.16666666666666
1000 67.24999999999999
0001 67.33333333333333
0100 67.41666666666666
0010 67.49999999999999
1000 67.58333333333333
0001 67.66666666666666
1000 67.74999999999999
0100 67.83333333333333
0010 67.91666666666666
0001 68.0
0010 68.08333333333333
0001 68.16666666666667
1000 68.25
0010 68.33333333333333
0100 68.41666666666667
0001 68.5
1000 68.58333333333333
0100 68.66666666666667
0010 68.75
0001 68.83333333333333
0010 68.91666666666667
0001 69.0
1000 69.08333333333333
0001 69.16666666666667
0100 69.25
0010 69.33333333333333
1000 69.41666666666666
0001 69.5
0010 69.58333333333333
0100 69.66666666666666
1000 69.75
0100 69.83333333333333
0010 69.91666666666666
0100 70.0
1000 70.08333333333333
0001 70.16666666666666
1000 70.25
0010 70.33333333333333
1000 70.41666666666666
0001 70.5
1000 70.58333333333333
0100 70.66666666666666
0010 70.74999999999999
0001 70.83333333333333
0010 70.91666666666666
0001 70.99999999999999
1000 71.08333333333333
0010 71.16666666666666
0100 71.24999999999999
0001 71.33333333333333
1000 71.41666666666666
0001 71.49999999999999
0010 71.58333333333333
0100 71.66666666666666
1000 71.74999999999999
0001 71.83333333333333
1000 71.91666666666666
0001 72.0
0200 72.33333333333333
0320 72.66666666666667
2030 73.0
3002 73.33333333333333
0023 73.66666666666666
0230 74.0
0320 74.33333333333333
0031 74.66666666666666
1000 74.74999999999999
0100 74.83333333333333
0010 74.91666666666666
0001 74.99999999999999
1000 75.08333333333333
0010 75.16666666666666
0100 75.24999999999999
0001 75.33333333333333
0100 75.41666666666666
0010 75.49999999999999
1000 75.58333333333333
0001 75.66666666666666
0010 75.74999999999999
0001 75.83333333333333
0010 75.91666666666666
0100 76.0
1000 76.08333333333333
0001 76.16666666666667
0100 76.25
0001 76.33333333333333
1000 76.41666666666667
0100 76.5
0010 76.58333333333333
0100 76.66666666666667
1000 76.75
0001 76.83333333333333
0100 76.91666666666667
0010 77.0
1000 77.08333333333333
0010 77.16666666666667
1000 77.25
0001 77.33333333333333
0010 77.41666666666666
0100 77.5
1000 77.58333333333333
0001 77.66666666666666
1000 77.75
0010 77.83333333333333
0100 77.91666666666666
0001 78.0
1000 78.08333333333333
0001 78.16666666666666
0010 78.25
0100 78.33333333333333
0010 78.41666666666666
0001 78.5
0010 78.58333333333333
0100 78.66666666666666
1000 78.74999999999999
0001 78.83333333333333
0100 78.91666666666666
0010 78.99999999999999
1000 79.08333333333333
0010 79.16666666666666
1000 79.24999999999999
0001 79.33333333333333
0010 79.41666666666666
0100 79.49999999999999
1000 79.58333333333333
0001 79.66666666666666
1000 79.74999999999999
0010 79.83333333333333
1000 79.91666666666666
0100 80.0
0010 80.08333333333333
0001 80.16666666666667
1000 80.25
0010 80.33333333333333
0100 80.41666666666667
0001 80.5
0100 80.58333333333333
0001 80.66666666666667
1000 80.75
0100 80.83333333333333
0010 80.91666666666667
0001 81.0
1000 81.08333333333333
0001 81.16666666666667
0100 81.25
0010 81.33333333333333
1000 81.41666666666666
0010 81.5
0100 81.58333333333333
0001 81.66666666666666
1000 81.75
0100 81.83333333333333
0010 81.91666666666666
0001 82.0
1000 82.08333333333333
0010 82.16666666666666
0100 82.25
0010 82.33333333333333
1000 82.41666666666666
0001 82.5
1000 82.58333333333333
0100 82.66666666666666
0010 82.74999999999999
0001 82.83333333333333
1000 82.91666666666666
0001 82.99999999999999
0100 83.08333333333333
0010 83.16666666666666
1000 83.24999999999999
0100 83.33333333333333
0010 83.41666666666666
0001 83.49999999999999
1000 83.58333333333333
0001 83.66666666666666
0100 83.74999999999999
0010 83.83333333333333
1000 83.91666666666666
0001 84.0
0100 84.08333333333333
0001 84.16666666666667
0010 84.25
0100 84.33333333333333
1000 84.41666666666667
0010 84.5
1000 84.58333333333333
0001 84.66666666666667
0100 84.75
0001 84.83333333333333
0010 84.91666666666667
0100 85.0
1000 85.08333333333333
0010 85.16666666666667
1000 85.25
0001 85.33333333333333
0010 85.41666666666666
0100 85.5
1000 85.58333333333333
0001 85.66666666666666
1000 85.75
0010 85.83333333333333
0100 85.91666666666666
0010 86.0
1000 86.08333333333333
0001 86.16666666666666
0010 86.25
0100 86.33333333333333
1000 86.41666666666666
0001 86.5
1000 86.58333333333333
0010 86.66666666666666
0100 86.74999999999999
0001 86.83333333333333
0100 86.91666666666666
0001 86.99999999999999
1000 87.08333333333333
0100 87.16666666666666
0010 87.24999999999999
0001 87.33333333333333
1000 87.41666666666666
0001 87.49999999999999
0100 87.58333333333333
0010 87.66666666666666
1000 87.74999999999999
0010 87.83333333333333
1000 87.91666666666666
0001 88.0
0010 88.08333333333333
0100 88.16666666666667
1000 88.25
0001 88.33333333333333
0100 88.41666666666667
0010 88.5
1000 88.58333333333333
0010 88.66666666666667
0100 88.75
0001 88.83333333333333
1000 88.91666666666667
0100 89.0
0010 89.08333333333333
0100 89.16666666666667
1000 89.25
0001 89.33333333333333
0100 89.41666666666666
0010 89.5
1000 89.58333333333333
0010 89.66666666666666
1000 89.75
0001 89.83333333333333
0010 89.91666666666666
0100 90.0
1000 90.08333333333333
0001 90.16666666666666
1000 90.25
0010 90.33333333333333
0100 90.41666666666666
0010 90.5
1000 90.58333333333333
0010 90.66666666666666
0100 90.74999999999999
0001 90.83333333333333
1000 90.91666666666666
0100 90.99999999999999
0010 91.08333333333333
0001 91.16666666666666
0010 91.24999999999999
0100 91.33333333333333
0010 91.41666666666666
0001 91.49999999999999
1000 91.58333333333333
0010 91.66666666666666
0100 91.74999999999999
0010 91.83333333333333
1000 91.91666666666666
0001 92.0
0010 92.08333333333333
0001 92.16666666666667
0010 92.25
0100 92.33333333333333
1000 92.41666666666667
0001 92.5
0100 92.58333333333333
0010 92.66666666666667
1000 92.75
0010 92.83333333333333
0100 92.91666666666667
0001 93.0
1000 93.08333333333333
0100 93.16666666666667
0010 93.25
0001 93.33333333333333
1000 93.41666666666666
0001 93.5
0100 93.58333333333333
0010 93.66666666666666
1000 93.75
0010 93.83333333333333
1000 93.91666666666666
0001 94.0
0010 94.08333333333333
0100 94.16666666666666
1000 94.25
0001 94.33333333333333
1000 94.41666666666666
0010 94.5
0100 94.58333333333333
0001 94.66666666666666
0100 94.74999999999999
0001 94.83333333333333
1000 94.91666666666666
0100 94.99999999999999
0010 95.08333333333333
0001 95.16666666666666
1000 95.24999999999999
0010 95.33333333333333
0100 95.41666666666666
0001 95.49999999999999
0100 95.58333333333333
0001 95.66666666666666
1000 95.74999999999999
0001 95.83333333333333
0010 95.91666666666666
0100 96.0
1000 96.08333333333333
0001 96.16666666666667
0100 96.25
0010 96.33333333333333
1000 96.41666666666667
0010 96.5
0100 96.58333333333333
0010 96.66666666666667
1000 96.75
0001 96.83333333333333
1000 96.91666666666667
0100 97.0
1000 97.08333333333333
0001 97.16666666666667
1000 97.25
0010 97.33333333333333
0100 97.41666666666666
0001 97.5
0100 97.58333333333333
0001 97.66666666666666
1000 97.75
0100 97.83333333333333
0010 97.91666666666666
0001 98.0
1000 98.08333333333333
0001 98.16666666666666
0100 98.25
0010 98.33333333333333
1000 98.41666666666666
0001 98.5
1000 98.58333333333333
0001 98.66666666666666
2000 100.0
3000 100.33333333333333
0002 100.66666666666667
0003 101.0
1100 101.33333333333333
0011 101.41666666666666
1100 101.5
0011 101.58333333333333
1100 101.66666666666666
0011 101.83333333333333
1100 101.91666666666666
0011 102.08333333333333
1100 102.16666666666666
1001 102.33333333333333
1001 102.5
0101 102.66666666666666
1010 102.74999999999999
0101 102.83333333333333
1010 102.91666666666666
0101 102.99999999999999
1010 103.16666666666666
0101 103.24999999999999
1010 103.41666666666666
0101 103.49999999999999
1001 103.66666666666666
1001 103.83333333333333
1100 104.0
0011 104.08333333333333
1100 104.16666666666667
0011 104.25
1100 104.33333333333333
0011 104.5
1100 104.58333333333333
0011 104.75
1100 104.83333333333333
1001 105.0
0220 105.16666666666667
0330 106.0
0001 106.66666666666666
0010 106.74999999999999
0100 106.83333333333333
0010 106.91666666666666
0001 106.99999999999999
0010 107.08333333333333
0100 107.16666666666666
1000 107.24999999999999
0001 107.33333333333333
0100 107.41666666666666
0001 107.49999999999999
1000 107.58333333333333
0100 107.66666666666666
1000 107.74999999999999
0001 107.83333333333333
0100 107.91666666666666
1011 108.0
