TITLE Oblivion
0001 45.21276595744681
1000 45.319148936170215
0001 45.53191489361703
0200 45.74468085106383
0302 45.95744680851064
0023 46.276595744680854
0230 46.59574468085106
2300 46.808510638297875
3020 47.12765957446808
0230 47.4468085106383
0302 47.659574468085104
0023 47.97872340425532
0230 48.29787234042553
2300 48.51063829787234
3002 48.723404255319146
2003 48.93617021276596
3020 49.148936170212764
1030 49.361702127659576
0001 49.57446808510638
1000 49.787234042553195
0010 49.8936170212766
1000 50.1063829787234
0001 50.319148936170215
1000 50.42553191489362
0100 50.63829787234043
0010 50.851063829787236
0100 51.06382978723404
1000 51.27659574468085
0001 51.48936170212766
0100 51.59574468085106
0001 51.808510638297875
0100 52.02127659574468
0010 52.12765957446808
1000 52.340425531914896
0200 52.5531914893617
2300 52.765957446808514
3020 53.08510638297873
0230 53.40425531914894
0302 53.61702127659575
0023 53.93617021276596
0230 54.255319148936174
2300 54.46808510638298
3020 54.787234042553195
0230 55.1063829787234
0302 55.319148936170215
2003 55.53191489361702
3002 55.74468085106383
0023 55.95744680851064
0130 56.170212765957444
1000 56.38297872340425
0001 56.59574468085106
1000 56.702127659574465
0010 56.91489361702128
1000 57.12765957446808
0001 57.234042553191486
1000 57.4468085106383
0010 57.659574468085104
1000 57.87234042553192
0100 58.08510638297872
1000 58.297872340425535
0100 58.40425531914894
0010 58.61702127659575
0001 58.829787234042556
1000 58.93617021276596
0001 59.14893617021277
1000 59.361702127659576
0010 59.57446808510638
1000 59.8936170212766
0010 60.212765957446805
0100 60.42553191489362
0001 60.744680851063826
0100 61.06382978723404
0001 61.276595744680854
1000 61.48936170212766
0010 61.70212765957447
0100 61.808510638297875
0001 62.02127659574468
0100 62.23404255319149
0010 62.340425531914896
1000 62.55319148936171
0100 62.765957446808514
0010 62.97872340425532
0001 63.191489361702125
1000 63.40425531914894
0010 63.51063829787234
0100 63.72340425531915
0001 63.93617021276596
1000 64.04255319148936
0001 64.25531914893617
1000 64.46808510638297
0010 64.68085106382979
0100 64.8936170212766
0001 65.1063829787234
0100 65.21276595744682
0010 65.42553191489363
0100 65.63829787234043
0001 65.74468085106383
1000 65.95744680851064
0100 66.17021276595744
0010 66.38297872340425
0001 66.59574468085106
1000 66.80851063829786
0001 66.91489361702128
0100 67.12765957446808
0001 67.34042553191489
1000 67.44680851063829
0001 67.5531914893617
0100 67.6595744680851
0001 67.7659574468085
1000 67.87234042553192
0001 67.97872340425532
1000 68.08510638297872
0100 68.40425531914893
0010 68.72340425531915
0001 68.93617021276596
0010 69.25531914893617
0100 69.57446808510639
1000 69.7872340425532
1100 70.2127659574468
0100 70.63829787234043
0110 71.06382978723404
0010 71.48936170212767
0011 71.91489361702128
0001 72.2340425531915
0010 72.3404255319149
0001 72.4468085106383
1001 72.76595744680851
1000 72.97872340425533
1000 73.19148936170212
0110 73.61702127659574
0100 74.04255319148936
1001 74.46808510638297
0001 74.8936170212766
0101 75.31914893617021
0100 75.74468085106383
0100 76.06382978723404
0001 76.17021276595744
1000 76.38297872340425
1000 76.59574468085107
0110 77.02127659574468
0001 77.4468085106383
0101 77.87234042553192
0010 78.29787234042553
1001 78.72340425531914
0001 79.04255319148936
0010 79.14893617021276
0100 79.25531914893617
1100 79.57446808510637
1000 79.7872340425532
1000 80.0
1001 80.42553191489361
0010 80.85106382978724
1001 81.27659574468085
0001 81.70212765957447
0011 82.12765957446808
0010 82.55319148936171
0100 82.65957446808511
1000 82.76595744680851
0100 82.87234042553192
1300 82.97872340425532
0001 83.19148936170214
0100 83.40425531914893
0101 83.82978723404254
0001 84.25531914893617
1001 84.68085106382978
0100 85.1063829787234
1001 85.53191489361701
0001 85.85106382978724
0010 85.95744680851064
0100 86.06382978723404
0110 86.38297872340425
0010 86.59574468085106
0010 86.80851063829788
0011 87.23404255319149
0001 87.65957446808511
1001 88.08510638297872
1000 88.51063829787235
1100 88.93617021276596
0100 89.36170212765958
0100 89.68085106382979
0010 89.7872340425532
0001 90.0
0001 90.2127659574468
1100 90.63829787234042
1000 91.06382978723404
0011 91.48936170212765
0001 91.91489361702128
1001 92.34042553191489
1000 92.65957446808511
0010 92.76595744680851
1000 92.87234042553192
1010 93.19148936170212
0010 93.40425531914894
0010 93.61702127659575
1000 93.82978723404256
0001 94.04255319148936
1000 94.25531914893618
0010 94.46808510638299
1000 94.68085106382979
0001 94.8936170212766
1000 95.10638297872342
0001 95.31914893617021
0100 95.42553191489361
0001 95.53191489361701
0100 95.63829787234042
0010 95.74468085106382
1000 95.85106382978724
0010 95.95744680851064
1000 96.06382978723404
0001 96.17021276595744
0013 96.48936170212765
0130 96.59574468085106
1000 96.80851063829786
0002 97.02127659574468
0003 97.6063829787234
0002 97.65957446808511
0023 97.87234042553192
0230 98.08510638297872
2300 98.29787234042553
3002 98.51063829787233
2003 98.72340425531915
3020 99.57446808510639
0230 100.42553191489361
0300 101.01063829787233
0200 101.06382978723404
0320 101.27659574468085
0230 101.48936170212765
0302 101.70212765957446
2003 101.91489361702128
3200 102.12765957446808
0032 103.82978723404256
0003 104.41489361702128
0002 104.46808510638299
2003 104.68085106382979
3020 104.8936170212766
0230 105.1063829787234
0320 105.31914893617022
2030 105.53191489361703
3200 106.38297872340426
2300 107.23404255319149
3200 107.6595744680851
0302 108.08510638297872
0203 108.51063829787233
0300 108.88297872340425
0200 108.93617021276596
1300 109.57446808510639
0001 109.68085106382979
2000 109.7872340425532
3002 110.42553191489361
0003 110.58510638297872
0002 110.63829787234043
0023 112.34042553191489
0230 114.04255319148936
1300 115.74468085106383
0001 116.17021276595744
0100 116.27659574468086
0010 116.38297872340426
1000 116.48936170212767
0001 116.59574468085107
