TITLE EGG
0100 57.85714285714286
1001 58.01020408163266
0010 58.163265306122454
0010 58.316326530612244
1100 58.46938775510204
1000 58.775510204081634
0101 58.92857142857143
0010 59.08163265306123
0010 59.234693877551024
1001 59.38775510204082
1000 59.54081632653062
3001 59.69387755102041
1000 59.8469387755102
3010 60.0
0100 60.1530612244898
0001 60.30612244897959
0100 60.38265306122449
0001 60.45918367346939
0100 60.535714285714285
0010 60.61224489795919
0100 60.68877551020408
0010 60.765306122448976
1000 60.84183673469388
0001 60.91836734693877
0010 60.994897959183675
0100 61.07142857142857
1000 61.14795918367347
0001 61.326530612244895
0100 61.42857142857143
0010 61.53061224489796
0100 61.63265306122449
0010 61.73469387755102
1000 61.83673469387755
0001 61.91326530612245
0010 61.98979591836735
0001 62.066326530612244
1000 62.14285714285714
0001 62.295918367346935
1000 62.44897959183674
0001 62.602040816326536
0010 62.67857142857143
0001 62.90816326530613
1000 63.061224489795926
0010 63.21428571428572
0100 63.36734693877551
0101 63.52040816326531
1001 63.8265306122449
1000 64.13265306122449
0100 64.2091836734694
0010 64.28571428571429
0001 64.43877551020408
2001 64.74489795918367
3010 65.20408163265306
0100 65.35714285714285
0001 65.43367346938776
0010 65.51020408163265
0001 65.66326530612244
1000 65.81632653061224
0010 65.96938775510203
0100 66.04591836734693
0001 66.27551020408163
0010 66.35204081632654
0100 66.42857142857143
1000 66.50510204081633
0001 66.73469387755102
0100 66.81122448979592
0010 66.88775510204081
1000 66.96428571428571
0001 67.1938775510204
1000 67.2704081632653
0100 67.34693877551021
1000 67.5
0100 67.57653061224491
0010 67.6530612244898
0100 67.8061224489796
1000 67.9591836734694
0001 68.11224489795919
0010 68.18877551020408
0100 68.26530612244899
1000 68.41836734693878
0001 68.57142857142857
0100 68.72448979591836
0010 68.87755102040816
1000 69.03061224489795
0010 69.10714285714286
0100 69.18367346938776
0001 69.33673469387755
1000 69.48979591836735
1001 69.79591836734694
0001 69.94897959183673
1000 70.10204081632654
0100 70.17857142857143
1000 70.25510204081633
0001 70.33163265306123
0100 70.40816326530613
0010 70.48469387755102
1000 70.56122448979592
0001 70.63775510204081
0010 70.71428571428572
0001 70.79081632653062
0100 70.86734693877551
0010 70.9438775510204
1000 71.0204081632653
0001 71.12244897959184
1000 71.22448979591836
0100 71.3265306122449
0010 71.42857142857143
0001 71.53061224489795
1000 71.63265306122449
0010 71.70918367346938
0100 71.78571428571428
0001 71.86224489795917
1000 71.93877551020408
0100 72.09183673469387
1000 72.24489795918367
0001 72.39795918367346
0100 72.47448979591837
0010 72.70408163265306
0100 72.85714285714286
0001 73.01020408163265
0010 73.16326530612245
0110 73.31632653061224
1100 73.62244897959184
1000 73.92857142857143
0001 74.00510204081634
0100 74.08163265306123
0010 74.23469387755102
1010 74.54081632653062
1010 74.6938775510204
1010 74.8469387755102
1000 75.0
0001 75.15306122448979
0010 75.2295918367347
0100 75.3061224489796
0010 75.45918367346938
0001 75.61224489795919
1000 75.76530612244898
0010 75.84183673469387
0100 76.07142857142857
0001 76.14795918367348
1000 76.22448979591837
0100 76.30102040816327
0010 76.53061224489797
0100 76.60714285714286
1000 76.68367346938776
0001 76.76020408163265
1000 76.98979591836735
0001 77.06632653061224
0100 77.14285714285714
0010 77.3061224489796
1000 77.38775510204081
0001 77.46938775510203
1001 77.63265306122449
1000 77.79591836734693
0100 77.95918367346938
0010 78.0408163265306
1000 78.20408163265306
0010 78.36734693877551
0110 78.53061224489797
0100 78.6938775510204
0001 78.85714285714286
1001 79.0204081632653
1000 79.18367346938776
0100 79.26530612244898
0001 79.34693877551021
0010 79.42857142857143
0001 79.51020408163265
1000 79.59183673469389
1010 79.74489795918367
0010 79.89795918367348
0100 80.05102040816327
0101 80.20408163265307
0001 80.35714285714286
1000 80.43367346938776
0100 80.51020408163266
0010 80.58673469387756
0100 80.66326530612245
0010 80.73979591836735
0001 80.81632653061224
1001 81.12244897959184
1000 81.27551020408163
0010 81.35204081632654
1000 81.42857142857143
0001 81.50510204081633
0010 81.58163265306122
0010 81.73469387755102
0001 82.04081632653062
1001 82.34693877551021
0001 82.5
1000 82.57653061224491
0010 82.6530612244898
1000 82.7295918367347
0001 82.8061224489796
0001 82.9591836734694
1001 83.26530612244898
1010 83.57142857142857
0010 83.72448979591836
0100 83.80102040816327
0001 83.87755102040816
1000 83.95408163265306
0100 84.03061224489795
0100 84.18367346938776
0010 84.33673469387755
0001 84.48979591836735
1001 84.79591836734694
1000 84.94897959183673
0001 85.02551020408164
0100 85.10204081632654
0010 85.17857142857143
1000 85.25510204081633
1000 85.40816326530613
0101 85.71428571428572
0110 86.02040816326532
0010 86.1734693877551
1000 86.25000000000001
0001 86.32653061224491
0010 86.4030612244898
0100 86.4795918367347
0100 86.6326530612245
1000 86.78571428571429
0001 86.93877551020408
0101 87.24489795918367
0100 87.39795918367346
0001 87.47448979591837
1000 87.55102040816327
0100 87.62755102040816
0010 87.70408163265306
0010 87.85714285714286
0011 88.16326530612245
1001 88.46938775510205
1000 88.62244897959184
0001 88.69897959183675
0100 88.77551020408164
0010 88.85204081632654
1000 88.92857142857143
1000 89.08163265306123
0001 89.23469387755102
0101 89.38775510204081
1001 89.6938775510204
1000 89.8469387755102
0001 89.9234693877551
0010 90.0
0100 90.15306122448979
0100 90.3061224489796
1000 90.45918367346938
0001 90.61224489795919
0001 90.76530612244898
0101 91.07142857142857
0110 91.37755102040816
0100 91.53061224489797
0001 91.68367346938776
1000 91.83673469387756
1000 91.98979591836735
0001 92.14285714285715
0001 92.29591836734694
0010 92.44897959183675
0100 92.52551020408164
1000 92.60204081632654
0001 92.67857142857143
1000 92.75510204081634
0010 92.85714285714286
1000 92.9591836734694
0001 93.06122448979592
1000 93.21428571428571
0001 93.36734693877551
0011 93.5204081632653
0011 93.8265306122449
1001 94.13265306122449
1000 94.28571428571429
0010 94.43877551020408
0100 94.59183673469389
0001 94.74489795918367
0101 95.05102040816327
1010 95.35714285714286
0100 95.51020408163265
0100 95.66326530612244
0110 95.96938775510203
1001 96.27551020408163
0001 96.42857142857143
1000 96.58163265306122
0100 96.73469387755102
0100 96.88775510204081
0010 97.04081632653062
0010 97.1938775510204
0001 97.34693877551021
1000 97.4234693877551
0010 97.5
0100 97.5765306122449
0001 97.6530612244898
1000 97.8061224489796
0010 97.9591836734694
0100 98.11224489795919
0010 98.26530612244899
1000 98.41836734693878
1100 98.72448979591837
0011 99.03061224489797
0001 99.18367346938776
1000 99.33673469387755
0010 99.48979591836735
0100 99.64285714285714
0110 99.94897959183673
1001 100.25510204081633
