TITLE Luminism
0010 59.32332558139535
0100 59.49774418604652
0010 59.67216279069768
1000 59.84658139534884
0001 60.021
0010 60.19541860465117
0100 60.369837209302325
1000 60.54425581395349
0100 60.71867441860465
0010 60.893093023255815
0001 61.06751162790698
1000 61.24193023255814
0010 61.416348837209306
1000 61.59076744186047
0001 61.76518604651163
1000 61.939604651162796
0010 62.114023255813954
0100 62.3756511627907
0001 62.637279069767445
1000 62.81169767441861
0100 62.986116279069776
0010 63.160534883720935
0100 63.3349534883721
1000 63.50937209302326
0001 63.77100000000001
0100 64.03262790697676
0001 64.20704651162791
0100 64.46867441860465
0010 64.73030232558139
1000 64.90472093023256
0100 65.07913953488372
0010 65.25355813953489
0001 65.42797674418605
1000 65.6023953488372
0010 65.77681395348837
1000 65.95123255813954
0001 66.12565116279069
0010 66.30006976744185
0100 66.47448837209302
1000 66.64890697674419
0001 66.82332558139535
1000 66.99774418604652
1100 67.34658139534885
0100 67.69541860465117
0110 68.0442558139535
0010 68.39309302325582
0011 68.74193023255815
0001 69.09076744186046
1001 69.4396046511628
1000 69.78844186046511
1010 70.13727906976744
0010 70.48611627906976
1010 70.8349534883721
1000 71.18379069767443
1001 71.53262790697676
0001 71.88146511627907
0101 72.2303023255814
1001 72.57913953488372
0100 72.92797674418605
0100 73.27681395348837
0100 73.6256511627907
1001 73.97448837209302
0010 74.32332558139535
0010 74.67216279069767
0010 75.021
2002 75.36983720930233
3003 76.76518604651163
0101 77.46286046511628
0001 78.16053488372093
1000 78.2477441860465
0001 78.42216279069767
0100 78.50937209302326
0010 78.68379069767441
1000 78.85820930232558
0001 79.11983720930232
0100 79.38146511627907
0001 79.64309302325582
1000 79.90472093023257
0001 80.25355813953489
0100 80.42797674418605
0010 80.77681395348839
1000 80.95123255813954
0001 81.03844186046511
1000 81.21286046511628
0100 81.30006976744187
0010 81.47448837209302
0001 81.64890697674419
1000 81.91053488372093
0100 82.17216279069768
1000 82.43379069767441
0001 82.69541860465117
1000 83.04425581395348
0001 83.21867441860465
0100 83.56751162790698
0010 83.74193023255815
1000 83.82913953488372
0001 84.00355813953489
1000 84.09076744186048
0100 84.26518604651163
0010 84.4396046511628
0100 84.70123255813954
1000 84.9628604651163
0001 85.22448837209302
0100 85.48611627906978
0010 85.8349534883721
1000 86.00937209302326
0100 86.35820930232559
0010 86.53262790697674
0001 86.61983720930232
1000 86.79425581395348
0001 86.88146511627907
0100 87.05588372093023
0010 87.23030232558139
1000 87.49193023255813
0100 87.75355813953489
0010 88.01518604651163
0001 88.27681395348839
1000 88.6256511627907
0010 88.80006976744187
0100 89.1489069767442
0010 89.32332558139535
1000 89.41053488372093
0001 89.5849534883721
1000 89.67216279069768
0010 89.84658139534884
1000 90.021
0100 90.19541860465117
0010 90.28262790697674
0100 90.45704651162791
1000 90.5442558139535
0001 90.71867441860465
0100 90.80588372093023
0010 90.98030232558139
1000 91.06751162790698
0001 91.24193023255813
0010 91.4163488372093
0100 91.59076744186046
1000 91.76518604651163
0001 91.9396046511628
0100 92.11402325581396
0010 92.20123255813954
0100 92.3756511627907
0001 92.4628604651163
1000 92.63727906976744
0010 92.81169767441861
0100 92.98611627906978
0001 93.07332558139535
1000 93.24774418604652
0100 93.33495348837211
0010 93.50937209302326
0001 93.59658139534884
0010 93.771
0100 93.85820930232559
0010 94.03262790697674
0001 94.20704651162791
1000 94.38146511627907
0010 94.55588372093024
1000 94.7303023255814
0001 94.90472093023256
0100 94.99193023255813
0010 95.1663488372093
1000 95.25355813953489
0001 95.42797674418604
0010 95.6023953488372
0100 95.77681395348837
1000 95.86402325581395
0100 96.03844186046511
0010 96.1256511627907
0100 96.30006976744187
1000 96.38727906976744
0001 96.56169767441861
0100 96.6489069767442
0010 96.82332558139535
1000 96.99774418604652
0001 97.17216279069768
0010 97.34658139534885
0001 97.52100000000002
1000 97.69541860465117
0010 97.78262790697674
0100 97.95704651162791
0010 98.0442558139535
1000 98.21867441860465
0100 98.39309302325582
1000 98.56751162790698
0001 98.65472093023256
1000 98.82913953488372
0100 98.91634883720931
1000 99.09076744186046
0001 99.17797674418604
1000 99.3523953488372
0010 99.4396046511628
0100 99.61402325581395
0001 99.78844186046511
0010 99.96286046511628
0100 100.13727906976744
0010 100.31169767441861
0001 100.48611627906978
1000 100.57332558139535
0001 100.74774418604652
1000 100.83495348837211
0010 101.00937209302326
0100 101.18379069767443
0010 101.35820930232559
1000 101.44541860465117
0001 101.61983720930233
1000 101.70704651162792
0200 101.88146511627907
1300 103.27681395348837
0010 103.45123255813954
1000 103.6256511627907
0001 103.80006976744185
0100 103.88727906976744
0010 104.06169767441861
1000 104.23611627906976
0001 104.32332558139535
0010 104.49774418604652
0100 104.67216279069768
1000 104.84658139534885
0001 105.02100000000002
0100 105.19541860465117
0010 105.28262790697676
0100 105.45704651162792
0001 105.63146511627907
1000 105.71867441860466
0100 105.89309302325583
0010 106.06751162790698
0100 106.24193023255815
1000 106.41634883720931
0001 106.59076744186046
1000 106.67797674418605
0100 106.85239534883722
1000 107.02681395348837
0001 107.11402325581396
0100 107.28844186046513
0010 107.46286046511628
1000 107.63727906976744
0001 107.81169767441861
1000 107.98611627906976
0010 108.07332558139535
0100 108.24774418604652
0010 108.42216279069767
0100 108.50937209302326
0001 108.68379069767443
1000 108.85820930232559
0100 109.03262790697676
1000 109.20704651162792
0001 109.38146511627907
0010 109.46867441860466
0001 109.64309302325583
1000 109.81751162790698
0010 109.90472093023257
0100 110.07913953488374
0010 110.25355813953489
1000 110.42797674418605
0100 110.60239534883722
0010 110.77681395348837
0001 110.86402325581396
0010 111.03844186046513
0100 111.21286046511628
1000 111.30006976744187
0001 111.47448837209303
0100 111.64890697674419
0010 111.82332558139535
0100 111.99774418604652
0001 112.17216279069767
1000 112.25937209302326
0001 112.43379069767443
0010 112.60820930232558
0100 112.69541860465117
0010 112.86983720930233
0001 113.0442558139535
1000 113.21867441860466
0010 113.39309302325583
0100 113.56751162790698
0010 113.65472093023257
1000 113.82913953488374
0001 114.00355813953489
0100 114.09076744186048
0010 114.26518604651164
1000 114.4396046511628
0100 114.78844186046513
0010 114.96286046511628
0001 115.05006976744187
1000 115.22448837209303
0010 115.39890697674419
0100 115.48611627906978
0001 115.8349534883721
1000 116.18379069767443
0001 116.35820930232558
0100 116.44541860465117
0010 116.61983720930233
0100 116.79425581395348
0001 116.88146511627907
1000 117.2303023255814
0100 117.57913953488374
1000 117.75355813953489
0010 117.84076744186048
1000 118.01518604651164
0001 118.1896046511628
0100 118.27681395348839
0001 118.6256511627907
0010 118.97448837209303
0100 119.14890697674419
1000 119.23611627906978
0001 119.41053488372094
0100 119.5849534883721
0001 119.67216279069768
1000 120.021
0100 120.36983720930233
0010 120.71867441860465
0001 121.06751162790698
1000 121.24193023255815
1000 121.41634883720931
0010 121.76518604651164
0100 122.11402325581396
0001 122.4628604651163
1000 122.63727906976746
1000 122.81169767441861
0100 122.98611627906978
0010 123.16053488372094
0100 123.3349534883721
1000 123.50937209302326
0001 123.68379069767443
0100 123.85820930232559
0010 124.03262790697676
2000 124.20704651162791
3000 125.60239534883722
