TITLE Re-BIRTH
0100 42.5067969924812
0001 42.61957894736842
1000 42.732360902255635
0100 42.845142857142854
0010 42.95792481203007
0001 43.07070676691729
1000 43.18348872180451
0010 43.29627067669173
0100 43.53687218045113
0100 43.65717293233082
1000 43.897774436090224
0001 44.01807518796992
1000 44.138375939849624
0100 44.25867669172932
0010 44.37897744360902
0100 44.61957894736842
1000 44.86018045112782
0001 45.10078195488722
0100 45.34138345864662
0100 45.461684210526315
1000 45.702285714285715
0001 45.82258646616541
0100 45.942887218045115
0010 46.06318796992481
1000 46.18348872180451
0001 46.42409022556391
0010 46.54439097744361
0100 46.66469172932331
1000 46.784992481203005
0010 46.9052932330827
0100 47.1458947368421
0100 47.2661954887218
1000 47.5067969924812
0010 47.627097744360896
1000 47.7473984962406
0001 47.867699248120296
0010 47.98799999999999
0100 48.22860150375939
1000 48.46920300751879
0010 48.70980451127819
1000 48.82258646616541
0001 48.93536842105263
0100 49.160932330827066
0010 49.273714285714284
0010 49.49927819548872
1000 49.61206015037594
0010 49.72484210526316
0100 49.837624060150375
0001 49.95040601503759
0010 50.06318796992481
0100 50.17596992481203
1000 50.28875187969925
0001 50.401533834586466
1000 50.514315789473685
0010 50.754917293233085
0010 50.87521804511278
0001 51.11581954887218
0010 51.23612030075188
0100 51.35642105263158
0010 51.47672180451128
0001 51.597022556390975
0100 51.837624060150375
0010 52.078225563909776
1000 52.31882706766917
0010 52.55942857142857
0010 52.679729323308266
0100 52.920330827067666
1000 53.04063157894736
0100 53.160932330827066
0010 53.28123308270676
0001 53.40153383458646
0100 53.64213533834586
0010 53.76243609022556
0100 53.88273684210526
0001 54.003037593984956
1000 54.12333834586466
0010 54.36393984962406
0010 54.48424060150376
0001 54.72484210526316
0010 54.845142857142854
0001 54.96544360902256
0100 55.085744360902254
0010 55.20604511278195
1000 55.44664661654135
0001 55.68724812030075
1000 55.927849624060144
0100 56.04063157894736
0010 56.15341353383458
0001 56.37897744360902
0100 56.491759398496235
0100 56.71732330827067
0010 56.83010526315789
1000 56.94288721804511
0010 57.055669172932326
0100 57.168451127819544
0001 57.28123308270676
0010 57.39401503759398
0100 57.5067969924812
1000 57.61957894736842
0001 57.732360902255635
0100 57.95792481203007
0010 58.18348872180451
1000 58.409052631578945
0001 58.63461654135338
0010 58.7473984962406
0002 58.972962406015036
1003 59.31130827067669
0010 59.53687218045113
0100 59.76243609022556
0001 59.988
0010 60.213563909774436
0100 60.43912781954887
1000 60.55190977443609
0200 60.77747368421053
0010 60.890255639097745
0010 61.11581954887218
1300 61.34138345864661
0001 61.56694736842105
0100 61.792511278195484
0010 62.01807518796992
1000 62.24363909774436
0001 62.356421052631575
2000 62.58198496240601
3010 62.920330827067666
0100 63.1458947368421
0001 63.37145864661654
0010 63.597022556390975
0100 63.82258646616541
0010 64.04815037593984
0001 64.16093233082707
1000 64.27371428571428
0002 64.3864962406015
0100 64.49927819548871
0100 64.72484210526315
0013 64.95040601503759
0001 65.17596992481202
1000 65.40153383458646
0010 65.6270977443609
0100 65.85266165413533
0001 65.96544360902254
0200 66.19100751879698
0310 66.52935338345864
1010 66.75491729323308
1000 66.98048120300751
0001 67.20604511278195
0010 67.43160902255639
0100 67.65717293233082
1000 67.76995488721803
0200 67.99551879699247
0010 68.1083007518797
0310 68.33386466165413
0011 68.55942857142857
0001 68.784992481203
1000 69.01055639097744
0010 69.23612030075188
0100 69.46168421052631
0001 69.57446616541353
0200 69.80003007518796
0310 70.13837593984962
1010 70.36393984962406
1000 70.5895037593985
0001 70.81506766917293
0001 71.04063157894737
1000 71.2661954887218
0001 71.37897744360902
2002 71.60454135338345
3003 71.94288721804512
1000 72.16845112781954
0100 72.28123308270675
0010 72.39401503759397
0001 72.50679699248118
0010 72.61957894736841
0100 72.73236090225562
1000 72.84514285714285
0001 72.95792481203006
1000 73.07070676691728
0010 73.1834887218045
0100 73.29627067669172
0001 73.40905263157893
0100 73.52183458646616
0010 73.63461654135337
1000 73.74739849624059
0001 73.8601804511278
1000 73.97296240601503
0100 74.23074973147153
0100 74.35964339419978
0001 74.61743071965627
0100 74.74632438238453
0010 74.87521804511277
1000 75.00411170784102
0001 75.13300537056926
0010 75.39079269602577
0010 75.51968635875402
1000 75.77747368421052
0100 76.01807518796991
0100 76.13837593984962
0010 76.37897744360902
1000 76.49927819548871
0001 76.61957894736841
0010 76.73987969924812
0001 76.86018045112782
0100 77.10078195488721
0010 77.22108270676691
1000 77.3413834586466
0100 77.46168421052631
0010 77.58198496240601
0100 77.8225864661654
0100 77.94288721804512
0010 78.18348872180451
1000 78.3037894736842
0010 78.4240902255639
0100 78.54439097744361
0001 78.66469172932331
0010 78.9052932330827
0010 79.1458947368421
0100 79.3864962406015
0010 79.49927819548871
0100 79.61206015037594
0001 79.72484210526315
1000 79.83762406015038
0100 79.95040601503759
0100 80.17596992481202
1000 80.28875187969925
0001 80.40153383458646
0100 80.51431578947368
0010 80.6270977443609
1000 80.73987969924812
0100 80.85266165413533
0010 80.96544360902256
0001 81.07822556390977
1000 81.191007518797
0010 81.4487948442535
0010 81.57768850698174
0100 81.83547583243823
1000 81.9643694951665
0010 82.09326315789474
0100 82.22215682062298
0001 82.35105048335123
0100 82.60883780880773
0100 82.73773147153598
1000 82.99551879699247
0010 83.23612030075186
0010 83.35642105263157
0001 83.59702255639097
0100 83.71732330827066
0001 83.83762406015036
1000 83.95792481203006
0100 84.07822556390977
0010 84.31882706766916
0100 84.43912781954886
1000 84.55942857142855
0010 84.67972932330827
0100 84.80003007518796
0010 85.0255939849624
0010 85.25115789473683
0001 85.47672180451127
1000 85.58950375939848
0100 85.70228571428571
1000 85.81506766917292
0001 85.92784962406014
0100 86.15341353383458
0100 86.37897744360902
0010 86.60454135338345
0001 86.71732330827066
0010 86.83010526315789
0100 86.9428872180451
1000 87.05566917293233
0001 87.16845112781954
1000 87.39401503759397
0010 87.5067969924812
0100 87.61957894736841
0001 87.73236090225564
0010 87.84514285714285
0100 87.95792481203007
1000 88.07070676691728
0100 88.18348872180451
0010 88.29627067669172
0100 88.40905263157894
0001 88.63461654135338
0001 88.86018045112782
1000 88.97296240601503
0010 89.08574436090225
0100 89.19852631578947
0001 89.31130827067669
1000 89.4240902255639
0100 89.53687218045113
1000 89.76243609022556
0001 89.988
0100 90.21356390977444
1000 90.43912781954887
1000 90.66469172932331
0010 90.89025563909775
0100 91.00303759398496
0010 91.11581954887218
1000 91.22860150375939
0001 91.34138345864662
0010 91.56694736842105
0100 91.67972932330827
0010 91.79251127819549
0001 91.9052932330827
0100 92.01807518796991
1000 92.24363909774435
1000 92.46920300751879
0010 92.69476691729322
1000 92.80754887218043
0100 92.92033082706766
0010 93.03311278195487
0001 93.1458947368421
0010 93.2586766917293
0100 93.37145864661653
1000 93.48424060150374
0001 93.59702255639097
0100 93.8225864661654
0010 93.93536842105262
1000 94.04815037593984
0100 94.16093233082705
0010 94.27371428571428
0001 94.38649624060149
1000 94.61206015037592
0010 94.72484210526315
1000 94.83762406015036
0001 94.95040601503759
0010 95.0631879699248
0100 95.17596992481202
1000 95.28875187969923
0010 95.40153383458646
1000 95.51431578947367
0100 95.6270977443609
0001 95.86769924812029
0001 95.988
1000 96.22860150375939
0010 96.34890225563909
1000 96.46920300751879
0001 96.5895037593985
0010 96.7098045112782
0100 96.83010526315789
0010 96.95040601503759
0001 97.07070676691728
1000 97.19100751879698
0010 97.43160902255639
0001 97.67221052631578
0001 97.79251127819549
1000 98.03311278195488
0100 98.15341353383458
1000 98.27371428571428
0001 98.39401503759399
0100 98.51431578947368
0010 98.63461654135338
0100 98.75491729323308
0001 98.87521804511277
1000 98.99551879699247
0100 99.11581954887218
0010 99.23612030075188
1000 99.46168421052631
1000 99.68724812030075
0100 99.91281203007519
0010 100.0255939849624
0001 100.13837593984962
1000 100.25115789473683
0010 100.36393984962406
0100 100.5895037593985
0001 100.81506766917293
0100 101.04063157894737
0010 101.15341353383458
1000 101.2661954887218
0100 101.37897744360902
0010 101.49175939849624
0001 101.60454135338345
1000 101.83010526315789
0001 101.94288721804512
0010 102.05566917293233
0100 102.16845112781955
0010 102.28123308270676
0001 102.39401503759399
0100 102.5067969924812
0010 102.61957894736842
1000 102.73236090225564
0001 102.84514285714285
0100 103.07070676691728
0010 103.29627067669172
1000 103.52183458646616
0010 103.63461654135337
1000 103.74739849624059
0100 103.8601804511278
0001 103.97296240601503
0100 104.19852631578947
0010 104.4240902255639
0001 104.64965413533834
1000 104.87521804511277
0010 105.10078195488721
0100 105.32634586466165
0001 105.43912781954886
0010 105.55190977443608
0100 105.6646917293233
0001 105.77747368421052
0100 106.00303759398496
0010 106.11581954887217
0001 106.22860150375939
0100 106.3413834586466
0010 106.45416541353383
1000 106.67972932330827
0010 106.9052932330827
0100 107.13085714285714
0001 107.24363909774435
0010 107.35642105263157
0100 107.46920300751879
0001 107.58198496240601
0100 107.80754887218045
0010 108.03311278195488
0001 108.25867669172932
0010 108.37145864661653
0001 108.48424060150376
0100 108.7098045112782
0010 108.8225864661654
1000 109.04815037593984
0010 109.16093233082707
0100 109.27371428571428
0001 109.3864962406015
0010 109.49927819548871
0100 109.61206015037594
0010 109.72484210526315
0001 109.83762406015038
0100 109.95040601503759
0010 110.06318796992481
1000 110.28875187969925
0001 110.51431578947368
0010 110.73987969924812
0100 110.85266165413533
1000 110.96544360902256
0010 111.07822556390977
0001 111.191007518797
0010 111.41657142857143
1000 111.64213533834587
0001 111.86769924812029
0010 112.09326315789473
0001 112.31882706766916
0100 112.5443909774436
0010 112.65717293233081
1000 112.76995488721803
0010 112.88273684210525
0001 112.99551879699247
0010 113.22108270676691
0100 113.33386466165412
0010 113.44664661654134
1000 113.55942857142855
0100 113.67221052631578
0010 113.89777443609022
0100 114.12333834586465
0010 114.34890225563909
0001 114.4616842105263
0100 114.57446616541353
0010 114.68724812030074
0001 114.80003007518796
0010 115.0255939849624
1000 115.25115789473683
0010 115.47672180451127
0100 115.58950375939848
0001 115.70228571428571
0010 115.92784962406014
0100 116.04063157894736
0010 116.26619548872179
0001 116.37897744360902
0100 116.49175939849623
0010 116.60454135338345
1000 116.71732330827066
0100 116.83010526315789
1000 116.9428872180451
0001 117.05566917293233
0100 117.16845112781954
0010 117.28123308270676
1000 117.5067969924812
0001 117.73236090225564
1000 117.95792481203007
0100 118.07070676691728
0010 118.18348872180451
0001 118.29627067669172
1000 118.40905263157894
0010 118.63461654135338
0100 118.86018045112782
0001 119.08574436090225
1000 119.31130827067669
0100 119.4240902255639
1000 119.64965413533834
0010 119.87521804511277
0100 119.988
0010 120.10078195488721
0100 120.21356390977444
0001 120.32634586466165
1000 120.43912781954887
0100 120.55190977443608
0020 120.66469172932331
0030 120.89025563909773
