TITLE hosi@w@
0001 26.200736842105265
0100 26.279684210526316
0010 26.35863157894737
1000 26.437578947368422
0001 26.516526315789474
0010 26.59547368421053
0100 26.67442105263158
1000 26.75336842105263
0100 26.832315789473682
0010 26.911263157894734
0001 26.99021052631579
1000 27.06915789473684
0001 27.14810526315789
0100 27.227052631578946
0010 27.305999999999997
1000 27.384947368421052
0001 27.463894736842104
1000 27.542842105263155
0100 27.62178947368421
0010 27.70073684210526
0001 27.779684210526312
0010 27.858631578947367
0001 27.93757894736842
1000 28.016526315789474
0010 28.095473684210525
0100 28.174421052631576
0001 28.25336842105263
1000 28.332315789473682
0100 28.411263157894734
1000 28.49021052631579
0001 28.56915789473684
0100 28.648105263157895
0001 28.727052631578946
1000 28.805999999999997
0100 28.884947368421052
0010 28.963894736842104
0001 29.042842105263155
0010 29.12178947368421
0001 29.20073684210526
1000 29.279684210526316
0010 29.358631578947367
0100 29.43757894736842
0010 29.516526315789474
1000 29.595473684210525
0010 29.674421052631576
0100 29.75336842105263
0010 29.832315789473682
1000 29.911263157894737
0001 29.99021052631579
0010 30.06915789473684
0100 30.148105263157895
0010 30.227052631578946
0001 30.305999999999997
0010 30.384947368421052
0100 30.463894736842104
0010 30.54284210526316
0001 30.62178947368421
1000 30.70073684210526
0010 30.779684210526316
0100 30.858631578947367
0001 30.93757894736842
1000 31.016526315789474
0100 31.095473684210525
0010 31.17442105263158
0001 31.25336842105263
1000 31.332315789473682
0010 31.411263157894737
0100 31.49021052631579
0001 31.56915789473684
1000 31.648105263157895
0001 31.727052631578946
0010 31.806
0100 31.884947368421052
1000 31.963894736842104
0100 32.042842105263155
1000 32.12178947368421
0001 32.20073684210526
0100 32.27968421052631
0010 32.35863157894737
1000 32.437578947368415
0001 32.51652631578947
1000 32.595473684210525
0100 32.67442105263157
0010 32.75336842105263
0001 32.83231578947368
0010 32.91126315789473
0001 32.990210526315785
1000 33.06915789473684
0010 33.14810526315789
1000 33.22705263157894
0010 33.30599999999999
0100 33.384947368421045
0001 33.4638947368421
0100 33.54284210526315
0001 33.6217894736842
1000 33.70073684210526
0100 33.779684210526305
1000 33.85863157894736
0001 33.937578947368415
0100 34.01652631578947
0010 34.09547368421052
1000 34.17442105263157
0001 34.25336842105263
1000 34.332315789473675
0100 34.41126315789473
0010 34.490210526315785
0100 34.56915789473683
1000 34.64810526315789
0100 34.72705263157894
0010 34.80599999999999
0100 34.884947368421045
1000 34.9638947368421
0001 35.04284210526315
0100 35.1217894736842
0010 35.20073684210526
0100 35.27968421052631
0001 35.35863157894736
0100 35.437578947368415
0010 35.51652631578947
0100 35.59547368421052
0001 35.67442105263157
1000 35.75336842105263
0001 35.832315789473675
0010 35.91126315789473
0100 35.990210526315785
1000 36.06915789473683
0100 36.14810526315789
1000 36.22705263157894
0001 36.30599999999999
0100 36.384947368421045
0010 36.4638947368421
1000 36.542842105263155
0001 36.6217894736842
1000 36.70073684210526
0001 36.77968421052631
0010 36.85863157894736
0100 36.937578947368415
1000 37.01652631578947
0100 37.09547368421052
1000 37.17442105263157
0001 37.25336842105263
0100 37.332315789473675
0010 37.41126315789473
0100 37.490210526315785
0001 37.56915789473683
1000 37.64810526315789
0100 37.72705263157894
0010 37.806
0001 37.884947368421045
0010 37.9638947368421
0100 38.042842105263155
1000 38.1217894736842
0100 38.20073684210526
0010 38.27968421052631
0001 38.35863157894736
1000 38.437578947368415
0001 38.51652631578947
0100 38.59547368421052
0010 38.67442105263157
1000 38.75336842105263
0001 38.832315789473675
0010 38.91126315789473
0100 38.990210526315785
1000 39.06915789473684
0001 39.14810526315789
1000 39.22705263157894
0001 39.306
0100 39.384947368421045
0010 39.4638947368421
1000 39.542842105263155
0010 39.6217894736842
0100 39.70073684210526
0010 39.77968421052631
1000 39.85863157894736
0010 39.937578947368415
0100 40.01652631578947
0001 40.09547368421052
1000 40.17442105263157
0100 40.25336842105263
1000 40.33231578947368
0001 40.41126315789473
1000 40.490210526315785
0100 40.56915789473684
1000 40.64810526315789
0001 40.72705263157894
0100 40.806
0010 40.884947368421045
0100 40.9638947368421
0001 41.042842105263155
1000 41.1217894736842
0100 41.20073684210526
1000 41.27968421052631
0001 41.35863157894736
1000 41.437578947368415
0100 41.51652631578947
0010 41.595473684210525
0100 41.67442105263157
1000 41.75336842105263
0001 41.83231578947368
0100 41.91126315789473
0010 41.990210526315785
0100 42.06915789473684
0001 42.14810526315789
1000 42.22705263157894
0100 42.306
1000 42.384947368421045
0001 42.4638947368421
0100 42.542842105263155
0010 42.6217894736842
1000 42.70073684210526
0001 42.77968421052631
0010 42.85863157894737
0100 42.937578947368415
0010 43.01652631578947
0001 43.095473684210525
1000 43.17442105263157
0010 43.25336842105263
0100 43.33231578947368
0001 43.41126315789473
0100 43.490210526315785
0001 43.56915789473684
1000 43.64810526315789
0100 43.72705263157894
0010 43.806
0100 43.884947368421045
1000 43.9638947368421
0001 44.042842105263155
0100 44.12178947368421
0010 44.20073684210526
1000 44.27968421052631
0001 44.35863157894737
0010 44.437578947368415
0100 44.51652631578947
1000 44.595473684210525
0100 44.67442105263157
0010 44.75336842105263
0100 44.83231578947368
1000 44.91126315789473
0100 44.990210526315785
0010 45.06915789473684
0001 45.14810526315789
1000 45.22705263157894
0001 45.306
1000 45.38494736842105
0002 45.4638947368421
0003 45.50336842105263
0020 45.542842105263155
0030 45.58231578947368
0002 45.62178947368421
0003 45.66126315789473
0020 45.70073684210526
0030 45.740210526315785
0100 45.77968421052631
1000 45.85863157894737
0001 45.937578947368415
0100 46.01652631578947
0010 46.095473684210525
0100 46.17442105263157
0001 46.25336842105263
1000 46.33231578947368
0001 46.41126315789473
0010 46.490210526315785
0001 46.56915789473684
0100 46.648105263157895
0010 46.72705263157894
1000 46.806
0100 46.88494736842105
1000 46.9638947368421
0001 47.042842105263155
0100 47.12178947368421
0010 47.20073684210526
1000 47.27968421052631
0001 47.35863157894737
1000 47.437578947368415
0100 47.51652631578947
1000 47.595473684210525
0001 47.67442105263157
0100 47.75336842105263
0001 47.83231578947368
0010 47.91126315789474
0100 47.990210526315785
1000 48.06915789473684
0010 48.148105263157895
1000 48.22705263157894
0001 48.306
1000 48.38494736842105
0100 48.4638947368421
0010 48.542842105263155
0001 48.62178947368421
1000 48.70073684210526
0010 48.77968421052631
1000 48.85863157894737
0001 48.937578947368415
0010 49.01652631578947
0001 49.095473684210525
0100 49.17442105263158
0010 49.25336842105263
1000 49.33231578947368
0100 49.41126315789474
1000 49.490210526315785
0001 49.56915789473684
0010 49.648105263157895
0100 49.72705263157894
1000 49.806
0100 49.88494736842105
0010 49.9638947368421
0001 50.042842105263155
1000 50.12178947368421
0001 50.20073684210526
0100 50.27968421052631
0001 50.35863157894737
0010 50.43757894736842
0100 50.51652631578947
1000 50.595473684210525
0010 50.67442105263158
1000 50.75336842105263
0001 50.83231578947368
1000 50.91126315789474
0001 50.990210526315785
0100 51.06915789473684
0010 51.148105263157895
0100 51.22705263157894
0001 51.306
1000 51.38494736842105
0001 51.4638947368421
0010 51.542842105263155
0001 51.62178947368421
0100 51.700736842105265
0010 51.77968421052631
1000 51.85863157894737
0100 51.93757894736842
1000 52.01652631578947
0001 52.09547368421052
0100 52.17442105263157
0010 52.25336842105262
1000 52.332315789473675
0001 52.41126315789473
1000 52.49021052631578
0100 52.56915789473683
1000 52.64810526315789
0001 52.727052631578935
0100 52.80599999999999
0001 52.884947368421045
0010 52.9638947368421
0100 53.04284210526315
1000 53.1217894736842
0010 53.20073684210526
1000 53.279684210526305
0001 53.35863157894736
1000 53.437578947368415
0100 53.51652631578946
0010 53.59547368421052
0001 53.67442105263157
1000 53.75336842105262
0010 53.832315789473675
1000 53.91126315789473
0001 53.99021052631578
0010 54.06915789473683
0001 54.14810526315789
0100 54.22705263157894
0010 54.30599999999999
1000 54.384947368421045
0100 54.4638947368421
1000 54.54284210526315
0001 54.6217894736842
0010 54.70073684210526
0100 54.779684210526305
1000 54.85863157894736
0100 54.937578947368415
0010 55.01652631578946
0001 55.09547368421052
1000 55.17442105263157
0001 55.25336842105262
0100 55.332315789473675
0001 55.41126315789473
0010 55.490210526315785
0100 55.56915789473683
1000 55.64810526315789
0010 55.72705263157894
1000 55.80599999999999
0001 55.884947368421045
1000 55.9638947368421
0001 56.04284210526315
0100 56.1217894736842
0010 56.20073684210526
0100 56.279684210526305
0001 56.35863157894736
1000 56.437578947368415
0001 56.51652631578946
0010 56.59547368421052
0001 56.67442105263157
0100 56.75336842105263
0010 56.832315789473675
1000 56.91126315789473
0100 56.990210526315785
1000 57.06915789473683
0001 57.14810526315789
0100 57.22705263157894
0010 57.30599999999999
1000 57.384947368421045
0001 57.4638947368421
1000 57.54284210526315
0100 57.6217894736842
1000 57.70073684210526
0001 57.779684210526305
0100 57.85863157894736
0001 57.937578947368415
0010 58.01652631578947
0100 58.09547368421052
1000 58.17442105263157
0010 58.25336842105263
1000 58.332315789473675
0001 58.41126315789473
1000 58.490210526315785
0100 58.56915789473683
0010 58.64810526315789
0001 58.72705263157894
1000 58.80599999999999
0010 58.884947368421045
1000 58.9638947368421
0001 59.04284210526315
0010 59.1217894736842
0001 59.20073684210526
0100 59.27968421052631
0010 59.35863157894736
1000 59.437578947368415
0100 59.51652631578947
1000 59.59547368421052
0001 59.67442105263157
0010 59.75336842105263
0100 59.832315789473675
1000 59.91126315789473
0100 59.990210526315785
0010 60.06915789473683
0001 60.14810526315789
1000 60.22705263157894
0001 60.30599999999999
0100 60.384947368421045
0001 60.4638947368421
0010 60.542842105263155
0100 60.6217894736842
1000 60.70073684210526
0010 60.77968421052631
1000 60.85863157894736
0001 60.937578947368415
1000 61.01652631578947
0001 61.09547368421052
0100 61.17442105263157
0010 61.25336842105263
0100 61.332315789473675
0001 61.41126315789473
1000 61.490210526315785
0001 61.56915789473683
0010 61.64810526315789
0001 61.72705263157894
0100 61.806
0010 61.884947368421045
1000 61.9638947368421
0100 62.042842105263155
1000 62.1217894736842
0001 62.20073684210526
0100 62.27968421052631
0010 62.35863157894736
1000 62.437578947368415
0001 62.51652631578947
1000 62.59547368421052
0100 62.67442105263157
1000 62.75336842105263
0001 62.832315789473675
0100 62.91126315789473
0001 62.990210526315785
0010 63.06915789473684
0100 63.14810526315789
1000 63.22705263157894
0010 63.306
1000 63.384947368421045
0001 63.4638947368421
1000 63.542842105263155
0100 63.6217894736842
0010 63.70073684210526
0001 63.77968421052631
1000 63.85863157894736
0010 63.937578947368415
1000 64.01652631578948
0001 64.09547368421052
0010 64.17442105263157
0001 64.25336842105263
0100 64.33231578947368
0010 64.41126315789474
1000 64.49021052631578
0100 64.56915789473683
1000 64.64810526315789
0001 64.72705263157894
0010 64.806
0100 64.88494736842105
1000 64.96389473684211
0100 65.04284210526315
0010 65.1217894736842
0001 65.20073684210526
1000 65.27968421052631
0001 65.35863157894737
0200 65.43757894736842
0301 65.56915789473683
2000 65.64810526315789
3001 65.77968421052631
0020 65.85863157894737
0031 65.99021052631578
1000 66.06915789473683
0001 66.14810526315789
0010 66.22705263157894
0100 66.30599999999998
0010 66.38494736842104
0001 66.4638947368421
1000 66.54284210526315
0001 66.6217894736842
0100 66.70073684210526
0001 66.7796842105263
0010 66.85863157894735
0100 66.93757894736841
1000 67.01652631578946
0010 67.09547368421052
1000 67.17442105263157
0001 67.25336842105263
0010 67.33231578947368
0100 67.41126315789474
1000 67.49021052631579
0001 67.56915789473683
1000 67.64810526315789
0010 67.72705263157894
1000 67.806
0001 67.88494736842105
0010 67.96389473684211
0001 68.04284210526315
0100 68.1217894736842
0010 68.20073684210526
1000 68.27968421052631
0100 68.35863157894737
1000 68.43757894736842
0001 68.51652631578946
1000 68.59547368421052
0010 68.67442105263157
0100 68.75336842105263
0001 68.83231578947367
1000 68.91126315789472
0100 68.99021052631578
1000 69.06915789473683
0001 69.14810526315789
0100 69.22705263157894
0001 69.30599999999998
0010 69.38494736842104
0100 69.4638947368421
1000 69.54284210526315
0010 69.6217894736842
1000 69.70073684210526
0001 69.77968421052631
0100 69.85863157894737
0010 69.93757894736842
1000 70.01652631578948
0010 70.09547368421052
0100 70.17442105263157
0001 70.25336842105263
1000 70.33231578947368
0001 70.41126315789474
0010 70.49021052631579
0001 70.56915789473683
0100 70.64810526315789
0010 70.72705263157894
1000 70.806
0100 70.88494736842105
1000 70.96389473684211
0001 71.04284210526315
1000 71.1217894736842
0001 71.20073684210526
0010 71.27968421052631
0100 71.35863157894735
0010 71.43757894736841
0001 71.51652631578946
1000 71.59547368421052
0001 71.67442105263157
0100 71.75336842105263
0001 71.83231578947367
0010 71.91126315789472
0100 71.99021052631578
1000 72.06915789473683
0010 72.14810526315789
1000 72.22705263157894
0001 72.306
0010 72.38494736842105
0100 72.46389473684211
1000 72.54284210526316
0001 72.6217894736842
1000 72.70073684210526
0010 72.77968421052631
1000 72.85863157894737
0001 72.93757894736842
0010 73.01652631578948
0001 73.09547368421052
0100 73.17442105263157
0010 73.25336842105263
1000 73.33231578947368
0100 73.41126315789474
1000 73.49021052631579
0001 73.56915789473683
1000 73.64810526315789
0010 73.72705263157894
0100 73.806
0001 73.88494736842104
1000 73.9638947368421
0100 74.04284210526315
1000 74.1217894736842
0001 74.20073684210526
0100 74.27968421052631
0001 74.35863157894735
0010 74.43757894736841
0100 74.51652631578946
1000 74.59547368421052
0010 74.67442105263157
1000 74.75336842105263
0001 74.83231578947368
0100 74.91126315789474
0010 74.99021052631579
1000 75.06915789473685
0010 75.14810526315789
0100 75.22705263157894
0001 75.306
1000 75.38494736842105
0001 75.46389473684211
0010 75.54284210526316
0001 75.6217894736842
0100 75.70073684210526
0010 75.77968421052631
1000 75.85863157894737
0100 75.93757894736842
1000 76.01652631578948
0001 76.09547368421052
1000 76.17442105263157
0001 76.25336842105263
0010 76.33231578947368
0100 76.41126315789472
0010 76.49021052631578
0001 76.56915789473683
1000 76.64810526315789
0001 76.72705263157894
0100 76.806
0001 76.88494736842104
0010 76.9638947368421
0100 77.04284210526315
1000 77.1217894736842
0010 77.20073684210526
1000 77.27968421052631
0001 77.35863157894737
0010 77.43757894736842
0100 77.51652631578948
1000 77.59547368421053
0001 77.67442105263157
1000 77.75336842105263
0010 77.83231578947368
1000 77.91126315789474
0001 77.99021052631579
0010 78.06915789473685
0001 78.14810526315789
0100 78.22705263157894
0010 78.306
1000 78.38494736842105
0100 78.46389473684211
1000 78.54284210526316
0001 78.6217894736842
1000 78.70073684210526
0010 78.77968421052631
0100 78.85863157894737
0001 78.93757894736841
1000 79.01652631578946
0100 79.09547368421052
1000 79.17442105263157
0001 79.25336842105263
0100 79.33231578947368
0001 79.41126315789472
0010 79.49021052631578
0100 79.56915789473683
1000 79.64810526315789
0010 79.72705263157894
1000 79.806
0001 79.88494736842105
0100 79.96389473684211
0010 80.04284210526316
1000 80.12178947368422
0010 80.20073684210526
0100 80.27968421052631
0001 80.35863157894737
1000 80.43757894736842
0001 80.51652631578948
0010 80.59547368421053
0001 80.67442105263157
0100 80.75336842105263
0010 80.83231578947368
1000 80.91126315789474
0100 80.99021052631579
1000 81.06915789473685
0001 81.14810526315789
1000 81.22705263157894
0001 81.306
0010 81.38494736842105
0100 81.4638947368421
0010 81.54284210526315
0001 81.6217894736842
1000 81.70073684210526
0001 81.77968421052631
0100 81.85863157894737
0001 81.93757894736841
0010 82.01652631578946
0100 82.09547368421052
1000 82.17442105263157
0010 82.25336842105263
1000 82.33231578947368
0001 82.41126315789472
0010 82.49021052631578
0100 82.56915789473683
1000 82.64810526315789
0001 82.72705263157893
1000 82.80599999999998
0010 82.88494736842104
1000 82.9638947368421
0001 83.04284210526315
0010 83.1217894736842
0001 83.20073684210524
0100 83.2796842105263
0010 83.35863157894735
1000 83.43757894736841
0100 83.51652631578946
1000 83.59547368421052
0001 83.67442105263157
1000 83.75336842105263
0010 83.83231578947368
0100 83.91126315789474
0001 83.99021052631578
1000 84.06915789473683
0100 84.14810526315789
1000 84.22705263157894
0001 84.306
0100 84.38494736842105
0001 84.4638947368421
0010 84.54284210526315
0100 84.6217894736842
1000 84.70073684210526
0010 84.77968421052631
1000 84.85863157894737
0001 84.93757894736841
0010 85.01652631578946
0100 85.09547368421052
1000 85.17442105263157
0100 85.25336842105261
0010 85.33231578947367
0001 85.41126315789472
1000 85.49021052631578
0001 85.56915789473683
1003 86.20073684210526
0010 86.43757894736842
0100 86.51652631578946
0001 86.67442105263157
0010 86.83231578947368
0100 86.99021052631578
1000 87.14810526315789
0001 87.22705263157894
1000 87.4638947368421
0010 87.70073684210526
0100 87.7796842105263
0001 87.93757894736841
1000 88.09547368421052
0100 88.25336842105261
0010 88.41126315789472
0100 88.49021052631578
1000 88.72705263157894
0001 88.96389473684211
1000 89.04284210526315
0010 89.20073684210526
0100 89.35863157894737
0001 89.51652631578946
1000 89.67442105263157
0100 89.75336842105263
0010 89.99021052631578
0001 90.22705263157894
1000 90.30599999999998
0010 90.4638947368421
0100 90.6217894736842
0001 90.7796842105263
1000 90.93757894736841
0100 91.01652631578946
0010 91.25336842105263
0100 91.49021052631579
1000 91.56915789473683
0001 91.72705263157894
1000 91.88494736842105
0010 92.04284210526315
0100 92.20073684210526
0001 92.27968421052631
1000 92.51652631578946
0100 92.75336842105263
0010 92.83231578947367
0100 92.99021052631578
1000 93.14810526315789
0001 93.30599999999998
0100 93.4638947368421
0010 93.54284210526315
1000 93.77968421052631
0001 94.01652631578948
0010 94.09547368421052
0100 94.25336842105263
1000 94.41126315789474
0001 94.56915789473683
0100 94.72705263157894
0010 94.806
1000 95.04284210526315
0100 95.27968421052631
0010 95.35863157894735
0100 95.51652631578946
1000 95.67442105263157
0001 95.83231578947367
0100 95.99021052631578
0010 96.06915789473683
0100 96.306
0001 96.54284210526316
0010 96.6217894736842
0100 96.77968421052631
0010 96.93757894736842
0001 97.09547368421052
1000 97.25336842105263
0010 97.33231578947368
0100 97.56915789473683
0001 97.806
1000 97.88494736842104
0100 98.04284210526315
0010 98.20073684210526
0100 98.35863157894735
1000 98.51652631578946
0001 98.59547368421052
1000 98.83231578947368
0010 99.06915789473685
0100 99.14810526315789
0001 99.306
1000 99.46389473684211
0100 99.6217894736842
0010 99.77968421052631
0100 99.85863157894737
1000 100.09547368421052
0001 100.33231578947368
0100 100.41126315789472
0010 100.56915789473683
0100 100.72705263157894
0001 100.88494736842104
0010 101.04284210526315
0100 101.1217894736842
1000 101.35863157894737
0001 101.51652631578948
1000 101.67442105263157
0010 101.83231578947368
0100 101.99021052631579
0001 102.14810526315789
1000 102.306
0100 102.46389473684211
0010 102.6217894736842
0001 102.77968421052631
0010 102.93757894736841
0100 103.09547368421052
1000 103.25336842105263
0010 103.41126315789472
0100 103.56915789473683
0001 103.72705263157894
1000 103.88494736842104
0100 103.9638947368421
0010 104.04284210526315
0100 104.1217894736842
1000 104.20073684210524
0001 104.2796842105263
1000 104.35863157894735
0010 104.43757894736841
0100 104.51652631578946
0001 104.59547368421052
1000 104.67442105263156
0100 104.75336842105261
0010 104.83231578947367
0001 104.91126315789472
1000 104.99021052631578
0010 105.06915789473683
0100 105.14810526315789
0001 105.22705263157894
1000 105.306
0001 105.38494736842105
0010 105.4638947368421
0100 105.54284210526315
1000 105.6217894736842
0001 105.70073684210526
1000 105.77968421052631
0100 105.85863157894737
0010 105.93757894736841
0001 106.01652631578946
2000 106.09547368421052
3000 106.13494736842105
0020 106.17442105263157
0030 106.2138947368421
2000 106.25336842105263
3000 106.29284210526315
0020 106.33231578947368
0030 106.3717894736842
0100 106.41126315789472
0001 106.49021052631578
1000 106.56915789473683
0010 106.64810526315789
0100 106.72705263157893
0001 106.80599999999998
1000 106.88494736842104
0001 106.9638947368421
0010 107.04284210526315
0100 107.1217894736842
1000 107.20073684210524
0001 107.2796842105263
0100 107.35863157894735
0010 107.43757894736841
1000 107.51652631578946
0001 107.59547368421052
0100 107.67442105263157
0001 107.75336842105263
1000 107.83231578947368
0001 107.91126315789474
0010 107.99021052631578
0100 108.06915789473683
1000 108.14810526315789
0001 108.22705263157894
0100 108.306
0010 108.38494736842105
1000 108.4638947368421
0001 108.54284210526315
1000 108.6217894736842
0100 108.70073684210526
0010 108.77968421052631
0001 108.85863157894737
1000 108.93757894736841
0001 109.01652631578946
0100 109.09547368421052
0010 109.17442105263157
1000 109.25336842105261
0001 109.33231578947367
1000 109.41126315789472
0100 109.49021052631578
0010 109.56915789473683
0001 109.64810526315789
0010 109.72705263157893
0100 109.80599999999998
1000 109.88494736842104
0100 109.9638947368421
0010 110.04284210526315
0001 110.1217894736842
1000 110.20073684210526
0010 110.27968421052631
1000 110.35863157894737
0001 110.43757894736842
1000 110.51652631578946
0010 110.59547368421052
1000 110.67442105263157
0001 110.75336842105263
1000 110.83231578947368
0100 110.91126315789474
0010 110.99021052631578
0100 111.06915789473683
1000 111.14810526315789
0100 111.22705263157894
0010 111.306
0100 111.38494736842105
1000 111.4638947368421
0001 111.54284210526315
0100 111.6217894736842
0001 111.70073684210526
1000 111.7796842105263
0010 111.85863157894735
0100 111.93757894736841
0001 112.01652631578946
1000 112.09547368421052
0100 112.17442105263157
0010 112.25336842105261
0100 112.33231578947367
1000 112.41126315789472
0001 112.49021052631578
0100 112.56915789473683
0010 112.64810526315789
1000 112.72705263157894
0001 112.806
1000 112.88494736842105
0100 112.96389473684211
0010 113.04284210526315
0100 113.1217894736842
1000 113.20073684210526
0001 113.27968421052631
0100 113.35863157894737
0010 113.43757894736842
1000 113.51652631578946
0001 113.59547368421052
1000 113.67442105263157
0100 113.75336842105263
0010 113.83231578947368
0001 113.91126315789474
0010 113.99021052631578
0001 114.06915789473683
1000 114.14810526315789
0010 114.22705263157894
0100 114.30599999999998
0001 114.38494736842104
1000 114.4638947368421
0001 114.54284210526315
0010 114.6217894736842
0100 114.70073684210526
1000 114.7796842105263
0001 114.85863157894735
1000 114.93757894736841
0010 115.01652631578946
0100 115.09547368421052
0001 115.17442105263157
1000 115.25336842105263
0100 115.33231578947368
1000 115.41126315789474
0001 115.49021052631579
1000 115.56915789473683
