TITLE Xepher
0010 39.57399999999999
0100 39.65733333333333
1000 39.74066666666666
0001 39.82399999999999
1000 39.99066666666666
0010 40.074
0100 40.15733333333333
0001 40.24066666666666
0100 40.324
0010 40.40733333333333
1000 40.49066666666666
0010 40.574
0100 40.65733333333333
0001 40.74066666666666
0100 40.824
0010 40.90733333333333
1000 40.99066666666666
1000 41.15733333333333
0001 41.49066666666666
0010 41.657333333333334
0100 41.824
0010 41.907333333333334
0001 41.99066666666666
1000 42.074
0001 42.24066666666666
1000 42.324
3001 42.65733333333333
0010 42.74066666666666
0100 42.82399999999999
1000 42.90733333333333
0010 42.99066666666666
0100 43.07399999999999
0001 43.15733333333333
0010 43.24066666666666
0100 43.32399999999999
1000 43.40733333333333
0010 43.49066666666666
0100 43.57399999999999
0001 43.65733333333333
0001 43.82399999999999
1000 44.15733333333333
0010 44.324
0100 44.49066666666666
0001 44.574
0010 44.65733333333333
0100 44.74066666666666
1000 44.90733333333333
0100 44.99066666666666
0010 45.074
0001 45.15733333333333
1000 45.324
0010 45.407333333333334
0100 45.49066666666666
0001 45.574
0010 45.657333333333334
0100 45.74066666666666
1000 45.824
0010 45.907333333333334
0100 45.99066666666666
0001 46.074
0010 46.157333333333334
0100 46.24066666666666
1000 46.324
0010 46.407333333333334
0100 46.49066666666666
0001 46.82399999999999
0001 46.99066666666666
0001 47.15733333333333
0001 47.32399999999999
1000 47.40733333333333
0001 47.49066666666666
1000 47.57399999999999
0001 47.65733333333333
1000 47.74066666666666
0001 47.82399999999999
1000 47.90733333333333
0001 49.324
1000 49.407333333333334
0010 49.49066666666666
0100 49.574
0001 49.657333333333334
1000 49.74066666666666
0100 49.824
0010 49.907333333333334
0001 49.99066666666666
0010 50.074
0100 50.157333333333334
1000 50.24066666666666
0001 50.324
0100 50.407333333333334
0001 50.49066666666666
0100 50.574
0010 50.65733333333333
1000 50.74066666666666
0001 50.82399999999999
0010 50.90733333333333
0001 50.99066666666666
1000 51.07399999999999
0010 51.15733333333333
0100 51.24066666666666
0010 51.32399999999999
1000 51.40733333333333
0001 51.49066666666666
0010 51.57399999999999
0100 51.65733333333333
1000 51.74066666666666
0100 51.82399999999999
1000 51.90733333333333
0001 51.99066666666666
0100 52.074
0010 52.15733333333333
1000 52.24066666666666
0001 52.324
1000 52.40733333333333
0100 52.49066666666666
0010 52.574
0001 52.65733333333333
1000 52.74066666666666
0001 52.824
0100 52.90733333333333
0010 52.99066666666666
0100 53.074
0001 53.15733333333333
0100 53.24066666666666
0010 53.324
1000 53.407333333333334
0001 53.49066666666666
0010 53.574
0100 53.657333333333334
1000 53.74066666666666
0100 53.824
1000 53.907333333333334
0001 53.99066666666666
0100 54.074
0010 54.157333333333334
1000 54.24066666666666
0001 54.324
1000 54.407333333333334
0100 54.49066666666666
1000 54.574
0010 54.65733333333333
0100 54.74066666666666
0001 54.82399999999999
1000 54.90733333333333
0100 54.99066666666666
0010 55.07399999999999
0001 55.15733333333333
0010 55.24066666666666
0001 55.32399999999999
1000 55.40733333333333
0010 55.49066666666666
0100 55.57399999999999
0001 55.65733333333333
1000 55.74066666666666
0001 55.82399999999999
0010 55.90733333333333
0100 55.99066666666666
1000 56.074
0100 56.15733333333333
0010 56.24066666666666
0001 56.324
1000 56.40733333333333
0010 56.49066666666666
0100 56.574
0001 56.65733333333333
1000 56.74066666666666
0100 56.824
0010 56.90733333333333
0100 56.99066666666666
1000 57.074
0001 57.15733333333333
1000 57.24066666666666
0010 57.324
0100 57.407333333333334
0001 57.49066666666666
1000 57.574
0001 57.657333333333334
0010 57.74066666666666
0100 57.824
1000 57.907333333333334
0010 57.99066666666666
0100 58.074
0001 58.157333333333334
1000 58.24066666666666
0001 58.324
0010 58.407333333333334
0100 58.49066666666666
1000 58.574
0001 58.65733333333333
0010 58.74066666666666
0001 58.82399999999999
0100 58.90733333333333
0010 58.99066666666666
1000 59.07399999999999
0100 59.15733333333333
1000 59.24066666666666
0001 59.32399999999999
0010 59.40733333333333
0001 59.49066666666666
0100 59.57399999999999
0010 59.65733333333333
1000 59.74066666666666
0100 59.82399999999999
1000 59.90733333333333
0001 59.99066666666666
0100 60.074
0010 60.15733333333333
1000 60.24066666666666
0001 60.324
1000 60.40733333333333
0100 60.49066666666666
0010 60.574
0100 60.65733333333333
1000 60.74066666666666
0001 60.824
0100 60.90733333333333
0010 60.99066666666666
1000 61.074
0001 61.15733333333333
1000 61.24066666666666
0100 61.324
0010 61.407333333333334
0001 61.49066666666666
0010 61.574
0001 61.657333333333334
1000 61.74066666666666
0010 61.824
0100 61.907333333333334
0001 61.99066666666666
1000 62.074
0001 62.157333333333334
0010 62.24066666666666
0100 62.324
1000 62.407333333333334
0100 62.49066666666666
1000 62.574
0001 62.65733333333333
0100 62.74066666666666
0010 62.82399999999999
1000 62.90733333333333
0001 62.99066666666666
0010 63.07399999999999
0100 63.15733333333333
1000 63.24066666666666
0100 63.32399999999999
0010 63.40733333333333
0001 63.49066666666666
1000 63.57399999999999
0010 63.65733333333333
0100 63.74066666666666
0010 63.82399999999999
1000 63.90733333333333
0001 63.99066666666666
0010 64.074
0100 64.15733333333333
1000 64.24066666666667
0100 64.324
1000 64.40733333333333
0001 64.49066666666667
0100 64.574
0010 64.65733333333333
1000 64.74066666666667
0001 64.824
1000 64.90733333333333
0100 64.99066666666667
0010 65.074
0100 65.15733333333333
1000 65.24066666666667
0100 65.324
0010 65.40733333333333
0001 65.49066666666667
1000 65.574
0010 65.65733333333333
0100 65.74066666666667
0001 65.824
0100 65.90733333333333
0010 65.99066666666667
0100 66.074
0001 66.15733333333333
1000 66.24066666666667
0100 66.324
0010 66.40733333333333
0100 66.49066666666667
1000 66.574
0001 66.65733333333333
0100 66.74066666666666
0001 66.824
0100 66.90733333333333
0010 66.99066666666666
1000 67.074
0001 67.15733333333333
0010 67.24066666666666
0100 67.324
1000 67.40733333333333
0100 67.49066666666666
0010 67.574
0001 67.65733333333333
1000 67.74066666666666
0010 67.824
0100 67.90733333333333
0001 67.99066666666666
1000 68.07399999999998
0001 68.15733333333333
0010 68.24066666666666
0100 68.32399999999998
1000 68.40733333333333
0100 68.49066666666666
1000 68.57399999999998
0001 68.65733333333333
0100 68.74066666666666
0010 68.82399999999998
1000 68.90733333333333
0001 68.99066666666666
1000 69.07399999999998
0100 69.15733333333333
0010 69.24066666666666
0001 69.324
0010 69.40733333333333
0001 69.49066666666667
1000 69.574
0010 69.65733333333333
0100 69.74066666666667
0001 69.824
1000 69.90733333333333
0100 69.99066666666667
0010 70.074
0001 70.15733333333333
0010 70.24066666666667
0001 70.324
1000 70.40733333333333
0001 70.49066666666667
0100 70.574
0010 70.65733333333333
1000 70.74066666666666
0001 70.824
0010 70.90733333333333
0100 70.99066666666666
1000 71.074
0100 71.15733333333333
0010 71.24066666666666
0100 71.324
1000 71.40733333333333
0001 71.49066666666666
1000 71.574
0010 71.65733333333333
1000 71.74066666666666
0001 71.824
1000 71.90733333333333
0100 71.99066666666666
0010 72.07399999999998
0001 72.15733333333333
0010 72.24066666666666
0001 72.32399999999998
1000 72.40733333333333
0010 72.49066666666666
0100 72.57399999999998
0001 72.65733333333333
1000 72.74066666666666
0001 72.82399999999998
0010 72.90733333333333
0100 72.99066666666666
1000 73.07399999999998
0001 73.15733333333333
1000 73.24066666666666
0001 73.324
0200 73.65733333333333
0320 73.99066666666667
2030 74.324
3002 74.65733333333333
0023 74.99066666666666
0230 75.324
0320 75.65733333333333
0031 75.99066666666666
1000 76.07399999999998
0100 76.15733333333333
0010 76.24066666666666
0001 76.32399999999998
1000 76.40733333333333
0010 76.49066666666666
0100 76.57399999999998
0001 76.65733333333333
0100 76.74066666666666
0010 76.82399999999998
1000 76.90733333333333
0001 76.99066666666666
0010 77.07399999999998
0001 77.15733333333333
0010 77.24066666666666
0100 77.324
1000 77.40733333333333
0001 77.49066666666667
0100 77.574
0001 77.65733333333333
1000 77.74066666666667
0100 77.824
0010 77.90733333333333
0100 77.99066666666667
1000 78.074
0001 78.15733333333333
0100 78.24066666666667
0010 78.324
1000 78.40733333333333
0010 78.49066666666667
1000 78.574
0001 78.65733333333333
0010 78.74066666666666
0100 78.824
1000 78.90733333333333
0001 78.99066666666666
1000 79.074
0010 79.15733333333333
0100 79.24066666666666
0001 79.324
1000 79.40733333333333
0001 79.49066666666666
0010 79.574
0100 79.65733333333333
0010 79.74066666666666
0001 79.824
0010 79.90733333333333
0100 79.99066666666666
1000 80.07399999999998
0001 80.15733333333333
0100 80.24066666666666
0010 80.32399999999998
1000 80.40733333333333
0010 80.49066666666666
1000 80.57399999999998
0001 80.65733333333333
0010 80.74066666666666
0100 80.82399999999998
1000 80.90733333333333
0001 80.99066666666666
1000 81.07399999999998
0010 81.15733333333333
1000 81.24066666666666
0100 81.324
0010 81.40733333333333
0001 81.49066666666667
1000 81.574
0010 81.65733333333333
0100 81.74066666666667
0001 81.824
0100 81.90733333333333
0001 81.99066666666667
1000 82.074
0100 82.15733333333333
0010 82.24066666666667
0001 82.324
1000 82.40733333333333
0001 82.49066666666667
0100 82.574
0010 82.65733333333333
1000 82.74066666666666
0010 82.824
0100 82.90733333333333
0001 82.99066666666666
1000 83.074
0100 83.15733333333333
0010 83.24066666666666
0001 83.324
1000 83.40733333333333
0010 83.49066666666666
0100 83.574
0010 83.65733333333333
1000 83.74066666666666
0001 83.824
1000 83.90733333333333
0100 83.99066666666666
0010 84.07399999999998
0001 84.15733333333333
1000 84.24066666666666
0001 84.32399999999998
0100 84.40733333333333
0010 84.49066666666666
1000 84.57399999999998
0100 84.65733333333333
0010 84.74066666666666
0001 84.82399999999998
1000 84.90733333333333
0001 84.99066666666666
0100 85.07399999999998
0010 85.15733333333333
1000 85.24066666666666
0001 85.324
0100 85.40733333333333
0001 85.49066666666667
0010 85.574
0100 85.65733333333333
1000 85.74066666666667
0010 85.824
1000 85.90733333333333
0001 85.99066666666667
0100 86.074
0001 86.15733333333333
0010 86.24066666666667
0100 86.324
1000 86.40733333333333
0010 86.49066666666667
1000 86.574
0001 86.65733333333333
0010 86.74066666666666
0100 86.824
1000 86.90733333333333
0001 86.99066666666666
1000 87.074
0010 87.15733333333333
0100 87.24066666666666
0010 87.324
1000 87.40733333333333
0001 87.49066666666666
0010 87.574
0100 87.65733333333333
1000 87.74066666666666
0001 87.824
1000 87.90733333333333
0010 87.99066666666666
0100 88.07399999999998
0001 88.15733333333333
0100 88.24066666666666
0001 88.32399999999998
1000 88.40733333333333
0100 88.49066666666666
0010 88.57399999999998
0001 88.65733333333333
1000 88.74066666666666
0001 88.82399999999998
0100 88.90733333333333
0010 88.99066666666666
1000 89.07399999999998
0010 89.15733333333333
1000 89.24066666666666
0001 89.324
0010 89.40733333333333
0100 89.49066666666667
1000 89.574
0001 89.65733333333333
0100 89.74066666666667
0010 89.824
1000 89.90733333333333
0010 89.99066666666667
0100 90.074
0001 90.15733333333333
1000 90.24066666666667
0100 90.324
0010 90.40733333333333
0100 90.49066666666667
1000 90.574
0001 90.65733333333333
0100 90.74066666666666
0010 90.824
1000 90.90733333333333
0010 90.99066666666666
1000 91.074
0001 91.15733333333333
0010 91.24066666666666
0100 91.324
1000 91.40733333333333
0001 91.49066666666666
1000 91.574
0010 91.65733333333333
0100 91.74066666666666
0010 91.824
1000 91.90733333333333
0010 91.99066666666666
0100 92.07399999999998
0001 92.15733333333333
1000 92.24066666666666
0100 92.32399999999998
0010 92.40733333333333
0001 92.49066666666666
0010 92.57399999999998
0100 92.65733333333333
0010 92.74066666666666
0001 92.82399999999998
1000 92.90733333333333
0010 92.99066666666666
0100 93.07399999999998
0010 93.15733333333333
1000 93.24066666666666
0001 93.324
0010 93.40733333333333
0001 93.49066666666667
0010 93.574
0100 93.65733333333333
1000 93.74066666666667
0001 93.824
0100 93.90733333333333
0010 93.99066666666667
1000 94.074
0010 94.15733333333333
0100 94.24066666666667
0001 94.324
1000 94.40733333333333
0100 94.49066666666667
0010 94.574
0001 94.65733333333333
1000 94.74066666666666
0001 94.824
0100 94.90733333333333
0010 94.99066666666666
1000 95.074
0010 95.15733333333333
1000 95.24066666666666
0001 95.324
0010 95.40733333333333
0100 95.49066666666666
1000 95.574
0001 95.65733333333333
1000 95.74066666666666
0010 95.824
0100 95.90733333333333
0001 95.99066666666666
0100 96.07399999999998
0001 96.15733333333333
1000 96.24066666666666
0100 96.32399999999998
0010 96.40733333333333
0001 96.49066666666666
1000 96.57399999999998
0010 96.65733333333333
0100 96.74066666666666
0001 96.82399999999998
0100 96.90733333333333
0001 96.99066666666666
1000 97.07399999999998
0001 97.15733333333333
0010 97.24066666666666
0100 97.324
1000 97.40733333333333
0001 97.49066666666667
0100 97.574
0010 97.65733333333333
1000 97.74066666666667
0010 97.824
0100 97.90733333333333
0010 97.99066666666667
1000 98.074
0001 98.15733333333333
1000 98.24066666666667
0100 98.324
1000 98.40733333333333
0001 98.49066666666667
1000 98.574
0010 98.65733333333333
0100 98.74066666666666
0001 98.824
0100 98.90733333333333
0001 98.99066666666666
1000 99.074
0100 99.15733333333333
0010 99.24066666666666
0001 99.324
1000 99.40733333333333
0001 99.49066666666666
0100 99.574
0010 99.65733333333333
1000 99.74066666666666
0001 99.824
1000 99.90733333333333
0001 99.99066666666666
2000 101.324
3000 101.65733333333333
0002 101.99066666666667
0003 102.324
1100 102.65733333333333
0011 102.74066666666666
1100 102.824
0011 102.90733333333333
1100 102.99066666666666
0011 103.15733333333333
1100 103.24066666666666
0011 103.40733333333333
1100 103.49066666666666
1001 103.65733333333333
1001 103.824
0101 103.99066666666666
1010 104.07399999999998
0101 104.15733333333333
1010 104.24066666666666
0101 104.32399999999998
1010 104.49066666666666
0101 104.57399999999998
1010 104.74066666666666
0101 104.82399999999998
1001 104.99066666666666
1001 105.15733333333333
1100 105.324
0011 105.40733333333333
1100 105.49066666666667
0011 105.574
1100 105.65733333333333
0011 105.824
1100 105.90733333333333
0011 106.074
1100 106.15733333333333
1001 106.324
0220 106.49066666666667
0330 107.324
0001 107.99066666666666
0010 108.07399999999998
0100 108.15733333333333
0010 108.24066666666666
0001 108.32399999999998
0010 108.40733333333333
0100 108.49066666666666
1000 108.57399999999998
0001 108.65733333333333
0100 108.74066666666666
0001 108.82399999999998
1000 108.90733333333333
0100 108.99066666666666
1000 109.07399999999998
0001 109.15733333333333
0100 109.24066666666666
1011 109.324
