TITLE VISION
0001 100.24593063583815
0010 100.41934104046243
0100 100.5927514450867
0010 100.76616184971098
0001 100.93957225433526
0010 101.11298265895954
1010 101.4598034682081
1000 101.80662427745665
0010 101.98003468208093
0100 102.1534450867052
1000 102.32685549132948
0100 102.50026589595376
0101 102.84708670520232
1001 103.19390751445087
1100 103.54072832369943
0100 103.7141387283237
0010 103.88754913294798
0001 104.06095953757226
0011 104.40778034682081
0110 104.75460115606937
0100 105.01471676300578
1000 105.10142196531793
1001 105.2748323699422
0001 105.44824277456647
0010 105.62165317919074
1000 105.79506358381502
0010 105.9684739884393
0001 106.14188439306358
0100 106.31529479768786
1000 106.48870520231213
0100 106.66211560693641
0010 106.83552601156069
1010 107.18234682080924
1001 107.5291676300578
0001 107.78928323699421
0010 107.87598843930635
0110 108.04939884393063
0100 108.22280924855491
0010 108.39621965317919
1000 108.56963005780347
0010 108.74304046242774
0100 108.91645086705202
0001 109.0898612716763
1000 109.26327167630058
0010 109.43668208092485
0001 109.61009248554913
1001 109.95691329479769
0101 110.30373410404624
0100 110.56384971098265
0010 110.6505549132948
1010 110.82396531791908
1000 110.99737572254335
0010 111.17078612716763
0001 111.34419653179191
0010 111.51760693641619
0100 111.69101734104046
0010 111.86442774566474
0001 112.03783815028902
0010 112.2112485549133
1000 112.38465895953757
0001 112.4713641618497
0100 112.55806936416185
0001 112.64477456647398
1000 112.73147976878613
0001 112.81818497109826
0010 112.90489017341041
0001 112.99159537572254
1000 113.07830057803469
0100 113.16500578034682
0010 113.25171098265896
0001 113.3384161849711
1000 113.42512138728324
0010 113.51182658959537
0100 113.59853179190752
0001 113.68523699421965
1000 113.7719421965318
0100 113.85864739884393
1000 113.94535260115607
0010 114.0320578034682
0100 114.11876300578035
0001 114.20546820809248
1000 114.29217341040463
0010 114.37887861271676
1000 114.46558381502891
0001 114.55228901734104
0010 114.63899421965318
0100 114.72569942196532
1000 114.81240462427746
2002 115.159225433526
3003 117.93379190751445
