TITLE Retention
0100 37.68536842105263
0001 37.78405263157895
1000 37.88273684210526
0100 38.08010526315789
1000 38.178789473684205
0100 38.27747368421052
0010 38.47484210526316
0001 38.57352631578947
0010 38.67221052631579
0001 38.86957894736842
1000 38.96826315789473
0010 39.06694736842105
1000 39.16563157894736
0100 39.26431578947368
0010 39.363
0001 39.461684210526315
1000 39.659052631578945
0010 39.75773684210526
0100 39.856421052631575
0001 40.05378947368421
0100 40.15247368421053
0010 40.25115789473684
1000 40.44852631578947
0100 40.54721052631579
1000 40.6458947368421
0001 40.74457894736842
0100 40.84326315789473
0010 40.941947368421054
1000 41.04063157894737
0001 41.238
0010 41.336684210526315
0001 41.43536842105263
1000 41.63273684210527
0010 41.73142105263158
1000 41.8301052631579
0010 42.02747368421053
0100 42.12615789473684
0001 42.22484210526316
0010 42.32352631578947
0100 42.42221052631579
1000 42.52089473684211
0001 42.619578947368424
1000 42.816947368421054
0100 42.91563157894737
0010 43.014315789473685
0100 43.21168421052632
1000 43.31036842105264
0001 43.40905263157895
0100 43.60642105263158
0010 43.7051052631579
1000 43.80378947368421
0001 43.90247368421053
1000 44.00115789473684
0001 44.099842105263164
2000 44.19852631578947
3000 44.42409022556391
0033 44.76243609022556
0100 44.988
0001 45.10078195488722
1000 45.326345864661654
0100 45.43912781954887
1000 45.55190977443609
1002 45.77747368421053
0013 46.17221052631579
2000 46.369578947368424
3020 46.764315789473685
0032 47.159052631578945
0003 47.55378947368421
2000 47.75115789473684
3020 48.14589473684211
2030 48.54063157894737
3002 48.93536842105263
0013 49.33010526315789
2000 49.52747368421053
3010 49.92221052631579
0001 50.11957894736842
0100 50.31694736842105
0010 50.514315789473685
1030 50.909052631578945
3010 51.30378947368421
1030 51.69852631578947
3001 52.09326315789474
0010 52.29063157894737
0002 52.68536842105264
2003 53.0801052631579
3010 53.67221052631579
0100 53.86957894736842
0020 54.264315789473685
2030 54.659052631578945
3000 55.053789473684205
1001 55.25115789473684
1001 55.44852631578947
1000 55.6458947368421
0100 55.84326315789474
0120 56.238
0031 56.63273684210526
1001 56.8301052631579
1010 57.02747368421053
0010 57.22484210526316
0100 57.619578947368424
0101 57.816947368421054
0001 58.014315789473685
2001 58.211684210526315
3100 58.606421052631575
0010 58.803789473684205
0100 59.00115789473684
1000 59.19852631578947
0001 59.3958947368421
0100 59.59326315789473
0010 59.79063157894736
2000 59.988
3100 60.18536842105263
0002 60.38273684210526
0103 60.5801052631579
1000 60.67878947368421
0001 60.87615789473684
0100 60.97484210526316
0001 61.07352631578947
1000 61.17221052631579
0100 61.2708947368421
1000 61.36957894736842
2200 61.566947368421054
0011 61.961684210526315
3300 62.15905263157895
1000 62.35642105263158
0001 62.55378947368421
0100 62.75115789473684
0010 62.94852631578947
1010 63.34326315789474
0022 63.73800000000001
0033 64.3301052631579
0202 64.72484210526316
1010 65.11957894736842
0303 65.31694736842105
0001 65.51431578947368
1000 65.71168421052633
0100 65.90905263157896
0020 66.10642105263159
0130 66.50115789473683
1000 66.69852631578947
0002 66.8958947368421
1003 67.488
0001 67.88273684210526
0100 68.08010526315789
0110 68.27747368421052
0010 68.47484210526315
1000 68.67221052631578
0001 68.86957894736842
0011 69.06694736842105
0010 69.26431578947368
0002 69.46168421052631
1003 69.65905263157894
2010 69.85642105263157
3010 70.0537894736842
0200 70.25115789473683
0301 70.44852631578948
0012 70.64589473684211
0013 70.84326315789474
0200 71.04063157894737
1300 71.238
2001 71.43536842105263
3002 71.63273684210526
0103 71.83010526315789
0010 72.02747368421053
1010 72.22484210526316
1000 72.4222105263158
0001 72.61957894736842
0103 73.01431578947368
1300 73.40905263157894
3010 73.80378947368422
0100 74.19852631578948
1000 74.46168421052631
0010 74.72484210526316
0100 74.988
1000 75.25115789473685
0010 75.51431578947368
0001 75.77747368421052
1030 76.3037894736842
3100 76.83010526315789
0010 77.35642105263157
1000 77.61957894736841
0100 77.88273684210526
0010 78.1458947368421
1000 78.40905263157894
0200 78.67221052631578
0002 78.93536842105263
1010 79.33010526315789
0303 79.52747368421052
0001 79.72484210526315
0100 79.9222105263158
0010 80.11957894736842
1000 80.31694736842105
1010 80.71168421052631
0022 81.10642105263157
0033 81.69852631578948
0220 82.09326315789474
1001 82.488
0330 82.68536842105263
0100 82.88273684210526
1000 83.0801052631579
0001 83.27747368421053
0200 83.47484210526316
0310 83.86957894736842
1000 84.06694736842105
0002 84.26431578947368
0013 84.85642105263159
0001 85.25115789473685
1000 85.44852631578948
1010 85.64589473684211
0010 85.84326315789474
0100 86.04063157894737
0001 86.23800000000001
0011 86.43536842105264
0010 86.63273684210527
0002 86.83010526315789
1003 87.02747368421052
2010 87.22484210526315
3010 87.42221052631578
0200 87.61957894736841
0301 87.81694736842105
0012 88.01431578947368
0013 88.21168421052631
0200 88.40905263157894
0310 88.60642105263157
0012 88.8037894736842
2003 89.00115789473683
3010 89.19852631578947
0100 89.39589473684211
0101 89.59326315789474
0001 89.79063157894737
1000 89.988
3100 90.51431578947368
0013 91.04063157894737
1030 91.56694736842105
0100 91.83010526315789
0010 92.09326315789474
1000 92.35642105263157
0100 92.61957894736842
0010 92.88273684210526
1000 93.14589473684211
3010 93.6722105263158
0103 94.19852631578948
1300 94.72484210526316
0010 94.988
0100 95.25115789473685
1000 95.51431578947368
0010 95.77747368421053
0100 96.04063157894737
1000 96.3037894736842
0100 96.40247368421052
1000 96.50115789473683
0001 97.88273684210526
1000 97.98142105263157
0010 98.08010526315789
1000 98.1787894736842
0001 98.27747368421052
0100 98.37615789473683
0010 98.47484210526315
1000 98.57352631578947
0001 98.67221052631578
0100 98.7708947368421
0010 98.86957894736842
1000 98.96826315789474
0010 99.06694736842105
0100 99.16563157894737
0001 99.26431578947368
1000 99.363
0001 99.46168421052631
0010 99.56036842105263
0100 99.65905263157894
1000 99.75773684210526
0100 99.85642105263157
1000 99.95510526315789
0001 100.0537894736842
0100 100.15247368421052
0001 100.25115789473683
0100 100.34984210526315
0010 100.44852631578948
1000 100.5472105263158
0001 100.64589473684211
0010 100.74457894736842
0100 100.84326315789474
1000 100.94194736842105
0001 101.04063157894737
0100 101.13931578947368
0001 101.238
1000 101.33668421052631
0100 101.43536842105263
0010 101.53405263157894
0100 101.63273684210526
1000 101.73142105263157
0001 101.83010526315789
0100 101.9287894736842
0010 102.02747368421053
1000 102.12615789473685
0100 102.22484210526316
0010 102.32352631578948
0100 102.4222105263158
1000 102.52089473684211
0001 102.61957894736842
0010 102.71826315789474
0100 102.81694736842105
0010 102.91563157894737
0001 103.01431578947368
0100 103.113
0010 103.21168421052631
1000 103.31036842105263
0001 103.40905263157894
0100 103.50773684210526
0001 103.60642105263159
1000 103.7051052631579
0010 103.80378947368422
0100 103.90247368421053
0001 104.00115789473685
1000 104.09984210526316
0001 104.19852631578948
1000 104.2972105263158
0100 104.39589473684211
0010 104.49457894736842
0001 104.59326315789474
1000 104.69194736842105
0100 104.79063157894737
0010 104.88931578947368
0100 104.988
1000 105.08668421052631
0001 105.18536842105264
1000 105.28405263157896
0010 105.38273684210527
0100 105.48142105263159
0001 105.5801052631579
1000 105.67878947368422
0001 105.77747368421053
0010 105.87615789473685
0100 105.97484210526316
1000 106.07352631578948
0001 106.1722105263158
0010 106.27089473684211
0001 106.36957894736842
1000 106.46826315789474
0020 106.56694736842105
0130 106.7643157894737
2000 106.96168421052633
3100 107.15905263157896
0001 107.35642105263157
1000 107.45510526315789
0100 107.5537894736842
1000 107.65247368421052
0001 107.75115789473683
0010 107.84984210526315
0100 107.94852631578947
0010 108.04721052631578
0001 108.1458947368421
1000 108.24457894736841
0010 108.34326315789474
0100 108.44194736842105
0001 108.54063157894737
0100 108.63931578947368
0001 108.738
1000 108.83668421052631
0100 108.93536842105263
0010 109.03405263157894
0001 109.13273684210526
0010 109.23142105263157
0001 109.33010526315789
1000 109.4287894736842
0010 109.52747368421052
0100 109.62615789473683
0001 109.72484210526315
0010 109.82352631578947
0100 109.9222105263158
1000 110.02089473684211
0100 110.11957894736842
1000 110.21826315789474
0001 110.31694736842105
0100 110.41563157894737
0010 110.51431578947368
1000 110.613
0100 110.71168421052631
1000 110.81036842105263
0001 110.90905263157894
0100 111.00773684210526
0010 111.10642105263157
1000 111.20510526315789
0010 111.3037894736842
0100 111.40247368421052
0001 111.50115789473685
0010 111.59984210526316
0100 111.69852631578948
1000 111.7972105263158
0100 111.89589473684211
1000 111.99457894736842
0001 112.09326315789474
0100 112.19194736842105
0001 112.29063157894737
1000 112.38931578947368
0100 112.488
0010 112.58668421052631
0100 112.68536842105263
0010 112.78405263157894
0002 112.88273684210526
0103 113.0801052631579
2000 113.27747368421053
3100 113.47484210526316
0002 113.6722105263158
0013 113.86957894736842
2000 114.06694736842105
3010 114.26431578947368
0002 114.46168421052631
0103 114.65905263157896
2000 114.85642105263159
3100 115.05378947368422
0101 115.51431578947368
1001 115.77747368421053
1100 116.04063157894737
0110 116.30378947368422
0011 116.56694736842105
2002 116.83010526315789
3003 121.96168421052631
1000 6.171694915254237
0100 6.235254237288135
0010 6.298813559322034
0100 6.362372881355932
1000 6.425932203389831
0001 6.489491525423729
0010 6.5530508474576274
0100 6.616610169491525
1000 6.680169491525424
0001 6.743728813559322
0100 6.80728813559322
0001 6.870847457627119
1000 6.934406779661017
0010 6.9979661016949155
0100 7.061525423728813
0010 7.125084745762711
1000 7.18864406779661
0001 7.252203389830508
0100 7.315762711864407
0001 7.379322033898305
1000 7.442881355932204
0010 7.5064406779661015
0100 7.57
0010 7.633559322033898
1000 7.697118644067796
0001 7.760677966101695
0010 7.824237288135593
0100 7.887796610169492
0010 7.9513559322033895
0100 8.014915254237287
1000 8.078474576271187
0100 8.142033898305085
0010 8.205593220338983
0001 8.26915254237288
1000 8.332711864406779
0100 8.396271186440678
0010 8.459830508474576
0001 8.523389830508474
0010 8.586949152542372
0001 8.650508474576272
1000 8.71406779661017
0001 8.777627118644068
0100 8.841186440677966
0001 8.904745762711864
1000 8.968305084745763
0010 9.031864406779661
1000 9.095423728813559
0001 9.158983050847457
1000 9.222542372881357
0100 9.286101694915255
0010 9.349661016949153
0001 9.413220338983052
0010 9.47677966101695
0100 9.540338983050848
0010 9.603898305084746
0001 9.667457627118646
1000 9.731016949152544
0001 9.794576271186441
0100 9.85813559322034
0001 9.921694915254237
0100 9.985254237288137
0010 10.048813559322035
1000 10.112372881355933
0001 10.17593220338983
0100 10.239491525423729
0001 10.303050847457627
1000 10.366610169491524
0001 10.430169491525424
0010 10.493728813559322
0100 10.55728813559322
1000 10.620847457627118
0001 10.684406779661018
0010 10.747966101694916
0100 10.811525423728813
0010 10.875084745762711
0100 10.93864406779661
1000 11.002203389830509
0100 11.065762711864407
0010 11.129322033898305
0001 11.192881355932203
0010 11.2564406779661
0001 11.319999999999999
1000 11.383559322033896
0001 11.447118644067796
0100 11.510677966101694
0010 11.574237288135592
1000 11.63779661016949
0001 11.70135593220339
0100 11.764915254237287
0001 11.828474576271185
1000 11.892033898305083
0010 11.955593220338981
1000 12.01915254237288
0001 12.082711864406779
0100 12.146271186440677
0001 12.209830508474575
0100 12.273389830508474
0001 12.336949152542372
0100 12.40050847457627
0010 12.46406779661017
1000 12.527627118644068
0001 12.591186440677966
0010 12.654745762711864
0100 12.718305084745763
1000 12.781864406779661
0001 12.845423728813559
0010 12.908983050847457
0100 12.972542372881355
0010 13.036101694915255
0001 13.099661016949153
0010 13.16322033898305
0001 13.226779661016948
1000 13.290338983050848
0010 13.353898305084746
0100 13.417457627118644
0001 13.481016949152544
1000 13.544576271186441
0001 13.60813559322034
0100 13.671694915254237
0001 13.735254237288137
1000 13.798813559322035
0100 13.92593220338983
0010 14.053050847457628
0001 14.180169491525424
0100 14.30728813559322
0010 14.434406779661016
1010 14.561525423728813
1001 14.815762711864407
0011 15.07
0110 15.324237288135592
0100 15.451355932203388
1000 15.578474576271185
0100 15.705593220338981
0010 15.832711864406779
0001 15.959830508474575
0101 16.08694915254237
0110 16.341186440677966
1010 16.595423728813557
1001 16.849661016949153
0001 16.97677966101695
0010 17.103898305084744
0001 17.231016949152544
0100 17.35813559322034
0010 17.485254237288135
1010 17.61237288135593
1001 17.866610169491526
0001 18.120847457627118
0010 18.205593220338983
0001 18.290338983050848
1000 18.375084745762713
0010 18.459830508474578
0100 18.544576271186443
0001 18.629322033898305
0100 18.71406779661017
0010 18.798813559322035
1000 18.8835593220339
0001 18.968305084745765
0010 19.053050847457627
0100 19.13779661016949
0210 19.392033898305083
1300 19.646271186440675
0001 19.709830508474575
0100 19.773389830508474
0010 19.83694915254237
2000 19.90050847457627
3001 20.154745762711862
0020 20.28186440677966
0130 20.66322033898305
1000 20.72677966101695
0100 20.790338983050848
0010 20.853898305084744
0002 20.917457627118644
1003 21.171694915254236
0020 21.298813559322035
0130 21.680169491525422
0001 21.743728813559322
1000 21.80728813559322
0001 21.870847457627118
0020 21.934406779661018
0130 22.061525423728813
0020 22.18864406779661
0031 22.31576271186441
2000 22.4428813559322
3020 22.569999999999997
0032 22.697118644067793
0023 22.824237288135592
2030 22.951355932203388
0001 23.078474576271184
3001 23.33271186440678
1000 23.459830508474575
0100 23.54457627118644
0010 23.629322033898305
0001 23.714067796610166
0100 23.79881355932203
0010 23.883559322033896
1000 23.96830508474576
0001 24.158983050847457
0021 24.349661016949153
0100 24.603898305084744
0130 24.73101694915254
1000 24.85813559322034
1010 24.985254237288135
0100 25.17593220338983
1002 25.366610169491526
0010 25.620847457627118
0013 25.747966101694914
0100 25.875084745762713
1000 25.93864406779661
0001 26.00220338983051
1000 26.129322033898305
0010 26.2564406779661
1000 26.3835593220339
0100 26.510677966101696
0010 26.574237288135595
0100 26.63779661016949
1000 26.70135593220339
0100 26.764915254237287
0010 26.828474576271187
0001 26.892033898305087
1000 26.955593220338983
0001 27.019152542372883
0200 27.273389830508474
0301 27.781864406779658
0010 27.845423728813557
0100 27.908983050847457
1000 27.972542372881353
0002 28.036101694915253
1003 28.290338983050844
0200 28.417457627118644
0310 28.79881355932203
0001 28.86237288135593
0010 28.92593220338983
0100 28.989491525423727
2000 29.053050847457627
3010 29.307288135593218
0200 29.434406779661018
0301 29.815762711864405
1000 29.879322033898305
0100 29.942881355932204
0010 30.0064406779661
0001 30.07
0100 30.260677966101696
0101 30.45135593220339
1000 30.578474576271184
0100 30.76915254237288
1100 30.959830508474575
0001 31.08694915254237
1000 31.15050847457627
0001 31.214067796610166
1000 31.277627118644066
0001 31.341186440677962
0100 31.404745762711862
0010 31.46830508474576
1000 31.531864406779658
0010 31.595423728813557
0100 31.658983050847457
0001 31.722542372881353
1000 31.786101694915253
0100 31.84966101694915
0010 31.97677966101695
0001 32.040338983050844
1000 32.10389830508474
0001 32.294576271186436
0021 32.48525423728813
0100 32.73949152542373
0130 32.86661016949152
0010 32.99372881355932
0011 33.120847457627114
1000 33.31152542372881
0201 33.502203389830505
0010 33.756440677966104
0310 33.883559322033896
1000 34.010677966101696
1002 34.13779661016949
1003 34.39203389830509
0100 34.51915254237288
1000 34.58271186440678
0100 34.64627118644068
0010 34.77338983050848
0001 34.90050847457627
0100 35.02762711864407
0001 35.091186440677966
0100 35.15474576271186
0010 35.218305084745765
1000 35.28186440677966
0001 35.34542372881356
1000 35.40898305084746
0010 35.47254237288136
1000 35.53610169491525
0001 35.599661016949156
0010 35.66322033898305
0100 35.72677966101695
1000 35.79033898305085
0100 35.85389830508475
1000 35.917457627118644
0100 35.98101694915255
0010 36.04457627118644
0001 36.10813559322034
1000 36.171694915254236
0010 36.298813559322035
0100 36.425932203389834
0001 36.55305084745763
1000 36.680169491525426
0010 36.807288135593225
0100 36.93440677966102
0001 37.06152542372882
1000 37.18864406779661
0100 37.31576271186441
0010 37.44288135593221
0001 37.57
1000 37.69711864406779
0100 37.86661016949152
0010 38.03610169491525
0001 38.205593220338976
1000 38.375084745762706
0001 38.544576271186436
0010 38.714067796610166
0100 38.883559322033896
1000 39.05305084745763
0100 39.22254237288135
1000 39.39203389830508
0100 39.56152542372881
1000 39.73101694915254
0010 39.90050847457627
0101 40.07
0100 40.23949152542372
0010 40.40898305084745
1000 40.578474576271184
0001 40.747966101694914
0010 40.87508474576271
0100 41.002203389830505
1000 41.129322033898305
0100 41.2564406779661
0010 41.383559322033896
0001 41.510677966101696
1000 41.63779661016949
0001 41.76491525423729
0100 41.89203389830509
0010 42.01915254237288
1000 42.14627118644068
0001 42.27338983050847
1100 42.40050847457627
1000 42.65474576271186
0011 42.78186440677966
0001 43.03610169491525
1010 43.16322033898305
1000 43.417457627118644
0101 43.54457627118644
1001 43.798813559322035
1000 43.925932203389834
0010 44.05305084745763
0100 44.180169491525426
0001 44.30728813559322
1000 44.37084745762712
0100 44.43440677966102
0010 44.497966101694914
0100 44.56152542372882
1000 44.62508474576271
0001 44.68864406779661
0010 44.75220338983051
0100 44.8157627118644
1000 44.8793220338983
0001 44.9428813559322
0100 45.0064406779661
0001 45.06999999999999
1000 45.133559322033896
0010 45.19711864406779
0100 45.26067796610169
0010 45.324237288135585
1000 45.38779661016949
0001 45.451355932203384
0010 45.51491525423728
0100 45.578474576271184
0010 45.64203389830508
0001 45.705593220338976
1000 45.76915254237288
0010 45.832711864406775
0100 45.89627118644067
0001 45.959830508474575
1000 46.02338983050847
0001 46.08694915254237
0010 46.15050847457627
0100 46.214067796610166
1000 46.27762711864406
0001 46.34118644067796
0010 46.40474576271186
0100 46.46830508474576
1000 46.531864406779654
0100 46.59542372881356
0010 46.65898305084745
0001 46.72254237288135
1000 46.78610169491525
0010 46.84966101694915
1000 46.913220338983045
0001 46.97677966101695
0100 47.040338983050844
0001 47.10389830508474
1000 47.167457627118644
0100 47.23101694915254
0010 47.294576271186436
0001 47.35813559322033
0010 47.421694915254236
0100 47.48525423728813
1000 47.54881355932203
0001 47.61237288135593
0100 47.67593220338983
0010 47.73949152542372
0100 47.80305084745763
0010 47.86661016949152
1000 47.93016949152542
0001 47.99372881355932
0010 48.05728813559322
0100 48.120847457627114
0010 48.18440677966102
0100 48.247966101694914
1000 48.31152542372881
0100 48.375084745762706
0010 48.43864406779661
0001 48.502203389830505
1000 48.5657627118644
0010 48.629322033898305
1000 48.6928813559322
0010 48.7564406779661
0100 48.82
0001 48.883559322033896
1000 48.94711864406779
0010 49.010677966101696
1000 49.07423728813559
0001 49.13779661016949
0010 49.20135593220339
0100 49.26491525423729
1000 49.328474576271184
0001 49.39203389830508
1000 49.45559322033898
0010 49.51915254237288
1000 49.582711864406775
0001 49.64627118644068
0100 49.709830508474575
0001 49.77338983050847
1000 49.836949152542374
0100 49.90050847457627
0010 49.964067796610166
0001 50.02762711864407
1000 50.091186440677966
0010 50.15474576271186
1000 50.218305084745765
0001 50.28186440677966
0100 50.34542372881356
0010 50.40898305084745
1000 50.47254237288136
0010 50.53610169491525
0100 50.59966101694915
0010 50.66322033898305
0100 50.72677966101695
0001 50.790338983050844
1000 50.85389830508475
0100 50.917457627118644
0010 50.98101694915254
0001 51.04457627118644
0010 51.10813559322034
0100 51.171694915254236
1000 51.23525423728814
0001 51.298813559322035
0100 51.36237288135593
0010 51.42593220338983
1000 51.48949152542373
0010 51.55305084745763
0100 51.61661016949152
0001 51.680169491525426
1000 51.74372881355932
0001 51.80728813559322
1000 51.87084745762712
0100 51.93440677966102
0010 51.997966101694914
0100 52.06152542372882
1000 52.12508474576271
0001 52.18864406779661
0100 52.25220338983051
0010 52.31576271186441
1000 52.379322033898305
0001 52.4428813559322
2001 52.6971186440678
3010 52.95135593220339
0100 53.07847457627119
0001 53.20559322033898
0021 53.33271186440678
0130 53.586949152542374
1000 53.71406779661017
1020 53.841186440677966
0130 54.09542372881356
0001 54.22254237288135
1000 54.34966101694915
0200 54.47677966101694
0300 54.60389830508474
0012 54.73101694915254
1003 54.98525423728813
0010 55.11237288135593
0100 55.23949152542372
0201 55.36661016949152
0310 55.620847457627114
1000 55.747966101694914
1200 55.875084745762706
0310 56.129322033898305
0001 56.2564406779661
1000 56.383559322033896
0010 56.51067796610169
1002 56.76491525423729
0013 57.01915254237288
0100 57.14627118644068
0010 57.27338983050847
0012 57.40050847457627
1003 57.65474576271186
0010 57.78186440677966
2010 57.90898305084745
3001 58.16322033898305
0010 58.22677966101695
0001 58.290338983050844
0010 58.35389830508475
0100 58.417457627118644
1000 58.48101694915254
0001 58.544576271186436
0100 58.629322033898305
0010 58.714067796610166
1000 58.798813559322035
0001 58.883559322033896
0100 58.96830508474576
0010 59.05305084745763
1000 59.13779661016949
0010 59.22254237288136
1000 59.30728813559322
0100 59.39203389830509
0010 59.47677966101695
0100 59.56152542372881
1000 59.64627118644068
0001 59.73101694915254
0010 59.81576271186441
0100 59.90050847457627
1000 59.98525423728813
0001 60.07
0100 60.15474576271186
0010 60.23949152542373
1000 60.32423728813559
0010 60.40898305084746
0100 60.49372881355932
0001 60.578474576271184
1000 60.66322033898305
0010 60.747966101694914
1000 60.83271186440678
0100 60.917457627118644
0010 61.002203389830505
0001 61.08694915254237
0010 61.17169491525423
0100 61.2564406779661
1000 61.34118644067796
0001 61.42593220338983
1000 61.51067796610169
0010 61.59542372881355
0100 61.65898305084745
0010 61.72254237288135
1000 61.786101694915246
0001 61.84966101694915
0100 61.913220338983045
0001 61.97677966101694
1000 62.040338983050844
0100 62.10389830508474
0010 62.16745762711864
0001 62.23101694915254
1000 62.294576271186436
0100 62.35813559322033
0010 62.421694915254236
0100 62.48525423728813
1000 62.54881355932203
0001 62.612372881355924
0100 62.67593220338983
0010 62.73949152542372
1000 62.80305084745762
0001 62.86661016949152
0010 62.93016949152542
0100 62.993728813559315
1000 63.05728813559322
0010 63.120847457627114
0100 63.18440677966101
0001 63.247966101694914
0100 63.31152542372881
0010 63.375084745762706
1000 63.43864406779661
0001 63.502203389830505
0010 63.5657627118644
0100 63.6293220338983
1000 63.6928813559322
0001 63.7564406779661
0010 63.81999999999999
0100 63.883559322033896
1000 63.94711864406779
0100 64.01067796610168
0010 64.07423728813558
0001 64.13779661016949
1000 64.20135593220338
