TITLE Stardust
0100 78.81577777777777
0001 78.92688888888888
1000 79.03799999999998
0001 79.1491111111111
0100 79.26022222222221
0010 79.37133333333333
1000 79.48244444444444
0100 79.59355555555554
0010 79.70466666666665
0001 79.81577777777777
1003 80.038
0010 80.11207407407407
0100 80.18614814814815
0010 80.26022222222223
1000 80.33429629629629
0001 80.40837037037036
1000 80.48244444444444
0001 80.55651851851852
0010 80.63059259259259
0100 80.70466666666667
1000 80.77874074074074
0100 80.8528148148148
0010 80.92688888888888
0001 81.00096296296296
1000 81.07503703703703
0001 81.14911111111111
0100 81.22318518518519
0010 81.29725925925925
1000 81.37133333333333
0010 81.4454074074074
0100 81.51948148148148
0001 81.59355555555555
1000 81.66762962962963
0001 81.7417037037037
0010 81.81577777777777
0100 81.88985185185184
1000 81.96392592592592
0001 82.038
0100 82.11207407407406
0001 82.18614814814813
1000 82.26022222222221
0100 82.33429629629629
0010 82.40837037037036
0100 82.48244444444444
1000 82.55651851851852
0001 82.63059259259258
0010 82.70466666666665
0100 82.77874074074073
1000 82.8528148148148
0001 82.92688888888888
1000 83.00096296296296
0010 83.07503703703702
0100 83.1491111111111
0010 83.22318518518517
1000 83.29725925925925
0001 83.37133333333333
0100 83.4454074074074
0001 83.51948148148148
1000 83.59355555555555
0100 83.81577777777778
0010 84.038
0001 84.14911111111111
1000 84.26022222222223
0001 84.37133333333333
0100 84.59355555555555
0010 84.81577777777778
1000 84.92688888888888
3001 85.37133333333333
0100 85.48244444444444
0010 85.70466666666665
1000 85.92688888888888
0001 86.1491111111111
0010 86.37133333333333
0100 86.48244444444444
1000 86.59355555555555
0100 86.70466666666665
0010 86.81577777777777
0001 86.92688888888888
1000 87.038
0001 87.1491111111111
0100 87.26022222222221
0010 87.37133333333333
1000 87.48244444444443
0010 87.59355555555554
0100 87.70466666666665
0001 87.92688888888887
0010 88.03799999999998
0100 88.1491111111111
2000 88.37133333333333
3002 88.70466666666665
0103 88.92688888888888
0100 89.14911111111111
0010 89.37133333333333
1000 89.48244444444444
0001 89.59355555555555
0010 89.70466666666665
0100 89.92688888888888
1000 90.038
0001 90.14911111111111
1000 90.37133333333333
0010 90.48244444444444
0100 90.70466666666665
0001 90.81577777777777
1000 90.92688888888888
0100 91.03799999999998
0010 91.1491111111111
0001 91.26022222222221
1000 91.37133333333333
0010 91.59355555555554
0100 91.81577777777777
0001 92.03799999999998
1003 92.48244444444444
0100 92.59355555555555
0010 92.81577777777777
0001 93.038
1000 93.14911111111111
0010 93.37133333333333
0100 93.48244444444444
0001 93.59355555555555
1000 93.70466666666667
0010 93.92688888888888
1000 94.14911111111111
0100 94.26022222222221
0010 94.37133333333333
0001 94.48244444444444
0100 94.59355555555554
0010 94.70466666666665
1000 94.81577777777777
0001 94.92688888888888
1000 95.1491111111111
0100 95.26022222222221
0020 95.48244444444444
0032 96.038
2003 96.37133333333333
3010 96.70466666666667
0100 96.92688888888888
0001 97.038
0100 97.14911111111111
0001 97.26022222222223
1000 97.48244444444444
0100 97.59355555555555
0010 97.70466666666667
0001 97.81577777777777
0100 98.1491111111111
0020 98.48244444444444
1030 99.1491111111111
3001 99.59355555555554
0100 99.81577777777777
0010 99.92688888888887
1000 100.1491111111111
0001 100.26022222222221
0010 100.48244444444443
0100 100.59355555555554
1000 100.70466666666665
0100 100.81577777777777
0020 100.92688888888887
0031 101.37133333333333
1000 101.48244444444444
0001 101.59355555555555
0100 101.70466666666665
0010 101.92688888888888
1000 102.1491111111111
0001 102.37133333333333
0010 102.59355555555555
0100 102.70466666666665
1000 102.92688888888888
0001 103.038
1000 103.1491111111111
0010 103.26022222222221
1000 103.37133333333333
0001 103.48244444444443
0010 103.59355555555554
0100 103.70466666666665
0010 103.81577777777777
0001 103.92688888888887
1000 104.03799999999998
0010 104.1491111111111
1000 104.26022222222221
0010 104.37133333333333
0100 104.59355555555554
0001 104.70466666666665
1000 104.92688888888888
0200 105.26022222222221
0310 105.59355555555555
0001 105.70466666666665
1000 105.81577777777777
0001 105.92688888888888
0100 106.038
2020 106.26022222222221
0030 106.59355555555555
3002 106.70466666666665
0013 107.03799999999998
0100 107.1491111111111
1000 107.26022222222221
0001 107.37133333333333
0100 107.48244444444443
0010 107.70466666666665
1000 107.92688888888888
0002 108.03799999999998
0023 108.26022222222221
0130 108.48244444444444
1000 108.59355555555555
0001 108.70466666666667
1000 108.92688888888888
0010 109.038
0100 109.14911111111111
0001 109.26022222222221
0010 109.37133333333333
0001 109.48244444444444
1000 109.59355555555555
0002 109.70466666666667
0013 110.038
0100 110.14911111111111
1000 110.26022222222221
0010 110.37133333333333
1000 110.48244444444444
0001 110.59355555555554
0010 110.70466666666665
0100 110.81577777777777
0010 110.92688888888888
0001 111.03799999999998
1000 111.1491111111111
0010 111.26022222222221
1000 111.37133333333333
0020 111.48244444444444
1030 112.038
0100 112.37133333333333
0010 112.70466666666667
0001 113.038
1000 113.37133333333333
0010 113.59355555555555
0100 113.81577777777777
0300 113.92688888888888
0100 114.1491111111111
0300 114.26022222222221
0001 114.48244444444444
0003 114.59355555555554
0001 114.92688888888888
0003 115.038
0001 115.26022222222221
0003 115.37133333333333
0010 115.59355555555554
0030 115.70466666666665
0010 115.92688888888887
0030 116.03799999999998
0100 116.26022222222221
0300 116.37133333333331
0100 116.70466666666665
0300 116.81577777777777
0100 117.03799999999998
0300 117.1491111111111
1000 117.37133333333333
3000 117.48244444444444
1000 117.70466666666665
3000 117.81577777777777
0001 118.038
0003 118.1491111111111
0001 118.48244444444444
0003 118.59355555555555
0001 118.81577777777777
0003 118.92688888888888
0100 119.1491111111111
0300 119.26022222222221
0100 119.48244444444443
0300 119.59355555555554
0001 119.81577777777777
0003 119.92688888888887
0001 120.26022222222221
0003 120.37133333333333
0001 120.59355555555554
0003 120.70466666666665
1000 120.92688888888888
3000 121.038
1000 121.26022222222221
3000 121.37133333333333
0010 121.59355555555555
0030 121.70466666666665
0010 122.038
0030 122.14911111111111
0010 122.37133333333333
0030 122.48244444444444
0100 122.70466666666665
0300 122.81577777777777
0100 123.03799999999998
0300 123.1491111111111
0001 123.37133333333333
0003 123.48244444444443
0001 123.81577777777777
0003 123.92688888888888
0001 124.1491111111111
0003 124.26022222222221
0010 124.48244444444444
0030 124.59355555555555
0010 124.81577777777777
0030 124.92688888888888
0100 125.14911111111111
0300 125.26022222222221
0100 125.59355555555555
0300 125.70466666666667
0100 125.92688888888888
0300 126.038
1000 126.26022222222221
0001 126.48244444444444
1000 126.59355555555554
0001 126.81577777777777
0100 126.92688888888888
0010 127.1491111111111
1000 127.37133333333333
0001 127.59355555555554
0010 127.66762962962962
0100 127.74170370370369
1000 127.81577777777777
0001 127.88985185185184
0010 127.96392592592592
0200 128.038
0300 129.56577777777778
