TITLE Squeaksystem
0010 45.21665944181709
0001 45.36589179680107
0100 45.51512415178505
0100 45.76384474342501
1000 45.91307709840899
0001 46.21154180837694
0100 46.31103004503293
0010 46.410518281688915
1000 46.510006518344895
0001 46.659238873328874
1000 46.808471228312854
0010 46.96433613240723
0100 47.120201036501605
0010 47.276065940595984
1000 47.431930844690356
0001 47.587795748784735
0100 47.74366065287911
0010 47.89952555697349
0010 48.055390461067866
0001 48.21125536516224
1000 48.36712026925662
0100 48.52298517335099
1000 48.67885007744537
0010 48.83471498153975
0100 48.99057988563412
0001 49.1464447897285
0010 49.29567714471248
0100 49.44490949969645
0010 49.59414185468043
0001 49.74337420966441
1000 49.89260656464838
0001 50.04183891963236
0100 50.19107127461634
0100 50.4397918662563
0010 50.58902422124028
0001 50.88748893120823
0100 50.98697716786422
0010 51.086465404520204
1000 51.185953641176184
0010 51.33518599616016
0100 51.484418351144136
0010 51.640283255238515
1000 51.79614815933289
0001 51.952013063427266
1000 52.10787796752164
0010 52.26374287161602
0100 52.419607775710396
0010 52.57547267980477
0010 52.73133758389915
0001 52.88720248799352
1000 53.0430673920879
0001 53.19893229618227
0010 53.35479720027665
0100 53.51066210437103
0010 53.6665270084654
0001 53.82239191255978
0100 53.97162426754376
0001 54.12085662252773
0010 54.27008897751171
0001 54.41932133249569
1000 54.568553687479664
0100 54.71778604246364
0010 54.86701839744762
0010 55.11573898908758
0100 55.26497134407156
0001 55.563436054039514
0100 55.6629242906955
0010 55.762412527351486
1000 55.861900764007466
0001 56.011133118991445
1001 56.160365473975425
1000 56.316230378069804
0010 56.472095282164176
1000 56.627960186258555
0001 56.78382509035293
0001 56.939689994447306
0010 57.095554898541685
0100 57.25141980263606
0100 57.40728470673044
0001 57.56314961082481
0010 57.71901451491919
0001 57.87487941901356
0001 58.03074432310794
1000 58.18660922720232
1000 58.34247413129669
0010 58.49833903539107
0100 58.64446238297955
0001 58.790585730568026
0010 58.936709078156504
0200 59.08283242574498
2300 59.22895577333346
3002 59.52120246851041
0023 59.813449163687366
0032 60.10569585886432
0203 60.2518192064528
2300 60.39794255404128
3100 60.690189249218236
0101 60.836312596806714
0001 60.99217750090109
1000 61.148042404995465
0001 61.303907309089844
1000 61.459772213184216
1000 61.615637117278595
0001 61.771502021372974
0010 61.92736692546735
0010 62.083231829561726
1000 62.2390967336561
0001 62.39496163775048
1000 62.55082654184485
1000 62.70669144593923
0001 62.86255635003361
0001 63.01842125412798
1000 63.17428615822235
0010 63.32040950581083
0100 63.46653285339931
0010 63.612656200987786
0200 63.758779548576264
0302 63.90490289616474
0203 64.1971495913417
0320 64.48939628651866
2030 64.78164298169561
3200 64.9277663292841
0302 65.07388967687257
0103 65.36613637204952
1100 65.512259719638
1000 65.66812462373237
0100 65.82398952782675
0010 65.97985443192113
0001 66.1357193360155
0001 66.29158424010987
1000 66.44744914420426
0010 66.60331404829863
0010 66.759178952393
0001 66.91504385648739
0100 67.07090876058176
0001 67.22677366467613
0001 67.38263856877052
1000 67.53850347286489
1000 67.69436837695926
0010 67.85023328105365
0100 67.99635662864212
0001 68.1424799762306
0100 68.28860332381907
0020 68.43472667140756
2030 68.58085001899603
3200 68.87309671417299
0320 69.16534340934994
0032 69.4575901045269
0203 69.60371345211539
2300 69.74983679970386
3100 70.04208349488081
0110 70.18820684246928
0010 70.34407174656366
1000 70.49993665065804
0001 70.65580155475241
1000 70.81166645884679
1000 70.96753136294116
0001 71.12339626703555
0100 71.27926117112992
0100 71.43512607522429
0010 71.59099097931868
0100 71.74685588341305
1000 71.90272078750742
1000 72.05858569160179
0001 72.21445059569618
0001 72.37031549979055
1000 72.52618040388494
0001 72.67230375147341
0020 73.11067379423885
0032 73.25679714182732
2003 73.54904383700428
3002 73.84129053218123
0023 74.13353722735819
0230 74.27966057494667
1300 74.42578392253515
0001 74.49884559632939
1000 74.57190727012362
0100 74.7180306177121
0010 74.86415396530057
0001 75.02001886939495
1000 75.17588377348933
0100 75.3317486775837
1000 75.48761358167808
0001 75.64347848577245
1000 75.79934338986683
0100 75.9552082939612
1100 76.11107319805558
1001 76.42280300624434
0001 76.7345328144331
0100 76.89039771852747
0010 77.04626262262184
0001 77.20212752671621
1000 77.34825087430468
0100 77.49437422189317
0010 77.64049756948164
0001 77.78662091707012
0100 77.9327442646586
0001 78.07886761224708
0100 78.22499095983555
0101 78.37111430742404
1010 78.663361002601
1000 78.95560769777795
0010 79.10173104536642
1000 79.24785439295489
0001 79.39397774054338
1000 79.54010108813186
0010 79.68622443572033
0100 79.83234778330882
0001 79.97847113089729
0010 80.12459447848578
0100 80.27071782607425
0010 80.41684117366273
0001 80.5629645212512
0011 80.70908786883969
1100 81.00133456401664
1000 81.2935812591936
0100 81.43970460678207
1000 81.58582795437054
0001 81.73195130195903
1000 81.8780746495475
0010 82.0450727610772
0100 82.21207087260687
0001 82.37906898413657
1000 82.54606709566626
0010 82.71306520719594
0100 82.88006331872563
0001 83.04706143025533
1010 83.3810576533147
1000 83.71505387637407
0001 83.88205198790376
0010 84.04905009943346
0100 84.21604821096315
0001 84.37191311505752
1000 84.52777801915191
0100 84.68364292324628
0020 84.83950782734065
0032 84.99537273143503
0203 85.15123763552941
0301 85.30710253962378
0101 85.46296744371816
0020 85.93056215600129
2030 86.08642706009567
3002 86.24229196419004
2003 86.39815686828442
3001 86.55402177237879
0100 86.70988667647316
0010 86.86575158056755
0100 87.02161648466192
0001 87.17748138875629
0100 87.33334629285066
0010 87.48921119694505
1000 87.64507610103942
1010 87.8009410051338
0001 88.26853571741692
0100 88.4244006215113
0010 88.58026552560568
1000 88.73613042970005
0010 88.89199533379443
0100 89.0478602378888
0001 89.20372514198318
0010 89.35959004607756
0002 89.51545495017193
0203 89.6713198542663
0302 89.82718475836069
1003 89.98304966245506
1010 90.13891456654943
0101 90.45064437473819
0200 90.76237418292695
0302 90.91823908702132
0032 91.07410399111569
1003 91.22996889521008
0100 91.37609224279855
0010 91.52221559038703
0001 91.6683389379755
0100 91.81446228556399
0001 92.10670898074095
1001 92.3989556759179
1010 92.69120237109486
0001 92.98344906627182
1000 93.27569576144876
0001 93.42181910903724
1001 93.56794245662572
1000 93.71406580421419
1000 93.86018915180267
0010 94.00631249939114
0100 94.15243584697963
0001 94.2985591945681
0100 94.44468254215658
0010 94.59080588974506
0100 94.88305258492201
0001 95.17529928009897
0010 95.32142262768745
0100 95.46754597527593
1000 95.6136693228644
0001 95.75979267045288
1000 95.90591601804135
0100 96.05203936562982
1000 96.19816271321831
0001 96.49040940839527
1000 96.78265610357222
0100 96.9287794511607
0001 97.22102614633765
0100 97.36714949392614
1000 97.65939618910309
0010 97.80551953669156
0100 97.95164288428003
0001 98.09776623186852
0010 98.243889579457
0100 98.39001292704548
0100 98.53613627463396
1000 98.68225962222243
0010 98.82838296981092
0100 98.97450631739939
0001 99.12062966498787
0010 99.26675301257634
0100 99.5589997077533
0010 99.85124640293026
0001 99.99736975051874
1000 100.14349309810721
0100 100.28961644569569
1000 100.43573979328417
0010 100.58186314087264
0100 100.72798648846111
0001 100.8741098360496
0010 101.16635653122655
0100 101.45860322640351
0010 101.60472657399198
1000 101.89697326916894
0010 102.04309661675742
0100 102.33534331193438
1000 102.48146665952285
0010 102.62759000711132
0100 102.77371335469981
0001 102.91983670228828
0010 103.06596004987675
0010 103.21208339746524
0001 103.3582067450537
0100 103.50433009264219
0001 103.65045344023066
1000 103.79657678781915
0100 103.94270013540762
1000 104.23494683058458
0001 104.52719352576153
0010 104.67331687335002
0100 104.81944022093849
0010 104.96556356852696
0001 105.11168691611545
1000 105.25781026370393
0100 105.4039336112924
0010 105.55005695888089
0100 105.84230365405784
1000 106.1345503492348
0010 106.28067369682327
0001 106.57292039200023
0010 106.71904373958871
0100 107.01129043476567
0001 107.15741378235414
0010 107.30353712994261
0001 107.4496604775311
1000 107.59578382511957
0100 107.74190717270804
0100 107.88803052029652
1000 108.034153867885
0001 108.18027721547348
0010 108.32640056306195
0100 108.47252391065044
1000 108.61864725823891
0100 108.91089395341587
1000 109.20314064859282
0100 109.3492639961813
0010 109.49538734376978
0100 109.64151069135825
0010 109.78763403894673
0001 109.93375738653522
0010 110.07988073412369
0100 110.22600408171218
1000 110.37212742930065
0100 110.51825077688913
1000 110.6643741244776
0002 110.95662081965456
2000 111.39499086242
3003 114.0252111190126
