TITLE MANDARA
1000 41.101333333333336
0001 41.309666666666665
1000 41.379111111111115
0200 41.518
0320 41.79577777777778
0032 42.21244444444445
1003 42.49022222222222
1010 42.62911111111111
0001 42.906888888888886
0101 43.04577777777778
1000 43.32355555555556
1100 43.46244444444444
0001 43.74022222222222
0011 43.879111111111115
1000 44.15688888888889
3001 44.71244444444444
0100 44.85133333333333
0010 44.99022222222222
1000 45.12911111111111
0001 45.268
0010 45.406888888888886
0100 45.54577777777778
1000 45.684666666666665
0100 45.82355555555556
1000 45.96244444444444
0001 46.101333333333336
0100 46.24022222222222
0010 46.379111111111115
0100 46.518
0001 46.65688888888889
1000 46.79577777777778
0100 46.93466666666667
0010 47.07355555555556
0001 47.21244444444445
0100 47.351333333333336
0010 47.49022222222223
0100 47.629111111111115
0001 47.76800000000001
0010 47.90688888888889
0100 48.04577777777778
1000 48.184666666666665
0001 48.32355555555556
0100 48.46244444444444
0010 48.601333333333336
1000 48.74022222222222
0100 48.879111111111115
0010 49.018
0001 49.15688888888889
1000 49.29577777777778
0010 49.43466666666667
0100 49.57355555555556
0001 49.71244444444445
0010 49.851333333333336
0100 49.99022222222223
1000 50.129111111111115
0100 50.268
1000 50.406888888888886
0001 50.54577777777778
0100 50.684666666666665
0010 50.82355555555556
0100 50.96244444444444
0001 51.101333333333336
1000 51.24022222222222
0100 51.379111111111115
0010 51.518
0001 51.65688888888889
1000 51.79577777777778
0010 51.93466666666667
1000 52.07355555555556
0010 52.21244444444445
0100 52.351333333333336
0001 52.49022222222222
0010 52.62911111111111
0100 52.768
1000 52.906888888888886
0100 53.04577777777778
0010 53.184666666666665
0100 53.32355555555556
1000 53.46244444444444
0001 53.601333333333336
0100 53.74022222222222
0010 53.879111111111115
1000 54.018
0001 54.15688888888889
0010 54.29577777777778
0100 54.43466666666667
0010 54.57355555555556
0001 54.71244444444445
1000 54.851333333333336
0010 54.99022222222223
0100 55.129111111111115
0001 55.26800000000001
0010 55.40688888888889
0100 55.545777777777786
1000 55.68466666666667
0100 55.82355555555556
0010 55.96244444444444
0001 56.101333333333336
1000 56.24022222222222
0001 56.379111111111115
0100 56.518
0010 56.65688888888889
1000 56.79577777777778
0001 56.93466666666667
0100 57.07355555555556
0001 57.21244444444445
0010 57.351333333333336
0100 57.49022222222223
1000 57.629111111111115
0100 57.76800000000001
1000 57.90688888888889
0010 58.04577777777778
0100 58.184666666666665
0001 58.32355555555556
1000 58.46244444444444
0100 58.601333333333336
0010 58.74022222222222
0001 58.879111111111115
0100 59.018
0010 59.15688888888889
1000 59.29577777777778
0001 59.43466666666667
0010 59.57355555555556
0100 59.71244444444445
0010 59.851333333333336
0001 59.99022222222223
0100 60.129111111111115
0010 60.268
1000 60.406888888888886
0100 60.54577777777778
1000 60.684666666666665
0010 60.82355555555556
1000 60.96244444444444
0001 61.101333333333336
0010 61.24022222222222
0100 61.379111111111115
1000 61.518
0100 61.65688888888889
1000 61.79577777777778
0001 61.93466666666667
0100 62.07355555555556
0001 62.21244444444445
0100 62.351333333333336
0020 62.49022222222223
1030 63.323555555555565
0002 63.46244444444445
1003 63.74022222222222
1001 63.879111111111115
1003 64.71244444444444
0010 64.85133333333333
0100 64.99022222222222
0001 65.12911111111111
0010 65.268
0100 65.40688888888889
1000 65.54577777777777
0001 65.68466666666667
0100 65.75411111111111
0010 65.82355555555556
1000 65.96244444444444
0001 66.10133333333333
0010 66.24022222222223
0100 66.37911111111111
0010 66.518
0001 66.65688888888889
1000 66.79577777777779
0010 66.93466666666667
0100 67.07355555555556
0001 67.21244444444444
1000 67.35133333333334
0100 67.49022222222223
0010 67.62911111111111
0001 67.768
1000 67.9068888888889
0010 67.97633333333334
0100 68.04577777777779
0101 68.32355555555556
1001 68.60133333333334
1100 68.87911111111111
0011 69.15688888888889
0001 69.29577777777777
0010 69.43466666666666
0001 69.57355555555556
1000 69.71244444444444
0010 69.85133333333333
0100 69.99022222222222
0010 70.12911111111111
1000 70.19855555555556
0001 70.268
0010 70.40688888888889
0100 70.54577777777777
0010 70.68466666666667
0001 70.82355555555556
1000 70.96244444444444
0001 71.10133333333333
0100 71.24022222222223
0010 71.37911111111111
1000 71.518
0001 71.65688888888889
0010 71.79577777777779
0100 71.93466666666667
1000 72.07355555555556
0100 72.21244444444444
0010 72.35133333333334
0001 72.42077777777779
1000 72.49022222222223
0010 72.62911111111111
0100 72.69855555555556
0001 72.768
1000 72.9068888888889
0100 72.97633333333334
0010 73.04577777777779
0001 73.11522222222223
1000 73.18466666666667
0100 73.25411111111111
0010 73.32355555555556
0001 73.393
0010 73.46244444444446
0100 73.5318888888889
1000 73.60133333333334
1000 73.74022222222223
0001 73.87911111111111
0100 74.01800000000001
0010 74.1568888888889
1000 74.29577777777779
0001 74.43466666666667
0010 74.57355555555557
0100 74.64300000000001
1000 74.71244444444444
0001 74.85133333333333
0100 74.99022222222222
0010 75.12911111111111
0100 75.268
0001 75.40688888888889
1000 75.54577777777777
0100 75.68466666666667
0010 75.82355555555556
0001 75.96244444444444
1000 76.10133333333333
0010 76.24022222222223
0100 76.37911111111111
0001 76.518
1000 76.65688888888889
0100 76.79577777777779
0010 76.86522222222223
0001 76.93466666666667
1001 77.21244444444444
0101 77.49022222222223
0110 77.768
1010 78.04577777777779
1000 78.18466666666667
1001 78.32355555555556
0001 78.46244444444446
0100 78.60133333333334
0010 78.74022222222223
1000 78.87911111111111
0001 79.01800000000001
0010 79.08744444444446
0100 79.15688888888889
0010 79.29577777777777
0001 79.43466666666666
1000 79.57355555555556
0010 79.71244444444444
0100 79.85133333333333
0001 79.99022222222222
0010 80.12911111111111
0100 80.268
0010 80.40688888888889
0001 80.54577777777777
1000 80.68466666666667
0010 80.82355555555556
0100 80.96244444444444
0001 81.10133333333333
0010 81.24022222222223
0100 81.30966666666667
1000 81.37911111111111
0001 81.518
0100 81.65688888888889
0010 81.79577777777779
1000 81.93466666666667
0100 82.00411111111111
0010 82.07355555555556
0001 82.143
2000 82.21244444444444
3000 82.69855555555556
