TITLE Megitsune
1000 37.504661971830984
0100 37.715929577464784
0010 37.82156338028169
0001 38.03283098591549
0010 38.244098591549296
0001 38.35677464788733
0010 38.46945070422535
0001 38.58212676056338
1000 38.69480281690141
1000 38.920154929577464
0001 39.14550704225352
0010 39.25818309859155
0001 39.370859154929576
1000 39.48353521126761
1000 39.708887323943664
0010 39.93423943661972
0100 40.14550704225352
0001 40.251140845070424
0100 40.35677464788733
0010 40.56804225352113
1000 40.67367605633803
0001 40.88494366197183
1000 41.09621126760563
0100 41.201845070422536
0010 41.413112676056336
0001 41.624380281690144
0001 41.835647887323944
0001 42.04691549295775
0001 42.25818309859155
1000 42.363816901408455
1000 42.575084507042256
1000 42.786352112676056
0001 42.89198591549296
1000 43.31452112676056
0100 43.43524547283702
0010 43.555969818913475
0001 43.67669416498994
0100 43.918142857142854
0010 44.15959154929577
1000 44.28031589537223
0001 44.52176458752515
0010 44.76321327967806
0010 45.004661971830984
1000 45.11029577464789
0001 45.215929577464784
0010 45.32156338028169
0100 45.53283098591549
0010 45.744098591549296
0001 45.84973239436619
1000 46.061
0100 46.2722676056338
1000 46.377901408450704
0001 46.4835352112676
1000 46.69480281690141
0100 46.80043661971831
0010 46.90607042253521
0100 47.01170422535211
1000 47.22297183098591
0001 47.43423943661972
0100 47.539873239436616
0010 47.751140845070424
1000 47.962408450704224
0001 48.06804225352113
0010 48.173676056338024
0100 48.38494366197183
1000 48.50566800804829
0100 48.62639235412475
1000 48.74711670020121
0001 48.988565392354126
1000 49.23001408450704
0001 49.350738430583505
0010 49.59218712273642
0100 49.833635814889334
0100 50.075084507042256
0001 50.18071830985916
1000 50.286352112676056
0100 50.39198591549296
0010 50.60325352112676
0001 50.81452112676057
1000 50.920154929577464
0010 51.13142253521127
1000 51.34269014084507
0001 51.448323943661975
1000 51.55395774647887
0010 51.76522535211267
0100 51.870859154929576
0001 51.97649295774647
0100 52.082126760563376
0010 52.29339436619718
1000 52.504661971830984
0001 52.61029577464788
1000 52.82156338028169
0100 53.03283098591549
0010 53.13846478873239
0100 53.24409859154929
1000 53.455366197183096
0010 53.576090543259554
0100 53.69681488933601
0001 53.817539235412475
0010 54.05898792756539
0001 54.300436619718305
1000 54.42116096579477
0001 54.662609657947684
0001 54.9040583501006
0010 55.14550704225352
1000 55.26623138832998
0010 55.386955734406435
1000 55.5076800804829
0001 55.749128772635814
1000 55.99057746478873
0001 56.11130181086519
0100 56.35275050301811
0010 56.59419919517102
0010 56.835647887323944
0001 57.15254929577465
1000 57.46945070422535
0010 57.575084507042256
0100 57.68071830985915
0101 58.10325352112676
0001 58.31452112676056
1000 58.420154929577464
0100 58.52578873239437
1000 58.84269014084507
0001 59.159591549295776
1000 59.23001408450705
0001 59.30043661971831
1000 59.370859154929576
0100 59.58212676056338
0010 59.793394366197184
0100 60.215929577464784
1000 60.53283098591549
0001 60.84973239436619
0100 60.955366197183096
0010 61.06099999999999
1000 61.3779014084507
0100 61.6948028169014
0010 61.800436619718305
0001 61.90607042253521
1000 62.22297183098591
0001 62.539873239436616
0100 62.61029577464789
0001 62.68071830985915
0100 62.75114084507042
0010 62.85677464788732
1000 62.962408450704224
0010 63.06804225352112
0100 63.173676056338024
0001 63.27930985915493
0100 63.384943661971825
0010 63.49057746478873
1000 63.59621126760563
0100 63.913112676056336
0010 64.23001408450705
0001 64.33564788732394
1000 64.44128169014084
1010 64.86381690140846
0010 65.07508450704225
0100 65.18071830985915
0001 65.28635211267604
1000 65.60325352112676
0001 65.92015492957745
1000 65.99057746478871
0001 66.06099999999998
1000 66.13142253521127
0100 66.34269014084506
0010 66.55395774647886
0001 66.65959154929575
0010 66.76522535211268
0001 66.87085915492958
1000 66.97649295774647
0010 67.1877605633803
0100 67.39902816901409
0001 67.61029577464788
1000 67.71592957746478
0001 67.8215633802817
1000 68.0328309859155
0100 68.13846478873239
0010 68.24409859154929
0001 68.45536619718311
1000 68.561
0001 68.6666338028169
0100 68.7722676056338
0010 68.8779014084507
1000 68.9835352112676
0001 69.08916901408449
0010 69.15959154929578
0001 69.23001408450705
0010 69.30043661971831
0100 69.40607042253521
1000 69.5117042253521
0001 69.617338028169
1000 69.7229718309859
0001 69.82860563380282
0100 69.93423943661972
0010 70.03987323943662
1000 70.14550704225351
0001 70.25114084507041
1000 70.35677464788733
0100 70.56804225352113
0010 70.77930985915492
0001 70.88494366197185
1000 70.99057746478874
0001 71.09621126760564
0100 71.20184507042254
0001 71.30747887323943
1000 71.41311267605633
0001 71.51874647887325
0020 71.62438028169015
0031 72.04691549295774
1000 72.25818309859156
0010 72.36381690140846
0100 72.57508450704225
0001 72.68071830985915
1000 72.89198591549297
0100 72.99761971830986
1000 73.10325352112676
0001 73.31452112676055
0100 73.42015492957745
0010 73.52578873239437
1000 73.73705633802817
0100 73.94832394366196
0010 74.05395774647886
0001 74.26522535211268
1000 74.37085915492958
0010 74.58212676056337
0100 74.68776056338027
0001 74.79339436619716
0100 75.00466197183098
0001 75.11029577464788
1000 75.21592957746478
0100 75.4271971830986
0010 75.63846478873239
0001 75.74409859154929
1000 75.95536619718311
0010 76.061
0100 76.2722676056338
0001 76.3779014084507
1000 76.4835352112676
0100 76.69480281690142
0010 76.80043661971831
0001 76.90607042253521
1000 77.117338028169
0010 77.32860563380282
0100 77.53987323943662
0001 77.64550704225351
1000 77.75114084507041
0100 77.96240845070423
0010 78.06804225352113
0001 78.17367605633802
0010 78.27930985915492
0100 78.38494366197182
1000 78.49057746478871
0001 78.59621126760564
1000 78.70184507042254
0001 78.80747887323943
0100 79.01874647887325
0010 79.12438028169015
1000 79.33564788732394
0001 79.44128169014084
0010 79.65254929577466
0100 79.75818309859156
0010 79.86381690140846
0001 80.07508450704225
1000 80.18071830985915
0010 80.28635211267607
1000 80.49761971830986
0001 80.70888732394366
0010 80.81452112676055
0100 81.02578873239437
0010 81.13142253521127
0001 81.34269014084506
1000 81.44832394366196
0010 81.55395774647886
1000 81.76522535211268
0001 81.87085915492958
1000 81.97649295774647
0001 82.1877605633803
0010 82.39902816901409
0100 82.50466197183098
0010 82.7159295774648
0001 82.8215633802817
1000 83.0328309859155
0010 83.13846478873239
0100 83.24409859154929
0001 83.34973239436621
1000 83.561
0001 83.6666338028169
0010 83.8779014084507
0100 83.9835352112676
1000 84.08916901408452
0100 84.19480281690142
1000 84.30043661971831
0001 84.40607042253521
0100 84.5117042253521
0010 84.617338028169
1000 84.72297183098593
1001 85.03987323943662
0001 85.35677464788733
1000 85.46240845070423
0100 85.56804225352113
1000 85.67367605633802
0100 85.77930985915492
1000 85.88494366197182
0001 85.99057746478871
1000 86.09621126760564
0001 86.20184507042254
1000 86.30747887323943
0001 86.41311267605633
0100 86.51874647887323
0001 86.62438028169012
0100 86.73001408450705
0010 86.83564788732394
1000 86.94128169014084
0010 87.04691549295774
1000 87.15254929577463
0001 87.25818309859156
0010 87.36381690140846
0001 87.46945070422535
0010 87.57508450704225
0100 87.68071830985915
1000 87.78635211267607
0100 87.89198591549297
1000 87.99761971830986
0001 88.10325352112676
0100 88.20888732394366
0001 88.31452112676055
0100 88.42015492957748
0010 88.52578873239437
1000 88.63142253521127
0010 88.73705633802817
1000 88.84269014084506
0001 88.94832394366196
1000 89.05395774647886
0001 89.15959154929578
1000 89.26522535211268
0100 89.37085915492958
0010 89.47649295774647
0100 89.58212676056337
0010 89.68776056338027
0001 89.79339436619719
0010 89.89902816901409
0001 90.00466197183098
0010 90.11029577464788
0001 90.21592957746478
1000 90.32156338028167
0001 90.4271971830986
1000 90.5328309859155
0010 90.63846478873239
1000 90.74409859154929
0010 90.84973239436621
1000 90.95536619718311
0001 91.061
0100 91.1666338028169
0001 91.2722676056338
0100 91.3779014084507
0010 91.48353521126762
1000 91.58916901408452
0010 91.69480281690142
1000 91.80043661971831
0001 91.90607042253521
0010 92.0117042253521
0001 92.11733802816903
0010 92.22297183098593
0100 92.32860563380282
1000 92.43423943661972
0001 92.53987323943662
1000 92.64550704225351
0010 92.75114084507041
0100 92.85677464788733
0001 92.96240845070423
1000 93.06804225352113
0001 93.17367605633802
0010 93.27930985915492
0100 93.38494366197182
0010 93.49057746478874
0001 93.59621126760564
1000 93.70184507042254
0010 93.80747887323943
0100 93.91311267605633
0001 94.01874647887323
0100 94.12438028169012
0010 94.23001408450705
0100 94.33564788732394
0001 94.44128169014084
1000 94.54691549295774
0001 94.65254929577463
0010 94.75818309859153
0100 94.86381690140846
1000 94.96945070422535
0100 95.07508450704225
1000 95.18071830985915
0001 95.28635211267604
0100 95.39198591549294
0010 95.49761971830986
1000 95.60325352112676
0001 95.70888732394366
0010 95.81452112676055
0100 95.92015492957748
0010 96.02578873239437
0001 96.13142253521127
0010 96.23705633802817
0100 96.34269014084506
1000 96.44832394366196
0001 96.55395774647889
0100 96.65959154929578
0010 96.76522535211268
1000 96.87085915492958
0001 96.97649295774647
0010 97.08212676056337
0001 97.1877605633803
1000 97.29339436619719
0010 97.39902816901409
0110 97.71592957746478
0100 98.0328309859155
0001 98.13846478873239
1000 98.24409859154929
0100 98.31452112676055
0010 98.38494366197182
0001 98.45536619718308
1000 98.52578873239437
0001 98.59621126760564
1000 98.6666338028169
0010 98.7722676056338
0100 98.8779014084507
0001 98.9835352112676
1000 99.08916901408452
0001 99.19480281690142
1000 99.30043661971831
0001 99.40607042253521
0100 99.61733802816903
0010 99.82860563380282
1000 99.93423943661972
0001 100.14550704225351
0010 100.35677464788733
0100 100.46240845070423
1000 100.56804225352113
0001 100.77930985915492
0100 100.88494366197182
0001 100.99057746478874
0100 101.09621126760564
0010 101.30747887323943
1000 101.51874647887323
0001 101.62438028169015
0010 101.83564788732394
0100 102.04691549295774
1000 102.15254929577463
0100 102.25818309859156
1000 102.46945070422535
0001 102.57508450704225
0100 102.68071830985915
0010 102.78635211267604
1000 102.99761971830986
0001 103.20888732394366
1000 103.31452112676055
0100 103.52578873239435
0010 103.73705633802817
0001 103.84269014084506
0010 103.94832394366196
0100 104.15959154929578
1000 104.26522535211268
0001 104.37085915492958
0010 104.47649295774647
0001 104.6877605633803
0100 104.89902816901409
0010 105.00466197183098
1000 105.21592957746478
0001 105.4271971830986
0100 105.5328309859155
0010 105.63846478873239
1000 105.84973239436619
0100 105.95536619718308
1000 106.061
0100 106.1666338028169
0010 106.3779014084507
0100 106.58916901408449
1000 106.69480281690142
0010 106.90607042253521
0100 107.117338028169
0010 107.2229718309859
1000 107.32860563380282
0010 107.53987323943662
0100 107.64550704225351
0010 107.75114084507044
1000 107.85677464788733
0010 108.06804225352113
0100 108.27930985915492
0010 108.38494366197185
1000 108.59621126760564
0100 108.80747887323943
0010 108.91311267605633
0100 109.01874647887325
1000 109.23001408450705
0100 109.33564788732394
0010 109.44128169014084
0001 109.54691549295774
1000 109.75818309859156
0010 109.96945070422535
0100 110.07508450704225
0001 110.28635211267604
0100 110.49761971830986
0010 110.60325352112676
1000 110.70888732394366
0001 110.92015492957745
0010 111.02578873239435
0100 111.13142253521127
1000 111.23705633802817
0100 111.44832394366196
1000 111.65959154929575
0001 111.76522535211268
0100 111.87085915492958
0010 111.97649295774647
1000 112.08212676056337
0010 112.18776056338027
0100 112.29339436619716
0001 112.39902816901409
0010 112.50466197183098
0100 112.61029577464788
1000 112.71592957746478
0001 112.8215633802817
0100 112.9271971830986
0010 113.13846478873239
1000 113.34973239436619
0001 113.45536619718311
0010 113.561
0100 113.6666338028169
1000 113.7722676056338
0001 113.9835352112676
0100 114.19480281690142
0010 114.30043661971831
0100 114.40607042253521
0001 114.5117042253521
1000 114.617338028169
0001 114.82860563380282
0010 115.03987323943662
0001 115.14550704225351
1000 115.3567746478873
0010 115.4271971830986
1000 115.49761971830986
0010 115.56804225352113
0100 115.67367605633802
0001 115.77930985915492
1000 115.88494366197182
0100 115.99057746478874
0010 116.09621126760564
0001 116.20184507042254
1000 116.30747887323943
0001 116.51874647887325
0100 116.73001408450705
0010 116.83564788732394
1000 116.94128169014084
0001 117.04691549295774
1000 117.15254929577466
0100 117.36381690140846
0010 117.57508450704225
0001 117.68071830985915
0010 117.78635211267604
0100 117.89198591549297
1000 117.99761971830986
0001 118.20888732394366
0100 118.42015492957745
0010 118.52578873239437
1000 118.73705633802817
0001 118.80747887323943
1000 118.8779014084507
0001 118.94832394366196
0010 119.05395774647886
0100 119.15959154929578
1000 119.26522535211268
