TITLE Vanessa
0001 75.70745945945946
0100 75.81556756756757
0100 76.0317837837838
0010 76.13989189189189
0010 76.35610810810812
1000 76.46421621621622
1000 76.68043243243244
0001 76.78854054054055
0101 77.11286486486487
0110 77.4371891891892
1010 77.76151351351352
0101 78.08583783783784
0011 78.41016216216217
0001 78.73448648648649
0010 78.8425945945946
0100 78.95070270270271
1000 79.05881081081081
0100 79.16691891891892
0010 79.27502702702704
0001 79.38313513513515
1001 79.70745945945947
1010 80.0317837837838
0101 80.35610810810812
0110 80.68043243243244
1001 81.00475675675676
1000 81.32908108108109
0010 81.4371891891892
0100 81.54529729729731
0001 81.65340540540541
0100 81.76151351351352
0010 81.86962162162163
1000 81.97772972972975
0001 82.30205405405407
0010 82.41016216216218
0100 82.51827027027029
1000 82.62637837837839
1100 82.95070270270271
1000 83.16691891891894
0010 83.27502702702704
0100 83.59935135135136
0001 83.70745945945947
1000 83.81556756756758
0010 83.92367567567568
0010 84.1398918918919
0100 84.248
0100 84.46421621621623
0001 84.57232432432433
1000 84.68043243243244
0001 84.78854054054054
0100 84.89664864864865
0010 85.00475675675676
0100 85.11286486486487
0001 85.22097297297297
1000 85.32908108108109
0001 85.4371891891892
0010 85.5452972972973
0100 85.65340540540541
0010 85.76151351351352
0001 85.86962162162163
1000 85.97772972972975
0001 86.08583783783784
0100 86.19394594594596
0010 86.30205405405407
0100 86.41016216216218
0001 86.51827027027028
1000 86.62637837837839
0100 86.7344864864865
0010 86.8425945945946
0001 86.95070270270271
0010 87.05881081081083
0200 87.16691891891892
0300 88.13989189189189
1001 88.46421621621623
