TITLE True
0010 58.155111111111104
0100 58.26622222222222
1000 58.377333333333326
0001 58.48844444444444
1000 58.59955555555555
0001 58.71066666666666
0100 58.821777777777775
0001 58.93288888888888
0010 59.044
0100 59.155111111111104
1000 59.26622222222222
0001 59.377333333333326
1000 59.48844444444444
0010 59.59955555555555
0100 59.71066666666666
0001 59.821777777777775
0100 59.93288888888888
0010 60.044
1000 60.155111111111104
0001 60.26622222222222
1000 60.377333333333326
0001 60.48844444444444
0010 60.599555555555554
0001 60.71066666666666
0100 60.821777777777775
0010 60.93288888888888
1000 61.044
0001 61.155111111111104
1000 61.26622222222222
0100 61.377333333333326
0010 61.48844444444444
0001 61.599555555555554
0010 61.71066666666666
0100 61.821777777777775
1000 61.93288888888888
0001 62.044
1000 62.155111111111104
0001 62.26622222222222
0100 62.37733333333333
0001 62.48844444444444
0010 62.599555555555554
0100 62.71066666666666
1000 62.821777777777775
0001 62.93288888888888
1000 63.044
0010 63.155111111111104
0100 63.26622222222222
0001 63.37733333333333
0100 63.48844444444444
0010 63.599555555555554
1000 63.71066666666666
0001 63.821777777777775
1000 63.93288888888888
0001 64.044
0010 64.15511111111111
0001 64.26622222222223
0100 64.37733333333333
0010 64.48844444444444
1000 64.59955555555555
0001 64.71066666666667
1000 64.82177777777777
0100 64.93288888888888
0010 65.044
0001 65.15511111111111
0010 65.26622222222223
0100 65.37733333333333
1000 65.48844444444444
0001 65.59955555555555
1000 65.71066666666667
0001 65.82177777777777
0100 65.93288888888888
0001 66.044
0010 66.1551111111111
0100 66.26622222222221
1000 66.37733333333333
0001 66.48844444444444
1000 66.59955555555554
0010 66.71066666666665
0100 66.82177777777777
0001 66.93288888888888
0100 67.044
0010 67.1551111111111
1000 67.26622222222221
0001 67.37733333333333
1000 67.48844444444444
0001 67.59955555555555
0100 67.82177777777778
0010 67.93288888888888
0200 68.044
0300 68.26622222222223
0001 68.48844444444444
1000 68.71066666666667
0010 68.82177777777778
2000 68.93288888888888
3000 69.15511111111111
0001 69.37733333333333
0010 69.59955555555555
0100 69.71066666666665
0020 69.82177777777777
0030 70.044
0001 70.26622222222221
1000 70.37733333333333
0001 70.48844444444444
2000 70.71066666666665
3000 70.93288888888888
0001 71.15511111111111
0010 71.37733333333334
0100 71.48844444444444
0020 71.59955555555555
0030 71.82177777777778
0001 72.044
1000 72.26622222222223
0100 72.37733333333334
2000 72.48844444444444
3000 72.71066666666667
0001 72.93288888888888
0100 73.15511111111111
0010 73.26622222222221
0200 73.37733333333333
0300 73.59955555555555
0001 73.82177777777777
1000 73.93288888888888
0001 74.044
2000 74.26622222222221
3000 74.48844444444444
0001 74.71066666666665
0100 74.93288888888888
0010 75.04399999999998
0200 75.1551111111111
0300 75.37733333333333
0001 75.59955555555554
1000 75.82177777777777
0010 75.93288888888888
2000 76.04399999999998
3000 76.26622222222221
0001 76.48844444444444
0010 76.71066666666667
0100 76.82177777777777
0020 76.93288888888888
0030 77.15511111111111
0001 77.37733333333333
1000 77.48844444444444
0001 77.59955555555555
2000 77.82177777777777
3000 78.044
0001 78.26622222222221
0010 78.48844444444444
0100 78.59955555555554
0020 78.71066666666665
0030 78.93288888888888
0001 79.1551111111111
1000 79.37733333333333
0100 79.48844444444444
2000 79.59955555555554
3000 79.82177777777777
0001 80.044
0100 80.16251851851851
0010 80.28103703703704
0010 80.34029629629629
0001 80.45881481481482
1000 80.57733333333333
0010 80.69585185185186
0100 80.81437037037037
0001 80.93288888888888
1000 81.05140740740741
0100 81.16992592592592
0100 81.22918518518519
0001 81.3477037037037
1000 81.58474074074074
0001 81.82177777777777
1000 81.93288888888888
0001 82.044
0100 82.1551111111111
0001 82.26622222222221
1000 82.37733333333333
0001 82.48844444444444
0100 82.59955555555554
0001 82.71066666666665
1000 82.82177777777777
0001 82.93288888888888
0100 83.044
0001 83.1551111111111
0010 83.26622222222221
0100 83.37733333333333
1000 83.48844444444444
0100 83.59955555555555
0010 83.71066666666667
0001 83.82177777777778
0100 83.93288888888888
0010 84.044
0100 84.15511111111111
0001 84.26622222222223
0010 84.37733333333333
0100 84.48844444444444
1000 84.59955555555555
0100 84.71066666666667
0010 84.82177777777778
0001 84.93288888888888
1000 85.044
0010 85.15511111111111
0100 85.26622222222223
0001 85.37733333333333
1000 85.48844444444444
0001 85.59955555555555
0010 85.71066666666665
0001 85.82177777777777
1000 85.93288888888888
0001 86.044
0010 86.1551111111111
0001 86.26622222222221
1000 86.37733333333333
0001 86.48844444444444
0010 86.59955555555555
0001 86.71066666666665
0100 86.82177777777777
0010 86.93288888888888
1000 87.044
0010 87.1551111111111
0100 87.26622222222221
0001 87.37733333333333
0010 87.48844444444443
0100 87.59955555555554
0010 87.71066666666665
0001 87.82177777777777
0100 87.93288888888887
0010 88.04399999999998
1000 88.1551111111111
0010 88.26622222222221
0100 88.37733333333333
0001 88.48844444444443
1000 88.59955555555554
0100 88.71066666666665
0010 88.82177777777777
0001 88.93288888888888
1000 89.044
0001 89.15511111111111
0100 89.26622222222221
0001 89.37733333333333
1000 89.48844444444444
0001 89.59955555555555
0100 89.71066666666665
0001 89.82177777777777
1000 89.93288888888888
0001 90.044
0100 90.15511111111111
0001 90.26622222222221
0010 90.37733333333333
0100 90.48844444444444
1000 90.59955555555555
0100 90.71066666666665
0010 90.82177777777777
0001 90.93288888888888
0100 91.04399999999998
0010 91.1551111111111
0100 91.26622222222221
0001 91.37733333333333
0010 91.48844444444443
0100 91.59955555555554
1000 91.71066666666665
0100 91.82177777777777
0010 91.93288888888888
0001 92.04399999999998
1000 92.1551111111111
0010 92.26622222222221
0100 92.37733333333333
0001 92.48844444444444
1000 92.59955555555555
0001 92.71066666666667
0010 92.82177777777777
0001 92.93288888888888
1000 93.044
0001 93.15511111111111
0010 93.26622222222221
0001 93.37733333333333
1000 93.48844444444444
0001 93.59955555555555
0010 93.71066666666667
0001 93.82177777777777
0100 93.93288888888888
0010 94.044
1000 94.15511111111111
0010 94.26622222222221
0100 94.37733333333333
0001 94.48844444444444
0010 94.59955555555554
0100 94.71066666666665
0010 94.82177777777777
0001 94.93288888888888
0100 95.04399999999998
0010 95.1551111111111
1000 95.26622222222221
0010 95.37733333333333
0100 95.48844444444444
0001 95.59955555555554
1000 95.71066666666665
0100 95.82177777777777
0010 95.93288888888888
0001 96.044
1000 96.15511111111111
0001 96.26622222222223
0010 96.37733333333333
0100 96.48844444444444
1000 96.59955555555555
0100 96.71066666666667
0010 96.82177777777777
0001 96.93288888888888
0100 97.044
0010 97.15511111111111
1000 97.26622222222223
0100 97.37733333333333
0010 97.48844444444444
0001 97.59955555555555
1000 97.71066666666667
0001 97.82177777777777
0100 97.93288888888888
0001 98.044
0010 98.1551111111111
0100 98.26622222222221
1000 98.37733333333333
0010 98.48844444444444
1000 98.59955555555554
0001 98.71066666666665
0010 98.82177777777777
0001 98.93288888888888
0100 99.044
0010 99.1551111111111
1000 99.26622222222221
0100 99.37733333333333
1000 99.48844444444444
0001 99.59955555555554
1000 99.71066666666665
0001 99.82177777777777
0100 99.93288888888887
0010 100.04399999999998
1000 100.1551111111111
0010 100.26622222222221
0100 100.37733333333331
0001 100.48844444444443
0010 100.59955555555554
0100 100.71066666666665
1000 100.82177777777777
0010 100.93288888888887
0100 101.04399999999998
0001 101.1551111111111
1000 101.26622222222221
0001 101.37733333333333
0010 101.48844444444444
0001 101.59955555555555
0100 101.71066666666665
0010 101.82177777777777
1000 101.93288888888888
0100 102.044
1000 102.1551111111111
0001 102.26622222222221
0100 102.37733333333333
0001 102.48844444444444
0010 102.59955555555555
0100 102.71066666666665
1000 102.82177777777777
0010 102.93288888888888
1000 103.044
0001 103.1551111111111
1000 103.26622222222221
0001 103.37733333333333
0100 103.48844444444443
0001 103.59955555555554
1000 103.71066666666665
0001 103.82177777777777
0100 103.93288888888887
0001 104.04399999999998
1000 104.1551111111111
0001 104.26622222222221
0100 104.37733333333333
0001 104.48844444444443
0010 104.59955555555554
0100 104.71066666666665
1000 104.82177777777777
0100 104.93288888888888
0010 105.044
0001 105.15511111111111
0100 105.26622222222221
0010 105.37733333333333
0100 105.48844444444444
0001 105.59955555555555
0010 105.71066666666665
0100 105.82177777777777
1000 105.93288888888888
0100 106.044
0010 106.15511111111111
0001 106.26622222222221
1000 106.37733333333333
0010 106.48844444444444
0100 106.59955555555555
0001 106.71066666666665
1000 106.82177777777777
0001 106.93288888888888
0010 107.04399999999998
0001 107.1551111111111
1000 107.26622222222221
0001 107.37733333333333
0010 107.48844444444443
0001 107.59955555555554
1000 107.71066666666665
0001 107.82177777777777
0010 107.93288888888888
0001 108.04399999999998
0100 108.1551111111111
0010 108.26622222222221
1000 108.37733333333333
0010 108.48844444444444
0100 108.59955555555555
0001 108.71066666666667
0010 108.82177777777777
0100 108.93288888888888
0010 109.044
0001 109.15511111111111
0100 109.26622222222221
0010 109.37733333333333
1000 109.48844444444444
0010 109.59955555555555
0100 109.71066666666667
0001 109.82177777777777
1000 109.93288888888888
0100 110.044
0010 110.15511111111111
0001 110.26622222222221
1000 110.37733333333333
0100 110.48844444444444
1000 110.59955555555554
0001 110.71066666666665
0100 110.82177777777777
0001 110.93288888888888
1000 111.04399999999998
0100 111.1551111111111
1000 111.26622222222221
0001 111.37733333333333
0010 111.48844444444444
0100 111.59955555555554
1000 111.71066666666665
0001 111.82177777777777
0010 111.93288888888888
0001 112.044
1000 112.15511111111111
0010 112.26622222222223
1000 112.37733333333333
0001 112.48844444444444
0010 112.59955555555555
0001 112.71066666666667
1000 112.82177777777777
0010 112.93288888888888
1000 113.044
0001 113.15511111111111
0100 113.26622222222223
0010 113.37733333333333
1000 113.48844444444444
0001 113.59955555555555
0100 113.71066666666667
0001 113.82177777777777
1000 113.93288888888888
0100 114.044
1000 114.1551111111111
0001 114.26622222222221
0100 114.37733333333333
0001 114.48844444444444
1000 114.59955555555554
0100 114.71066666666665
1000 114.82177777777777
0001 114.93288888888888
0010 115.044
0100 115.1551111111111
1000 115.26622222222221
0001 115.37733333333333
0010 115.48844444444444
0001 115.59955555555554
1000 115.71066666666665
0010 115.82177777777777
1000 115.93288888888887
0001 116.04399999999998
0010 116.1551111111111
0001 116.26622222222221
1000 116.37733333333331
0010 116.48844444444443
1000 116.59955555555554
0001 116.71066666666665
0100 116.82177777777777
0010 116.93288888888887
1000 117.04399999999998
0001 117.1551111111111
0100 117.26622222222221
0001 117.37733333333333
1000 117.48844444444444
0001 117.59955555555555
0100 117.71066666666665
0001 117.82177777777777
1000 117.93288888888888
0001 118.044
0100 118.1551111111111
0001 118.26622222222221
1000 118.37733333333333
0001 118.48844444444444
0100 118.59955555555555
0001 118.71066666666665
0010 118.82177777777777
0100 118.93288888888888
1000 119.044
0100 119.1551111111111
0010 119.26622222222221
0001 119.37733333333333
0100 119.48844444444443
0010 119.59955555555554
0100 119.71066666666665
0001 119.82177777777777
0010 119.93288888888887
0100 120.04399999999998
1000 120.1551111111111
0100 120.26622222222221
0010 120.37733333333333
0001 120.48844444444443
1000 120.59955555555554
0010 120.71066666666665
0100 120.82177777777777
0001 120.93288888888888
1000 121.044
0001 121.15511111111111
0010 121.26622222222221
0001 121.37733333333333
1000 121.48844444444444
0001 121.59955555555555
0010 121.71066666666665
0001 121.82177777777777
1000 121.93288888888888
0001 122.044
0010 122.15511111111111
0001 122.26622222222221
0100 122.37733333333333
0010 122.48844444444444
1000 122.59955555555555
0010 122.71066666666665
0100 122.82177777777777
0001 122.93288888888888
0010 123.04399999999998
0100 123.1551111111111
0010 123.26622222222221
0001 123.37733333333333
0100 123.48844444444443
0010 123.59955555555554
1000 123.71066666666665
0010 123.82177777777777
0100 123.93288888888888
0001 124.04399999999998
1000 124.1551111111111
0100 124.26622222222221
0010 124.37733333333333
0002 124.48844444444444
2003 125.15511111111111
3020 126.26622222222221
0230 127.82177777777777
0302 128.044
2003 128.71066666666667
3002 129.82177777777778
0023 130.48844444444444
0230 130.71066666666667
2300 131.37733333333333
3000 131.59955555555555
