TITLE EGG
0100 57.84714285714286
1001 58.00020408163266
0010 58.15326530612246
0010 58.306326530612246
1100 58.45938775510204
1000 58.765510204081636
0101 58.91857142857143
0010 59.07163265306123
0010 59.224693877551026
1001 59.37775510204082
1000 59.53081632653062
3001 59.68387755102041
1000 59.836938775510205
3010 59.99
0100 60.1430612244898
0001 60.296122448979595
0100 60.37265306122449
0001 60.44918367346939
0100 60.52571428571429
0010 60.60224489795919
0100 60.67877551020408
0010 60.75530612244898
1000 60.83183673469388
0001 60.908367346938775
0010 60.98489795918368
0100 61.06142857142857
1000 61.13795918367347
0001 61.3165306122449
0100 61.41857142857143
0010 61.52061224489796
0100 61.62265306122449
0010 61.72469387755102
1000 61.826734693877555
0001 61.90326530612245
0010 61.97979591836735
0001 62.056326530612246
1000 62.13285714285714
0001 62.28591836734694
1000 62.43897959183674
0001 62.59204081632654
0010 62.66857142857143
0001 62.89816326530613
1000 63.05122448979593
0010 63.204285714285724
0100 63.357346938775514
0101 63.51040816326531
1001 63.816530612244904
1000 64.12265306122448
0100 64.19918367346939
0010 64.27571428571429
0001 64.42877551020408
2001 64.73489795918367
3010 65.19408163265305
0100 65.34714285714284
0001 65.42367346938775
0010 65.50020408163265
0001 65.65326530612244
1000 65.80632653061224
0010 65.95938775510203
0100 66.03591836734692
0001 66.26551020408162
0010 66.34204081632653
0100 66.41857142857143
1000 66.49510204081632
0001 66.72469387755102
0100 66.80122448979591
0010 66.87775510204081
1000 66.9542857142857
0001 67.1838775510204
1000 67.2604081632653
0100 67.3369387755102
1000 67.49
0100 67.5665306122449
0010 67.6430612244898
0100 67.79612244897959
1000 67.94918367346939
0001 68.10224489795918
0010 68.17877551020408
0100 68.25530612244899
1000 68.40836734693877
0001 68.56142857142856
0100 68.71448979591835
0010 68.86755102040816
1000 69.02061224489795
0010 69.09714285714286
0100 69.17367346938775
0001 69.32673469387754
1000 69.47979591836734
1001 69.78591836734694
0001 69.93897959183673
1000 70.09204081632653
0100 70.16857142857143
1000 70.24510204081632
0001 70.32163265306123
0100 70.39816326530612
0010 70.47469387755102
1000 70.55122448979591
0001 70.62775510204081
0010 70.70428571428572
0001 70.78081632653061
0100 70.8573469387755
0010 70.9338775510204
1000 71.0104081632653
0001 71.11244897959183
1000 71.21448979591835
0100 71.31653061224489
0010 71.41857142857143
0001 71.52061224489795
1000 71.62265306122448
0010 71.69918367346938
0100 71.77571428571427
0001 71.85224489795917
1000 71.92877551020408
0100 72.08183673469387
1000 72.23489795918367
0001 72.38795918367346
0100 72.46448979591837
0010 72.69408163265305
0100 72.84714285714286
0001 73.00020408163265
0010 73.15326530612245
0110 73.30632653061224
1100 73.61244897959183
1000 73.91857142857143
0001 73.99510204081633
0100 74.07163265306123
0010 74.22469387755102
1010 74.53081632653061
1010 74.6838775510204
1010 74.83693877551019
1000 74.99
0001 75.14306122448978
0010 75.2195918367347
0100 75.29612244897959
0010 75.44918367346938
0001 75.60224489795918
1000 75.75530612244897
0010 75.83183673469387
0100 76.06142857142856
0001 76.13795918367347
1000 76.21448979591837
0100 76.29102040816326
0010 76.52061224489796
0100 76.59714285714286
1000 76.67367346938775
0001 76.75020408163265
1000 76.97979591836734
0001 77.05632653061224
0100 77.13285714285713
0010 77.29612244897959
1000 77.37775510204081
0001 77.45938775510203
1001 77.62265306122448
1000 77.78591836734692
0100 77.94918367346938
0010 78.0308163265306
1000 78.19408163265305
0010 78.3573469387755
0110 78.52061224489796
0100 78.6838775510204
0001 78.84714285714286
1001 79.0104081632653
1000 79.17367346938775
0100 79.25530612244897
0001 79.3369387755102
0010 79.41857142857143
0001 79.50020408163265
1000 79.58183673469388
1010 79.73489795918367
0010 79.88795918367347
0100 80.04102040816326
0101 80.19408163265307
0001 80.34714285714286
1000 80.42367346938775
0100 80.50020408163266
0010 80.57673469387755
0100 80.65326530612245
0010 80.72979591836734
0001 80.80632653061224
1001 81.11244897959183
1000 81.26551020408162
0010 81.34204081632653
1000 81.41857142857143
0001 81.49510204081632
0010 81.57163265306122
0010 81.72469387755102
0001 82.03081632653061
1001 82.3369387755102
0001 82.49
1000 82.5665306122449
0010 82.6430612244898
1000 82.7195918367347
0001 82.79612244897959
0001 82.94918367346939
1001 83.25530612244897
1010 83.56142857142856
0010 83.71448979591835
0100 83.79102040816326
0001 83.86755102040816
1000 83.94408163265305
0100 84.02061224489795
0100 84.17367346938775
0010 84.32673469387754
0001 84.47979591836734
1001 84.78591836734694
1000 84.93897959183673
0001 85.01551020408164
0100 85.09204081632653
0010 85.16857142857143
1000 85.24510204081632
1000 85.39816326530612
0101 85.70428571428572
0110 86.01040816326531
0010 86.1634693877551
1000 86.24000000000001
0001 86.3165306122449
0010 86.3930612244898
0100 86.4695918367347
0100 86.6226530612245
1000 86.77571428571429
0001 86.92877551020408
0101 87.23489795918367
0100 87.38795918367346
0001 87.46448979591837
1000 87.54102040816326
0100 87.61755102040816
0010 87.69408163265305
0010 87.84714285714286
0011 88.15326530612245
1001 88.45938775510204
1000 88.61244897959183
0001 88.68897959183674
0100 88.76551020408164
0010 88.84204081632653
1000 88.91857142857143
1000 89.07163265306123
0001 89.22469387755102
0101 89.37775510204081
1001 89.6838775510204
1000 89.83693877551019
0001 89.9134693877551
0010 89.99
0100 90.14306122448978
0100 90.29612244897959
1000 90.44918367346938
0001 90.60224489795918
0001 90.75530612244897
0101 91.06142857142856
0110 91.36755102040816
0100 91.52061224489796
0001 91.67367346938775
1000 91.82673469387755
1000 91.97979591836734
0001 92.13285714285715
0001 92.28591836734694
0010 92.43897959183674
0100 92.51551020408164
1000 92.59204081632653
0001 92.66857142857143
1000 92.74510204081633
0010 92.84714285714286
1000 92.94918367346939
0001 93.05122448979591
1000 93.2042857142857
0001 93.3573469387755
0011 93.5104081632653
0011 93.81653061224489
1001 94.12265306122448
1000 94.27571428571429
0010 94.42877551020408
0100 94.58183673469388
0001 94.73489795918367
0101 95.04102040816326
1010 95.34714285714286
0100 95.50020408163265
0100 95.65326530612244
0110 95.95938775510203
1001 96.26551020408162
0001 96.41857142857143
1000 96.57163265306122
0100 96.72469387755102
0100 96.87775510204081
0010 97.03081632653061
0010 97.1838775510204
0001 97.3369387755102
1000 97.4134693877551
0010 97.49
0100 97.56653061224489
0001 97.6430612244898
1000 97.79612244897959
0010 97.94918367346939
0100 98.10224489795918
0010 98.25530612244899
1000 98.40836734693877
1100 98.71448979591837
0011 99.02061224489796
0001 99.17367346938775
1000 99.32673469387754
0010 99.47979591836734
0100 99.63285714285713
0110 99.93897959183673
1001 100.24510204081632
