TITLE Tide
1000 82.79014285714287
0001 82.96157142857143
0100 83.13300000000001
0010 83.30442857142857
0010 83.47585714285715
1000 83.64728571428572
1000 83.8187142857143
0100 83.99014285714286
0010 84.16157142857143
0001 84.333
1000 84.50442857142858
0001 84.59014285714285
2003 85.01871428571428
3010 85.36157142857142
1001 85.70442857142856
0002 85.87585714285714
0013 86.39014285714285
0100 86.56157142857143
2000 86.733
3002 87.24728571428572
0203 87.76157142857143
0310 88.10442857142857
1000 88.27585714285715
0001 88.44728571428571
1000 88.61871428571429
0100 88.79014285714285
0010 88.96157142857143
0002 89.133
1003 89.47585714285714
0010 89.64728571428572
0100 89.81871428571428
0010 89.99014285714286
1000 90.16157142857142
0100 90.333
0010 90.50442857142856
0001 90.67585714285714
1000 90.84728571428572
1001 91.10442857142857
0101 91.36157142857144
0001 91.533
2000 91.87585714285714
3001 92.21871428571428
0100 92.56157142857143
0010 92.733
2030 93.24728571428571
3001 93.59014285714285
0010 93.76157142857143
0100 93.93299999999999
1000 94.10442857142857
0001 94.27585714285713
0001 94.44728571428571
0100 94.61871428571428
0100 94.79014285714285
0010 94.96157142857143
1000 95.13300000000001
0001 95.30442857142857
0100 95.47585714285715
0001 95.56157142857143
2003 95.99014285714286
3100 96.333
0110 96.67585714285714
0020 96.84728571428572
0031 97.36157142857142
1000 97.533
0020 97.70442857142856
0230 98.21871428571428
0302 98.73299999999999
1003 99.07585714285715
0010 99.24728571428572
0100 99.41871428571429
0001 99.59014285714287
0010 99.76157142857143
0100 99.933
2000 100.10442857142857
3010 100.44728571428571
0100 100.61871428571429
0001 100.79014285714285
1000 100.96157142857143
0001 101.133
0010 101.30442857142857
0100 101.47585714285714
1000 101.64728571428572
1001 104.21871428571428
0001 104.56157142857143
1000 104.733
0010 104.90442857142857
0100 105.07585714285715
0001 105.16157142857142
0100 105.24728571428571
0010 105.41871428571429
1000 105.59014285714285
0100 105.76157142857143
0010 105.93299999999999
0001 106.10442857142857
1000 106.27585714285713
0001 106.44728571428571
0100 106.53299999999999
0001 106.61871428571428
1000 106.79014285714285
0010 106.96157142857142
0100 107.133
0001 107.30442857142857
1000 107.47585714285715
0100 107.64728571428572
0010 107.8187142857143
0001 107.90442857142857
0010 107.99014285714286
0001 108.16157142857143
1000 108.333
0010 108.50442857142858
0100 108.67585714285714
0001 108.84728571428572
1000 109.01871428571428
0100 109.19014285714286
0010 109.27585714285713
0100 109.36157142857142
1000 109.533
0001 109.70442857142856
0100 109.87585714285714
0010 110.04728571428572
1000 110.2187142857143
0100 110.39014285714286
1000 110.56157142857144
0001 110.64728571428572
1000 110.733
0010 110.90442857142858
1000 111.07585714285715
0100 111.24728571428572
0010 111.41871428571429
0001 111.59014285714287
1000 111.76157142857143
0001 111.933
0100 112.01871428571428
0001 112.10442857142857
0010 112.27585714285715
0100 112.44728571428571
1000 112.61871428571429
0001 112.79014285714285
1000 112.96157142857143
0001 113.133
0100 113.30442857142857
0010 113.39014285714285
0100 113.47585714285714
0001 113.64728571428572
1000 113.81871428571428
0100 113.99014285714286
0110 114.16157142857143
0010 114.33300000000001
0001 114.50442857142858
1000 114.67585714285715
0001 114.76157142857143
1000 114.84728571428572
0010 115.0187142857143
0100 115.19014285714286
0001 115.36157142857144
0011 115.533
0010 115.70442857142858
0100 115.87585714285714
1000 116.04728571428572
0001 116.133
1000 116.21871428571428
0010 116.39014285714286
0100 116.56157142857143
0001 116.733
1000 116.90442857142857
0100 117.07585714285715
0010 117.24728571428571
0100 117.41871428571429
1000 117.50442857142856
0100 117.59014285714285
1000 117.76157142857143
0001 117.93299999999999
0100 118.10442857142857
0110 118.27585714285715
0010 118.44728571428573
1000 118.61871428571429
0001 118.79014285714287
1000 118.87585714285714
0001 118.96157142857143
0010 119.13300000000001
0100 119.30442857142857
1000 119.47585714285715
0001 119.64728571428572
0100 119.8187142857143
0010 119.99014285714286
1000 120.16157142857143
0100 120.24728571428571
1000 120.333
0001 120.50442857142858
0010 120.67585714285714
0100 120.84728571428572
1100 121.01871428571428
1000 121.36157142857142
0010 121.70442857142856
0100 122.0472857142857
0110 122.39014285714286
0010 122.733
1000 123.07585714285715
0100 123.41871428571429
1100 123.76157142857143
1000 124.10442857142857
1001 124.44728571428571
0001 124.79014285714285
0101 125.133
0100 125.30442857142857
0010 125.47585714285714
0100 125.64728571428572
0001 125.81871428571428
1000 125.90442857142857
0001 125.99014285714286
1000 126.07585714285713
0001 126.16157142857142
DIFFICULTY Medium
1001 11.304428571428572
1001 14.047285714285715
1001 16.790142857142854
0001 17.47585714285714
0011 18.161571428571428
0010 18.847285714285714
0110 19.532999999999998
0100 19.87585714285714
1100 20.218714285714285
1000 20.561571428571426
1001 20.90442857142857
0001 21.247285714285713
0010 21.590142857142858
0100 21.76157142857143
0010 21.933
0001 22.27585714285714
1000 22.618714285714283
0010 22.790142857142854
0100 22.96157142857143
0001 23.133
1000 23.30442857142857
0001 23.64728571428571
0010 23.990142857142853
0100 24.161571428571428
1000 24.333
0100 24.50442857142857
1000 24.67585714285714
0001 25.018714285714285
0100 25.361571428571427
0010 25.533
0100 25.704428571428572
0001 25.875857142857143
1000 26.047285714285714
0001 26.390142857142855
1000 26.732999999999997
0100 26.904428571428568
0010 27.075857142857142
0001 27.247285714285713
1000 27.418714285714284
0001 27.76157142857143
0100 28.10442857142857
0010 28.27585714285714
1000 28.447285714285716
0001 28.618714285714287
1000 28.790142857142857
0100 29.133
0010 29.47585714285714
0001 29.647285714285715
0010 29.818714285714286
0100 29.990142857142857
1000 30.161571428571428
0001 30.50442857142857
0100 30.84728571428571
0010 31.01871428571428
1000 31.190142857142856
0010 31.361571428571427
1000 31.532999999999998
0001 31.875857142857143
0010 32.218714285714285
0100 32.390142857142855
0010 32.561571428571426
0001 32.733
1000 32.90442857142857
0001 33.24728571428571
0100 33.59014285714285
0010 33.76157142857142
0100 33.93299999999999
0001 34.10442857142856
1000 34.275857142857134
0001 34.61871428571428
0010 34.961571428571425
0100 35.132999999999996
1000 35.304428571428566
0001 35.47585714285714
0100 35.647285714285715
0010 35.99014285714286
1000 36.333
0001 36.50442857142857
0100 36.67585714285714
0010 36.84728571428571
1000 37.01871428571428
0001 37.36157142857143
0010 37.70442857142857
0100 37.87585714285714
1000 38.047285714285714
0100 38.218714285714285
1000 38.39014285714286
1001 38.733
0001 39.07585714285714
0100 39.41871428571428
0010 39.76157142857143
0110 40.10442857142857
0100 40.44728571428571
0001 40.790142857142854
0010 41.132999999999996
0011 41.475857142857144
0001 41.818714285714286
1001 42.16157142857143
1000 42.504428571428576
1010 42.84728571428571
0010 43.19014285714285
1000 43.532999999999994
0001 43.704428571428565
1000 43.87585714285714
0002 44.218714285714285
1003 46.961571428571425
0010 47.304428571428566
0100 47.64728571428571
0001 47.99014285714286
1000 48.333
0100 48.67585714285714
0010 49.01871428571428
0001 49.36157142857142
1000 49.70442857142857
0010 50.047285714285714
0100 50.390142857142855
0010 50.733000000000004
1000 51.07585714285714
0100 51.41871428571428
0010 51.76157142857142
0100 52.10442857142857
1000 52.44728571428571
0001 52.790142857142854
0100 53.132999999999996
0001 53.47585714285714
1000 53.818714285714286
0001 54.16157142857143
0010 54.50442857142857
0001 54.84728571428572
1000 55.19014285714286
0001 55.533
0100 55.87585714285714
0010 56.218714285714285
1000 56.561571428571426
0001 56.90442857142857
0010 57.24728571428571
0100 57.59014285714285
1000 57.933
0010 58.27585714285714
1000 58.61871428571428
0001 58.96157142857143
1000 59.30442857142857
0100 59.647285714285715
1000 59.99014285714286
0001 60.333
1000 60.67585714285714
0100 61.01871428571428
0010 61.36157142857142
0100 61.704428571428565
1000 62.047285714285714
0010 62.390142857142855
0100 62.733
0010 63.075857142857146
1000 63.41871428571429
0001 63.76157142857143
0010 64.10442857142857
0001 64.44728571428571
0100 64.79014285714285
0010 65.133
1000 65.47585714285714
0100 65.81871428571428
1000 66.16157142857142
0001 66.50442857142856
0100 66.8472857142857
0001 67.19014285714285
0010 67.533
0100 67.87585714285714
1000 68.21871428571428
0010 68.56157142857143
1000 68.90442857142857
0001 70.27585714285715
1001 71.64728571428572
1000 73.01871428571428
1001 74.39014285714286
0001 75.07585714285715
0011 75.76157142857143
0010 76.44728571428571
0110 77.133
0100 77.47585714285714
1100 77.81871428571428
1000 78.16157142857142
1001 78.50442857142858
0001 78.84728571428572
1000 79.19014285714286
0001 79.36157142857144
1000 79.533
0002 79.87585714285714
0203 80.39014285714286
0310 80.90442857142857
1000 81.07585714285715
0002 81.24728571428571
0013 81.59014285714285
0230 82.27585714285713
1300 82.61871428571429
0001 82.96157142857143
0100 83.13300000000001
0010 83.47585714285715
1000 83.64728571428572
0001 83.99014285714286
1000 84.333
0100 84.50442857142858
0010 84.84728571428572
0002 85.01871428571428
0103 85.36157142857142
0001 85.70442857142856
2000 85.87585714285714
3100 86.39014285714285
0010 86.56157142857143
0002 86.733
2003 87.24728571428572
3020 87.76157142857143
0130 88.10442857142857
0001 88.44728571428571
1000 88.79014285714285
0010 88.96157142857143
2000 89.133
3001 89.47585714285714
0010 89.81871428571428
0001 90.16157142857142
0100 90.50442857142856
0001 90.84728571428572
1000 91.10442857142857
0010 91.36157142857144
1000 91.533
0002 91.87585714285714
1003 92.21871428571428
0010 92.56157142857143
0100 92.733
